allocation	depth_per_gemgroup	cells_per_reference	model	pattern	scaled_squared_error
14	32	256	zero_effect	M	0.10459155822847394
14	32	256	zero_effect	P	0.10459155822847394
14	32	256	zero_effect	O	0.10459155822847394
14	32	256	zero_effect	D	0.10459155822847394
14	64	512	additive	S	0.026195167136201958
14	64	512	additive	M	0.026195167136201958
14	64	512	additive	P	0.029785438149918249
14	64	512	additive	O	0.029785438149918249
14	64	512	additive	D	0.029785438149918249
14	64	512	compositional_ridge	S	0.025403931071276635
14	64	512	compositional_ridge	M	0.025403931071276635
14	64	512	compositional_ridge	P	0.028994202084992943
14	64	512	compositional_ridge	O	0.028994202084992943
14	64	512	compositional_ridge	D	0.028994202084992943
14	64	512	CPA_0.8.8	S	0.093620113384303899
14	64	512	CPA_0.8.8	M	0.093620113384303899
14	64	512	CPA_0.8.8	P	0.097430354844070297
14	64	512	CPA_0.8.8	O	0.096990413951970111
14	64	512	CPA_0.8.8	D	0.097210384398020183
14	64	512	zero_effect	S	0.10531599473842353
14	64	512	zero_effect	M	0.1053159947384235
14	64	512	zero_effect	P	0.1053159947384235
14	64	512	zero_effect	O	0.1053159947384235
14	64	512	zero_effect	D	0.1053159947384235
14	128	1024	additive	S	0.026195167136201958
14	128	1024	additive	M	0.026195167136201958
14	128	1024	additive	P	0.02803153393905166
14	128	1024	additive	O	0.02803153393905166
14	128	1024	additive	D	0.02803153393905166
14	128	1024	compositional_ridge	S	0.025403931071276635
14	128	1024	compositional_ridge	M	0.025403931071276635
14	128	1024	compositional_ridge	P	0.027240297874126351
14	128	1024	compositional_ridge	O	0.027240297874126351
14	128	1024	compositional_ridge	D	0.027240297874126351
14	128	1024	CPA_0.8.8	S	0.092989819475898766
14	128	1024	CPA_0.8.8	M	0.092989819475898766
14	128	1024	CPA_0.8.8	P	0.094931794455411958
14	128	1024	CPA_0.8.8	O	0.094720578102085104
14	128	1024	CPA_0.8.8	D	0.094826186278748489
14	128	1024	zero_effect	S	0.1039675340151185
14	128	1024	zero_effect	M	0.10396753401511855
14	128	1024	zero_effect	P	0.10396753401511855
14	128	1024	zero_effect	O	0.10396753401511855
14	128	1024	zero_effect	D	0.10396753401511855
14	135	1080	additive	S	0.026195167136201958
14	135	1080	additive	M	0.026195167136201958
14	135	1080	additive	P	0.027911894354093809
14	135	1080	additive	O	0.027911894354093809
14	135	1080	additive	D	0.027911894354093809
14	135	1080	compositional_ridge	S	0.025403931071276635
14	135	1080	compositional_ridge	M	0.025403931071276635
14	135	1080	compositional_ridge	P	0.027120658289168494
14	135	1080	compositional_ridge	O	0.027120658289168494
14	135	1080	compositional_ridge	D	0.027120658289168494
14	135	1080	CPA_0.8.8	S	0.092645450240094573
14	135	1080	CPA_0.8.8	M	0.092645450240094573
14	135	1080	CPA_0.8.8	P	0.09444341902034134
14	135	1080	CPA_0.8.8	O	0.094280935895631593
14	135	1080	CPA_0.8.8	D	0.094362177457986446
14	135	1080	zero_effect	S	0.10353279700201454
14	135	1080	zero_effect	M	0.10353279700201454
14	135	1080	zero_effect	P	0.10353279700201454
14	135	1080	zero_effect	O	0.10353279700201454
14	135	1080	zero_effect	D	0.10353279700201454
15	8	64	additive	S	0.026195167136201958
15	8	64	additive	M	0.026195167136201958
15	8	64	additive	P	0.057538364412376197
15	8	64	additive	O	0.057538364412376197
15	8	64	additive	D	0.057538364412376197
15	8	64	compositional_ridge	S	0.025403931071276635
15	8	64	compositional_ridge	M	0.025403931071276635
15	8	64	compositional_ridge	P	0.056747128347450895
15	8	64	compositional_ridge	O	0.056747128347450895
15	8	64	compositional_ridge	D	0.056747128347450895
15	8	64	CPA_0.8.8	S	0.092871627697547254
15	8	64	CPA_0.8.8	M	0.092871627697547254
15	8	64	CPA_0.8.8	P	0.12613269032004992
15	8	64	CPA_0.8.8	O	0.12229695962739297
15	8	64	CPA_0.8.8	D	0.12421482497372148
15	8	64	zero_effect	S	0.11713680204816186
15	8	64	zero_effect	M	0.11713680204816186
15	8	64	zero_effect	P	0.11713680204816186
15	8	64	zero_effect	O	0.11713680204816186
15	8	64	zero_effect	D	0.11713680204816186
15	16	128	additive	S	0.026195167136201958
15	16	128	additive	M	0.026195167136201958
15	16	128	additive	P	0.041433099433948788
15	16	128	additive	O	0.041433099433948788
15	16	128	additive	D	0.041433099433948788
15	16	128	compositional_ridge	S	0.025403931071276635
15	16	128	compositional_ridge	M	0.025403931071276635
15	16	128	compositional_ridge	P	0.040641863369023472
15	16	128	compositional_ridge	O	0.040641863369023472
15	16	128	compositional_ridge	D	0.040641863369023472
15	16	128	CPA_0.8.8	S	0.091832239475861804
15	16	128	CPA_0.8.8	M	0.09183223947586179
15	16	128	CPA_0.8.8	P	0.10794973454446784
15	16	128	CPA_0.8.8	O	0.10619060900274943
15	16	128	CPA_0.8.8	D	0.10707017177360861
15	16	128	zero_effect	S	0.10804270027296867
15	16	128	zero_effect	M	0.10804270027296867
15	16	128	zero_effect	P	0.10804270027296867
15	16	128	zero_effect	O	0.10804270027296867
15	16	128	zero_effect	D	0.10804270027296867
15	32	256	additive	S	0.026195167136201958
15	32	256	additive	M	0.026195167136201958
15	32	256	additive	P	0.033891580414539407
15	32	256	additive	O	0.033891580414539407
15	32	256	additive	D	0.033891580414539407
15	32	256	compositional_ridge	S	0.025403931071276635
15	32	256	compositional_ridge	M	0.025403931071276635
15	32	256	compositional_ridge	P	0.033100344349614085
15	32	256	compositional_ridge	O	0.033100344349614085
15	32	256	compositional_ridge	D	0.033100344349614085
15	32	256	CPA_0.8.8	S	0.092835025700388013
15	32	256	CPA_0.8.8	M	0.092835025700388013
15	32	256	CPA_0.8.8	P	0.10116769613313834
15	32	256	CPA_0.8.8	O	0.09989518182431259
15	32	256	CPA_0.8.8	D	0.10053143897872542
15	32	256	zero_effect	S	0.10591410449619891
15	32	256	zero_effect	M	0.10591410449619891
15	32	256	zero_effect	P	0.10591410449619891
15	32	256	zero_effect	O	0.10591410449619891
15	32	256	zero_effect	D	0.10591410449619891
15	64	512	additive	S	0.026195167136201958
15	64	512	additive	M	0.026195167136201958
15	64	512	additive	P	0.030013171547398743
15	64	512	additive	O	0.030013171547398743
15	64	512	additive	D	0.030013171547398743
15	64	512	compositional_ridge	S	0.025403931071276635
15	64	512	compositional_ridge	M	0.025403931071276635
15	64	512	compositional_ridge	P	0.029221935482473437
15	64	512	compositional_ridge	O	0.029221935482473437
15	64	512	compositional_ridge	D	0.029221935482473437
15	64	512	CPA_0.8.8	S	0.091950343532572421
15	64	512	CPA_0.8.8	M	0.091950343532572407
15	64	512	CPA_0.8.8	P	0.096115913644159987
15	64	512	CPA_0.8.8	O	0.095420782243378327
15	64	512	CPA_0.8.8	D	0.095768347943769164
15	64	512	zero_effect	S	0.10367371970996724
15	64	512	zero_effect	M	0.10367371970996724
15	64	512	zero_effect	P	0.10367371970996724
15	64	512	zero_effect	O	0.10367371970996724
15	64	512	zero_effect	D	0.10367371970996724
15	128	1024	additive	S	0.026195167136201958
15	128	1024	additive	M	0.026195167136201958
15	128	1024	additive	P	0.028053667518149
15	128	1024	additive	O	0.028053667518149
15	128	1024	additive	D	0.028053667518149
15	128	1024	compositional_ridge	S	0.025403931071276635
15	128	1024	compositional_ridge	M	0.025403931071276635
15	128	1024	compositional_ridge	P	0.027262431453223671
15	128	1024	compositional_ridge	O	0.027262431453223671
15	128	1024	compositional_ridge	D	0.027262431453223671
15	128	1024	CPA_0.8.8	S	0.092517616978059547
15	128	1024	CPA_0.8.8	M	0.092517616978059575
15	128	1024	CPA_0.8.8	P	0.09456757463917477
15	128	1024	CPA_0.8.8	O	0.094184660080838395
15	128	1024	CPA_0.8.8	D	0.094376117360006589
15	128	1024	zero_effect	S	0.10336587207381789
15	128	1024	zero_effect	M	0.10336587207381789
15	128	1024	zero_effect	P	0.10336587207381789
15	128	1024	zero_effect	O	0.10336587207381789
15	128	1024	zero_effect	D	0.10336587207381789
15	135	1080	additive	S	0.026195167136201958
15	135	1080	additive	M	0.026195167136201958
15	135	1080	additive	P	0.027960241366300046
15	135	1080	additive	O	0.027960241366300046
15	135	1080	additive	D	0.027960241366300046
15	135	1080	compositional_ridge	S	0.025403931071276635
15	135	1080	compositional_ridge	M	0.025403931071276635
15	135	1080	compositional_ridge	P	0.02716900530137473
15	135	1080	compositional_ridge	O	0.02716900530137473
15	135	1080	compositional_ridge	D	0.02716900530137473
15	135	1080	CPA_0.8.8	S	0.092613138160464625
15	135	1080	CPA_0.8.8	M	0.092613138160464625
15	135	1080	CPA_0.8.8	P	0.094551492243419674
15	135	1080	CPA_0.8.8	O	0.094204932537705663
15	135	1080	CPA_0.8.8	D	0.094378212390562655
15	135	1080	zero_effect	S	0.10345665541151793
15	135	1080	zero_effect	M	0.10345665541151793
15	135	1080	zero_effect	P	0.10345665541151793
15	135	1080	zero_effect	O	0.10345665541151793
15	135	1080	zero_effect	D	0.10345665541151793
16	8	64	additive	S	0.026195167136201958
16	8	64	additive	M	0.026195167136201958
16	8	64	additive	P	0.057648633474515924
16	8	64	additive	O	0.057648633474515924
16	8	64	additive	D	0.057648633474515924
16	8	64	compositional_ridge	S	0.025403931071276635
16	8	64	compositional_ridge	M	0.025403931071276635
16	8	64	compositional_ridge	P	0.056857397409590574
16	8	64	compositional_ridge	O	0.056857397409590574
16	8	64	compositional_ridge	D	0.056857397409590574
16	8	64	CPA_0.8.8	S	0.091216545759995118
16	8	64	CPA_0.8.8	M	0.091216545759995118
16	8	64	CPA_0.8.8	P	0.12653927082362229
16	8	64	CPA_0.8.8	O	0.11880075337299575
16	8	64	CPA_0.8.8	D	0.12267001209830901
16	8	64	zero_effect	S	0.1146184025121207
16	8	64	zero_effect	M	0.11461840251212066
16	8	64	zero_effect	P	0.11461840251212066
16	8	64	zero_effect	O	0.11461840251212066
16	8	64	zero_effect	D	0.11461840251212066
16	16	128	additive	S	0.026195167136201958
16	16	128	additive	M	0.026195167136201958
16	16	128	additive	P	0.041622554001751549
16	16	128	additive	O	0.041622554001751549
16	16	128	additive	D	0.041622554001751549
16	16	128	compositional_ridge	S	0.025403931071276635
16	16	128	compositional_ridge	M	0.025403931071276635
16	16	128	compositional_ridge	P	0.04083131793682622
16	16	128	compositional_ridge	O	0.04083131793682622
16	16	128	compositional_ridge	D	0.04083131793682622
16	16	128	CPA_0.8.8	S	0.096401141434089899
16	16	128	CPA_0.8.8	M	0.096401141434089885
16	16	128	CPA_0.8.8	P	0.11369331680580522
16	16	128	CPA_0.8.8	O	0.10996373979347379
16	16	128	CPA_0.8.8	D	0.11182852829963942
16	16	128	zero_effect	S	0.11295284200643312
16	16	128	zero_effect	M	0.11295284200643313
16	16	128	zero_effect	P	0.11295284200643313
16	16	128	zero_effect	O	0.11295284200643313
16	16	128	zero_effect	D	0.11295284200643313
16	32	256	additive	S	0.026195167136201958
16	32	256	additive	M	0.026195167136201958
16	32	256	additive	P	0.033626409262914735
16	32	256	additive	O	0.033626409262914735
16	32	256	additive	D	0.033626409262914735
16	32	256	compositional_ridge	S	0.025403931071276635
16	32	256	compositional_ridge	M	0.025403931071276635
16	32	256	compositional_ridge	P	0.032835173197989412
16	32	256	compositional_ridge	O	0.032835173197989412
16	32	256	compositional_ridge	D	0.032835173197989412
16	32	256	CPA_0.8.8	S	0.095574736513962227
16	32	256	CPA_0.8.8	M	0.095574736513962227
16	32	256	CPA_0.8.8	P	0.10358266861166929
16	32	256	CPA_0.8.8	O	0.10242928866968071
16	32	256	CPA_0.8.8	D	0.103005978640675
16	32	256	zero_effect	S	0.10898222710354871
16	32	256	zero_effect	M	0.10898222710354871
16	32	256	zero_effect	P	0.10898222710354871
16	32	256	zero_effect	O	0.10898222710354871
16	32	256	zero_effect	D	0.10898222710354871
16	64	512	additive	S	0.026195167136201958
16	64	512	additive	M	0.026195167136201958
16	64	512	additive	P	0.029981236931776976
16	64	512	additive	O	0.029981236931776976
16	64	512	additive	D	0.029981236931776976
16	64	512	compositional_ridge	S	0.025403931071276635
16	64	512	compositional_ridge	M	0.025403931071276635
16	64	512	compositional_ridge	P	0.029190000866851668
16	64	512	compositional_ridge	O	0.029190000866851668
16	64	512	compositional_ridge	D	0.029190000866851668
16	64	512	CPA_0.8.8	S	0.091590644395874235
16	64	512	CPA_0.8.8	M	0.091590644395874235
16	64	512	CPA_0.8.8	P	0.095655592393331129
16	64	512	CPA_0.8.8	O	0.09509783598956735
16	64	512	CPA_0.8.8	D	0.095376714191449205
16	64	512	zero_effect	S	0.10345032815594891
16	64	512	zero_effect	M	0.10345032815594891
16	64	512	zero_effect	P	0.10345032815594891
16	64	512	zero_effect	O	0.10345032815594891
16	64	512	zero_effect	D	0.10345032815594891
16	128	1024	additive	S	0.026195167136201958
16	128	1024	additive	M	0.026195167136201958
16	128	1024	additive	P	0.028050790634651119
16	128	1024	additive	O	0.028050790634651119
16	128	1024	additive	D	0.028050790634651119
16	128	1024	compositional_ridge	S	0.025403931071276635
16	128	1024	compositional_ridge	M	0.025403931071276635
16	128	1024	compositional_ridge	P	0.027259554569725796
16	128	1024	compositional_ridge	O	0.027259554569725796
16	128	1024	compositional_ridge	D	0.027259554569725796
16	128	1024	CPA_0.8.8	S	0.092238926928204956
16	128	1024	CPA_0.8.8	M	0.092238926928204956
16	128	1024	CPA_0.8.8	P	0.094208157794031772
16	128	1024	CPA_0.8.8	O	0.093980943059276387
16	128	1024	CPA_0.8.8	D	0.094094550426654086
16	128	1024	zero_effect	S	0.10317432928988991
16	128	1024	zero_effect	M	0.10317432928988991
16	128	1024	zero_effect	P	0.10317432928988991
16	128	1024	zero_effect	O	0.10317432928988991
16	128	1024	zero_effect	D	0.10317432928988991
16	135	1080	additive	S	0.026195167136201958
16	135	1080	additive	M	0.026195167136201958
16	135	1080	additive	P	0.027963541509368372
16	135	1080	additive	O	0.027963541509368372
16	135	1080	additive	D	0.027963541509368372
16	135	1080	compositional_ridge	S	0.025403931071276635
16	135	1080	compositional_ridge	M	0.025403931071276635
16	135	1080	compositional_ridge	P	0.027172305444443056
16	135	1080	compositional_ridge	O	0.027172305444443056
16	135	1080	compositional_ridge	D	0.027172305444443056
16	135	1080	CPA_0.8.8	S	0.092331624024472814
16	135	1080	CPA_0.8.8	M	0.092331624024472828
16	135	1080	CPA_0.8.8	P	0.094205111289925494
16	135	1080	CPA_0.8.8	O	0.093994885505352982
16	135	1080	CPA_0.8.8	D	0.094099998397639259
16	135	1080	zero_effect	S	0.10321804104400197
16	135	1080	zero_effect	M	0.10321804104400197
16	135	1080	zero_effect	P	0.10321804104400197
16	135	1080	zero_effect	O	0.10321804104400197
16	135	1080	zero_effect	D	0.10321804104400197
17	8	64	additive	S	0.026195167136201958
17	8	64	additive	M	0.026195167136201958
17	8	64	additive	P	0.058019857887122439
17	8	64	additive	O	0.058019857887122439
17	8	64	additive	D	0.058019857887122439
17	8	64	compositional_ridge	S	0.025403931071276635
17	8	64	compositional_ridge	M	0.025403931071276635
17	8	64	compositional_ridge	P	0.057228621822197158
17	8	64	compositional_ridge	O	0.057228621822197158
17	8	64	compositional_ridge	D	0.057228621822197158
17	8	64	CPA_0.8.8	S	0.097520658816901834
17	8	64	CPA_0.8.8	M	0.097520658816901834
17	8	64	CPA_0.8.8	P	0.13251233068553361
17	8	64	CPA_0.8.8	O	0.12617836845011107
17	8	64	CPA_0.8.8	D	0.12934534956782234
17	8	64	zero_effect	S	0.12204254632854025
17	8	64	zero_effect	M	0.12204254632854027
17	8	64	zero_effect	P	0.12204254632854027
17	8	64	zero_effect	O	0.12204254632854027
17	8	64	zero_effect	D	0.12204254632854027
17	16	128	additive	S	0.026195167136201958
17	16	128	additive	M	0.026195167136201958
17	16	128	additive	P	0.041558915868242452
17	16	128	additive	O	0.041558915868242452
17	16	128	additive	D	0.041558915868242452
17	16	128	compositional_ridge	S	0.025403931071276635
17	16	128	compositional_ridge	M	0.025403931071276635
17	16	128	compositional_ridge	P	0.040767679803317136
17	16	128	compositional_ridge	O	0.040767679803317136
17	16	128	compositional_ridge	D	0.040767679803317136
17	16	128	CPA_0.8.8	S	0.093800801232442291
17	16	128	CPA_0.8.8	M	0.093800801232442291
17	16	128	CPA_0.8.8	P	0.11006960196502233
17	16	128	CPA_0.8.8	O	0.10825949796394331
17	16	128	CPA_0.8.8	D	0.10916454996448283
17	16	128	zero_effect	S	0.11071849768756596
17	16	128	zero_effect	M	0.11071849768756596
17	16	128	zero_effect	P	0.11071849768756596
17	16	128	zero_effect	O	0.11071849768756596
17	16	128	zero_effect	D	0.11071849768756596
17	32	256	additive	S	0.026195167136201958
17	32	256	additive	M	0.026195167136201958
17	32	256	additive	P	0.033749652034337559
17	32	256	additive	O	0.033749652034337559
17	32	256	additive	D	0.033749652034337559
17	32	256	compositional_ridge	S	0.025403931071276635
17	32	256	compositional_ridge	M	0.025403931071276635
17	32	256	compositional_ridge	P	0.032958415969412243
17	32	256	compositional_ridge	O	0.032958415969412243
17	32	256	compositional_ridge	D	0.032958415969412243
17	32	256	CPA_0.8.8	S	0.095635293968240623
17	32	256	CPA_0.8.8	M	0.095635293968240623
17	32	256	CPA_0.8.8	P	0.10374079006347681
17	32	256	CPA_0.8.8	O	0.10263876766927565
17	32	256	CPA_0.8.8	D	0.10318977886637624
17	32	256	zero_effect	S	0.10953983703610282
17	32	256	zero_effect	M	0.10953983703610282
17	32	256	zero_effect	P	0.10953983703610282
17	32	256	zero_effect	O	0.10953983703610282
17	32	256	zero_effect	D	0.10953983703610282
17	64	512	additive	S	0.026195167136201958
17	64	512	additive	M	0.026195167136201958
17	64	512	additive	P	0.029913173757401698
17	64	512	additive	O	0.029913173757401698
17	64	512	additive	D	0.029913173757401698
17	64	512	compositional_ridge	S	0.025403931071276635
17	64	512	compositional_ridge	M	0.025403931071276635
17	64	512	compositional_ridge	P	0.029121937692476368
17	64	512	compositional_ridge	O	0.029121937692476368
17	64	512	compositional_ridge	D	0.029121937692476368
17	64	512	CPA_0.8.8	S	0.094727237402361469
17	64	512	CPA_0.8.8	M	0.094727237402361469
17	64	512	CPA_0.8.8	P	0.098805999714515161
17	64	512	CPA_0.8.8	O	0.098084488332607273
17	64	512	CPA_0.8.8	D	0.098445244023561224
17	64	512	zero_effect	S	0.10678875470223403
17	64	512	zero_effect	M	0.10678875470223405
17	64	512	zero_effect	P	0.10678875470223405
17	64	512	zero_effect	O	0.10678875470223405
17	64	512	zero_effect	D	0.10678875470223405
17	128	1024	additive	S	0.026195167136201958
17	128	1024	additive	M	0.026195167136201958
17	128	1024	additive	P	0.028226611975915143
17	128	1024	additive	O	0.028226611975915143
17	128	1024	additive	D	0.028226611975915143
17	128	1024	compositional_ridge	S	0.025403931071276635
17	128	1024	compositional_ridge	M	0.025403931071276635
17	128	1024	compositional_ridge	P	0.027435375910989834
17	128	1024	compositional_ridge	O	0.027435375910989834
17	128	1024	compositional_ridge	D	0.027435375910989834
17	128	1024	CPA_0.8.8	S	0.09312075737747659
17	128	1024	CPA_0.8.8	M	0.09312075737747659
17	128	1024	CPA_0.8.8	P	0.095389289585238513
17	128	1024	CPA_0.8.8	O	0.094915114849141044
17	128	1024	CPA_0.8.8	D	0.095152202217189771
17	128	1024	zero_effect	S	0.10412838528739642
17	128	1024	zero_effect	M	0.10412838528739642
17	128	1024	zero_effect	P	0.10412838528739642
17	128	1024	zero_effect	O	0.10412838528739642
17	128	1024	zero_effect	D	0.10412838528739642
17	135	1080	additive	S	0.026195167136201958
17	135	1080	additive	M	0.026195167136201958
17	135	1080	additive	P	0.028119321590302813
17	135	1080	additive	O	0.028119321590302813
17	135	1080	additive	D	0.028119321590302813
17	135	1080	compositional_ridge	S	0.025403931071276635
17	135	1080	compositional_ridge	M	0.025403931071276635
17	135	1080	compositional_ridge	P	0.02732808552537749
17	135	1080	compositional_ridge	O	0.02732808552537749
17	135	1080	compositional_ridge	D	0.02732808552537749
17	135	1080	CPA_0.8.8	S	0.092671316853796579
17	135	1080	CPA_0.8.8	M	0.092671316853796579
17	135	1080	CPA_0.8.8	P	0.094826024217069649
17	135	1080	CPA_0.8.8	O	0.094364918398725253
17	135	1080	CPA_0.8.8	D	0.094595471307897458
17	135	1080	zero_effect	S	0.10361332766658145
17	135	1080	zero_effect	M	0.10361332766658146
17	135	1080	zero_effect	P	0.10361332766658146
17	135	1080	zero_effect	O	0.10361332766658146
17	135	1080	zero_effect	D	0.10361332766658146
18	8	64	additive	S	0.026195167136201958
18	8	64	additive	M	0.026195167136201958
18	8	64	additive	P	0.055518312992275248
18	8	64	additive	O	0.055518312992275248
18	8	64	additive	D	0.055518312992275248
18	8	64	compositional_ridge	S	0.025403931071276635
18	8	64	compositional_ridge	M	0.025403931071276635
18	8	64	compositional_ridge	P	0.054727076927349967
18	8	64	compositional_ridge	O	0.054727076927349967
18	8	64	compositional_ridge	D	0.054727076927349967
18	8	64	CPA_0.8.8	S	0.099364275932946
18	8	64	CPA_0.8.8	M	0.099364275932946
18	8	64	CPA_0.8.8	P	0.13188978731632664
18	8	64	CPA_0.8.8	O	0.12548505626171211
18	8	64	CPA_0.8.8	D	0.12868742178901937
18	8	64	zero_effect	S	0.1226545540414451
18	8	64	zero_effect	M	0.1226545540414451
18	8	64	zero_effect	P	0.1226545540414451
18	8	64	zero_effect	O	0.1226545540414451
18	8	64	zero_effect	D	0.1226545540414451
18	16	128	additive	S	0.026195167136201958
18	16	128	additive	M	0.026195167136201958
18	16	128	additive	P	0.040158798623421699
18	16	128	additive	O	0.040158798623421699
18	16	128	additive	D	0.040158798623421699
18	16	128	compositional_ridge	S	0.025403931071276635
18	16	128	compositional_ridge	M	0.025403931071276635
18	16	128	compositional_ridge	P	0.03936756255849639
18	16	128	compositional_ridge	O	0.03936756255849639
18	16	128	compositional_ridge	D	0.03936756255849639
18	16	128	CPA_0.8.8	S	0.098125002979769518
18	16	128	CPA_0.8.8	M	0.098125002979769518
18	16	128	CPA_0.8.8	P	0.11297913361768221
18	16	128	CPA_0.8.8	O	0.11119813531629631
18	16	128	CPA_0.8.8	D	0.1120886344669893
18	16	128	zero_effect	S	0.11502917049398241
18	16	128	zero_effect	M	0.1150291704939824
18	16	128	zero_effect	P	0.1150291704939824
18	16	128	zero_effect	O	0.1150291704939824
18	16	128	zero_effect	D	0.1150291704939824
18	32	256	additive	S	0.026195167136201958
18	32	256	additive	M	0.026195167136201958
18	32	256	additive	P	0.033307327460837761
18	32	256	additive	O	0.033307327460837761
18	32	256	additive	D	0.033307327460837761
18	32	256	compositional_ridge	S	0.025403931071276635
18	32	256	compositional_ridge	M	0.025403931071276635
18	32	256	compositional_ridge	P	0.032516091395912446
18	32	256	compositional_ridge	O	0.032516091395912446
18	32	256	compositional_ridge	D	0.032516091395912446
18	32	256	CPA_0.8.8	S	0.09593945031000041
18	32	256	CPA_0.8.8	M	0.09593945031000041
18	32	256	CPA_0.8.8	P	0.10356215350238566
18	32	256	CPA_0.8.8	O	0.10254106776688676
18	32	256	CPA_0.8.8	D	0.10305161063463623
18	32	256	zero_effect	S	0.10981764330112784
18	32	256	zero_effect	M	0.10981764330112784
18	32	256	zero_effect	P	0.10981764330112784
18	32	256	zero_effect	O	0.10981764330112784
18	32	256	zero_effect	D	0.10981764330112784
18	64	512	additive	S	0.026195167136201958
18	64	512	additive	M	0.026195167136201958
18	64	512	additive	P	0.029913958727449386
18	64	512	additive	O	0.029913958727449386
18	64	512	additive	D	0.029913958727449386
18	64	512	compositional_ridge	S	0.025403931071276635
18	64	512	compositional_ridge	M	0.025403931071276635
18	64	512	compositional_ridge	P	0.029122722662524077
18	64	512	compositional_ridge	O	0.029122722662524077
18	64	512	compositional_ridge	D	0.029122722662524077
18	64	512	CPA_0.8.8	S	0.09306120303295734
18	64	512	CPA_0.8.8	M	0.09306120303295734
18	64	512	CPA_0.8.8	P	0.097137707375994753
18	64	512	CPA_0.8.8	O	0.096422281872414764
18	64	512	CPA_0.8.8	D	0.096779994624204765
18	64	512	zero_effect	S	0.10497911653211604
18	64	512	zero_effect	M	0.10497911653211604
18	64	512	zero_effect	P	0.10497911653211604
18	64	512	zero_effect	O	0.10497911653211604
18	64	512	zero_effect	D	0.10497911653211604
18	128	1024	additive	S	0.026195167136201958
18	128	1024	additive	M	0.026195167136201958
18	128	1024	additive	P	0.028055662546235323
18	128	1024	additive	O	0.028055662546235323
18	128	1024	additive	D	0.028055662546235323
18	128	1024	compositional_ridge	S	0.025403931071276635
18	128	1024	compositional_ridge	M	0.025403931071276635
18	128	1024	compositional_ridge	P	0.027264426481310011
18	128	1024	compositional_ridge	O	0.027264426481310011
18	128	1024	compositional_ridge	D	0.027264426481310011
18	128	1024	CPA_0.8.8	S	0.092462802009297337
18	128	1024	CPA_0.8.8	M	0.092462802009297337
18	128	1024	CPA_0.8.8	P	0.094498693266717879
18	128	1024	CPA_0.8.8	O	0.094147901571943512
18	128	1024	CPA_0.8.8	D	0.094323297419330765
18	128	1024	zero_effect	S	0.10348475392713967
18	128	1024	zero_effect	M	0.10348475392713968
18	128	1024	zero_effect	P	0.10348475392713968
18	128	1024	zero_effect	O	0.10348475392713968
18	128	1024	zero_effect	D	0.10348475392713968
18	135	1080	additive	S	0.026195167136201958
18	135	1080	additive	M	0.026195167136201958
18	135	1080	additive	P	0.027980125829680076
18	135	1080	additive	O	0.027980125829680076
18	135	1080	additive	D	0.027980125829680076
18	135	1080	compositional_ridge	S	0.025403931071276635
18	135	1080	compositional_ridge	M	0.025403931071276635
18	135	1080	compositional_ridge	P	0.027188889764754764
18	135	1080	compositional_ridge	O	0.027188889764754764
18	135	1080	compositional_ridge	D	0.027188889764754764
18	135	1080	CPA_0.8.8	S	0.092845692393970114
18	135	1080	CPA_0.8.8	M	0.092845692393970114
18	135	1080	CPA_0.8.8	P	0.09482779804103815
18	135	1080	CPA_0.8.8	O	0.094433504133858287
18	135	1080	CPA_0.8.8	D	0.094630651087448267
18	135	1080	zero_effect	S	0.10374060497669131
18	135	1080	zero_effect	M	0.10374060497669133
18	135	1080	zero_effect	P	0.10374060497669133
18	135	1080	zero_effect	O	0.10374060497669133
18	135	1080	zero_effect	D	0.10374060497669133
19	8	64	additive	S	0.026195167136201958
19	8	64	additive	M	0.026195167136201958
19	8	64	additive	P	0.056119353738698086
19	8	64	additive	O	0.056119353738698086
19	8	64	additive	D	0.056119353738698086
19	8	64	compositional_ridge	S	0.025403931071276635
19	8	64	compositional_ridge	M	0.025403931071276635
19	8	64	compositional_ridge	P	0.055328117673772804
19	8	64	compositional_ridge	O	0.055328117673772804
19	8	64	compositional_ridge	D	0.055328117673772804
19	8	64	CPA_0.8.8	S	0.10146605042437411
19	8	64	CPA_0.8.8	M	0.10146605042437409
19	8	64	CPA_0.8.8	P	0.13467380063898068
19	8	64	CPA_0.8.8	O	0.12810667341475993
19	8	64	CPA_0.8.8	D	0.13139023702687025
19	8	64	zero_effect	S	0.12530555375136246
19	8	64	zero_effect	M	0.12530555375136246
19	8	64	zero_effect	P	0.12530555375136246
19	8	64	zero_effect	O	0.12530555375136246
19	8	64	zero_effect	D	0.12530555375136246
19	16	128	additive	S	0.026195167136201958
19	16	128	additive	M	0.026195167136201958
19	16	128	additive	P	0.040982291405581434
19	16	128	additive	O	0.040982291405581434
19	16	128	additive	D	0.040982291405581434
19	16	128	compositional_ridge	S	0.025403931071276635
19	16	128	compositional_ridge	M	0.025403931071276635
19	16	128	compositional_ridge	P	0.040191055340656132
19	16	128	compositional_ridge	O	0.040191055340656132
19	16	128	compositional_ridge	D	0.040191055340656132
19	16	128	CPA_0.8.8	S	0.10109707276688475
19	16	128	CPA_0.8.8	M	0.1010970727668847
19	16	128	CPA_0.8.8	P	0.11710093749181923
19	16	128	CPA_0.8.8	O	0.11466745658070927
19	16	128	CPA_0.8.8	D	0.11588419703626419
