depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	allocation_min_margin	allocation_max_margin	crossing_allocation_count	n_allocations	strict_crossing_after_task_and_allocation_means
64	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.078761738909464293	0.074922743325061603	-0.0038389955844026998	0.073058104119983494	0.078856784270964597	0	30	False
64	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.078761738909464293	0.074922743325061603	-0.0038389955844026998	0.073058104119983494	0.078856784270964597	0	30	False
64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.011799211042797001	0.011799211042797001	0	0.0115700418416964	0.012143744494670899	0	30	False
64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.011799211042797001	0.011799211042797001	-2.312964634635743e-18	0.0115700418416964	0.012143744494670899	0	30	False
64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.011799211042797001	0.0076063619559680997	-0.0041928490868289002	0.0069663159174234001	0.0084461936670614003	0	30	False
64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.011799211042797001	0.0083140689608203998	-0.0034851420819764999	0.0080208182528568005	0.0087042663696266995	0	30	False
64	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.011799211042797001	0.0079602154583942996	-0.0038389955844026998	0.0075608826188621001	0.0085546582761229992	0	30	False
128	additive	compositional_ridge	primary_state_pair	S	-0.00079123606492530001	-0.00079123606492530001	0	-0.00079123606492530001	-0.00079123606492530001	0	30	False
128	additive	compositional_ridge	primary_state_pair	M	-0.00079123606492530001	-0.00079123606492530001	0	-0.00079123606492530001	-0.00079123606492530001	0	30	False
128	additive	compositional_ridge	primary_state_pair	P	-0.00079123606492530001	-0.00079123606492530001	5.898059818321144e-18	-0.00079123606492530001	-0.00079123606492530001	0	30	False
128	additive	compositional_ridge	primary_state_pair	O	-0.00079123606492530001	-0.00079123606492530001	5.898059818321144e-18	-0.00079123606492530001	-0.00079123606492530001	0	30	False
128	additive	compositional_ridge	primary_state_pair	D	-0.00079123606492530001	-0.00079123606492530001	5.898059818321144e-18	-0.00079123606492530001	-0.00079123606492530001	0	30	False
128	additive	CPA_0.8.8	primary_state_pair	S	0.066221335503751505	0.066221335503751505	0	0.065139564554868398	0.067149769264500503	0	30	False
128	additive	CPA_0.8.8	primary_state_pair	M	0.066221335503751505	0.066221335503751505	4.6259292692714865e-19	0.065139564554868398	0.067149769264500503	0	30	False
