model	epoch	condition	group	standardized_effect_mse	standardized_effect_mae	predicted_magnitude	observed_magnitude	magnitude_ratio	cosine
compositional_ridge	0	DUSP9+PRTG	original_test	0.022944126110250238	0.12090063319435398	12.473347904804674	15.835536363111338	0.787680797087566	0.9124555392000382
compositional_ridge	0	DUSP9+SNAI1	original_test	0.1038740617414334	0.249801976800297	10.528628690268809	21.780222442202287	0.48340317543626593	0.8230611780260088
compositional_ridge	0	ELMSAN1+ZBTB10	original_test	0.07239003256385387	0.20963894134502892	8.26784380546408	17.969710192240637	0.46009889514156743	0.8295295294647944
compositional_ridge	0	ETS2+IGDCC3	original_test	0.012987143361826952	0.0880772780033159	9.03692170973045	8.722967935565933	1.035991623090169	0.835873900965974
compositional_ridge	0	ETS2+IKZF3	original_test	0.014326486374513774	0.0873276723448325	14.448716210213892	17.201853140124165	0.8399511432004703	0.957606800152035
compositional_ridge	0	ETS2+TGFBR2	original_test	0.018968634161045897	0.10933627870993778	6.540880194530681	6.08221465288247	1.0754109428595784	0.5258419574682206
compositional_ridge	0	FOSB+IKZF3	original_test	0.019881086886919	0.10890420053011772	15.673799687355766	13.848929922349562	1.1317697306028827	0.9160805178502069
compositional_ridge	0	FOSB+OSR2	original_test	0.02083500040194643	0.10779328134057425	11.224458002213987	13.765553181238575	0.8154018842854851	0.8860506212808891
compositional_ridge	0	FOSB+PTPN12	original_test	0.02527426434002321	0.12313281844686574	10.810587826953444	7.639416257138588	1.4151065294879803	0.7548500049194174
compositional_ridge	0	FOSB+UBASH3B	original_test	0.0282549347705855	0.13201068559478205	11.38118958150187	7.065741364430004	1.6107566063479872	0.7644341867759382
compositional_ridge	0	FOXA1+FOXA3	original_test	0.029148916142837634	0.13739730873123535	10.467095737178127	16.095463109522527	0.6503134247181431	0.9209981659172156
compositional_ridge	0	FOXA1+FOXL2	original_test	0.017384162873740536	0.10456547687499573	12.365283222906486	14.966291585920432	0.8262088942954412	0.9243415300476417
compositional_ridge	0	FOXA1+HOXB9	original_test	0.033749328076483405	0.143084815267934	10.283017917827268	16.88310897776832	0.6090713464781841	0.9310594176655138
compositional_ridge	0	FOXA3+HOXB9	original_test	0.046872794194034194	0.16918557921027036	10.755580589761989	19.00280609123775	0.5659995970132757	0.9370582300524029
compositional_ridge	0	FOXL2+POU3F2	original_test	0.03545493554906787	0.14763022196932177	11.128362181432703	17.910262987473203	0.6213399652040901	0.9374957205413812
compositional_ridge	0	FOXL2+ZNF318	original_test	0.016428207333157595	0.10166252145307886	8.862138829343271	11.14228291802737	0.795361138694926	0.859954886914061
compositional_ridge	0	HOXC13+ZC3HAV1	original_test	0.016860310787003677	0.10114748386362553	6.509134761873472	10.190238648066323	0.6387617588434625	0.8479556290210124
compositional_ridge	0	IGDCC3+PRTG	original_test	0.019958634741663487	0.11098577140646836	11.757229246063098	12.831900849829653	0.9162500072013242	0.8715352055737866
compositional_ridge	0	IGDCC3+TGFBR2	original_test	0.010567893984994702	0.08148472512613053	8.715432981958159	10.1592191207179	0.8578841423141077	0.8924167571516874
compositional_ridge	0	KLF1+TGFBR2	original_test	0.011315194104785679	0.0828849696345488	6.893490376530882	8.504632040083752	0.8105571580334939	0.8291337801543462
compositional_ridge	0	MAPK1+TGFBR2	original_test	0.01409384273718234	0.0875002855900962	6.7473767690837585	9.427970596294957	0.715676475670742	0.8349256518238063
compositional_ridge	0	OSR2+PTPN12	original_test	0.026587728359742442	0.1290149318590535	8.878097239272467	6.055365704674185	1.4661537671324116	0.5795429889310134
compositional_ridge	0	OSR2+UBASH3B	original_test	0.04055976652928244	0.16012385988780511	9.402315396990458	5.606393015443088	1.677070332224536	0.3672299912050107
compositional_ridge	0	PRTG+TGFBR2	original_test	0.01582294968679057	0.1003512437056385	8.836468307598361	11.213946813118824	0.7879891402071633	0.8688411890086332
compositional_ridge	0	PTPN12+SAMD1	original_test	0.01557384766861754	0.09940256027823008	12.624346491664271	15.938669031299396	0.792057760084819	0.9498970421289646
compositional_ridge	0	PTPN12+SNAI1	original_test	0.014663499704216511	0.09255285750012165	9.954021701652438	10.559666939924963	0.9426454222734388	0.8622401515721279
compositional_ridge	0	PTPN12+UBASH3A	original_test	0.03991712630942261	0.15322503494901232	8.383509415232536	16.105326876166654	0.5205426427971983	0.9251669622539842
compositional_ridge	0	PTPN12+ZBTB10	original_test	0.027378974964105064	0.12669953718221497	12.78802823396318	16.465340488528078	0.776663455145249	0.902081417332111
compositional_ridge	0	RHOXF2B+ZBTB25	original_test	0.03023235785999846	0.1361573794527295	11.984465394414274	17.769564119807622	0.6744377810064156	0.9366136600020859
compositional_ridge	0	SAMD1+UBASH3B	original_test	0.017342654064786064	0.10461705529684541	13.10838824820026	16.580089212660962	0.7906102361735409	0.9479323108148165
compositional_ridge	0	SAMD1+ZBTB1	original_test	0.03184827742434726	0.14021811923336047	10.251084427482642	16.582127070249527	0.6182008124804693	0.9305395069273374
compositional_ridge	0	SGK1+TBX2	original_test	0.02369879231677046	0.1117145271405948	10.472420433396893	15.44037166533399	0.6782492455741262	0.9297547395838043
compositional_ridge	0	SGK1+TBX3	original_test	0.015321866633172455	0.09637280970403907	9.452442932377007	12.851399030147647	0.7355185929720844	0.9214221108023509
compositional_ridge	0	TBX2+TBX3	original_test	0.016089101199190943	0.09648476344528842	7.662880542133661	11.823176004081523	0.6481236970073294	0.9179348116739314
compositional_ridge	0	UBASH3A+UBASH3B	original_test	0.007951970249392655	0.07031652739913599	8.771759441943926	8.907908422733813	0.9847159429207397	0.8983503679872155
compositional_ridge	0	UBASH3B+ZBTB25	original_test	0.011716657104924137	0.086563442176157	11.750667232802796	13.969080204360077	0.8411911923259727	0.9436113075310653
NC	0	BAK1+KLF1	original_test	0.03265866961162574	0.11762959115809454	0.0	8.081914329121009	0.0	
NC	0	BAK1+TMSB4X	original_test	0.01409558959897916	0.08915428728733245	0.0	5.309536627424122	0.0	
NC	0	BPGM+ZBTB1	original_test	0.0714440536805351	0.19443002949919538	0.0	11.953581361293786	0.0	
NC	0	CBFA2T3+FEV	original_test	0.25736321941530355	0.37861836523472475	0.0	22.687583362504856	0.0	
NC	0	CBFA2T3+POU3F2	original_test	0.10470218667943706	0.25220133072732553	0.0	14.470811081583305	0.0	
NC	0	CBL+CNN1	original_test	0.18182799087878462	0.3244999355246873	0.0	19.06976616945182	0.0	
NC	0	CBL+PTPN12	original_test	0.10170819605904192	0.2379942670495771	0.0	14.262411861886608	0.0	
NC	0	CBL+PTPN9	original_test	0.11065900965373426	0.26821673640968974	0.0	14.876761048947062	0.0	
NC	0	CBL+UBASH3B	original_test	0.16895841836558764	0.3244723739138558	0.0	18.382514428966875	0.0	
NC	0	CEBPB+MAPK1	original_test	0.10897583212406639	0.23617153268856184	0.0	14.763186114390509	0.0	
NC	0	CEBPB+PTPN12	original_test	0.06917900348296933	0.2034389008904313	0.0	11.762568042988685	0.0	
NC	0	CEBPE+CNN1	original_test	0.0694548875578023	0.2071866967916592	0.0	11.785999114016793	0.0	
NC	0	CEBPE+ETS2	original_test	0.0912989646538621	0.2157520843946534	0.0	13.512880126298915	0.0	
NC	0	CEBPE+PTPN12	original_test	0.053569520367349466	0.18323039949529304	0.0	10.350799038465532	0.0	
NC	0	CEBPE+SPI1	original_test	0.41709339850566324	0.5065416774342262	0.0	28.88229210106647	0.0	
NC	0	CLDN6+KLF1	original_test	0.09712600148361214	0.22768757839276324	0.0	13.937431720630036	0.0	
NC	0	CNN1+ETS2	original_test	0.03270594138420922	0.138627303637407	0.0	8.087761295217511	0.0	
NC	0	CNN1+UBASH3A	original_test	0.20777804124096397	0.35853492684461835	0.0	20.385192726141394	0.0	
NC	0	COL2A1+KLF1	original_test	0.08201124314183711	0.2089316478002592	0.0	12.807126386651856	0.0	
NC	0	DUSP9+PRTG	original_test	0.12538210595371072	0.2605071560553671	0.0	15.835536363111338	0.0	
NC	0	DUSP9+SNAI1	original_test	0.23718904481590608	0.3793377756105714	0.0	21.780222442202287	0.0	
NC	0	ELMSAN1+ZBTB10	original_test	0.16145524219655852	0.3095616540856273	0.0	17.969710192240637	0.0	
NC	0	ETS2+IGDCC3	original_test	0.0380450848024557	0.1516591408216396	0.0	8.722967935565933	0.0	
NC	0	ETS2+IKZF3	original_test	0.14795187572719978	0.2831125897138419	0.0	17.201853140124165	0.0	
NC	0	ETS2+TGFBR2	original_test	0.018496667541869113	0.09665970295112185	0.0	6.08221465288247	0.0	
NC	0	FOSB+IKZF3	original_test	0.09589642999707454	0.23163538068872783	0.0	13.848929922349562	0.0	
NC	0	FOSB+OSR2	original_test	0.09474522719275373	0.20420649105047617	0.0	13.765553181238575	0.0	
NC	0	FOSB+PTPN12	original_test	0.029180340374916677	0.13173609254106156	0.0	7.639416257138588	0.0	
NC	0	FOSB+UBASH3B	original_test	0.024962350514508586	0.12095474509395661	0.0	7.065741364430004	0.0	
NC	0	FOXA1+FOXA3	original_test	0.12953196635500028	0.284566392960291	0.0	16.095463109522527	0.0	
NC	0	FOXA1+FOXL2	original_test	0.11199494191739637	0.26278730415493284	0.0	14.966291585920432	0.0	
NC	0	FOXA1+HOXB9	original_test	0.14251968437760065	0.2921215249587592	0.0	16.88310897776832	0.0	
NC	0	FOXA3+HOXB9	original_test	0.1805533196705913	0.3341730645516911	0.0	19.00280609123775	0.0	
NC	0	FOXL2+POU3F2	original_test	0.16038876014022627	0.3141783946685956	0.0	17.910262987473203	0.0	
NC	0	FOXL2+ZNF318	original_test	0.06207523431268226	0.19953219413217962	0.0	11.14228291802737	0.0	
NC	0	HOXC13+ZC3HAV1	original_test	0.05192048185227228	0.17155148678084425	0.0	10.190238648066323	0.0	
NC	0	IGDCC3+PRTG	original_test	0.08232883970992948	0.2226068975135837	0.0	12.831900849829653	0.0	
NC	0	IGDCC3+TGFBR2	original_test	0.05160486657138009	0.17523260074246735	0.0	10.1592191207179	0.0	
NC	0	KLF1+TGFBR2	original_test	0.036164383068609564	0.11598005077453755	0.0	8.504632040083752	0.0	
NC	0	MAPK1+TGFBR2	original_test	0.04444331478230113	0.1467791888826058	0.0	9.427970596294957	0.0	
NC	0	OSR2+PTPN12	original_test	0.01833372690867214	0.0936048547455027	0.0	6.055365704674185	0.0	
NC	0	OSR2+UBASH3B	original_test	0.015715821321804522	0.07797163569675898	0.0	5.606393015443088	0.0	
NC	0	PRTG+TGFBR2	original_test	0.06287630156372892	0.1909402767322635	0.0	11.213946813118824	0.0	
NC	0	PTPN12+SAMD1	original_test	0.1270205852446512	0.27882340649942294	0.0	15.938669031299396	0.0	
NC	0	PTPN12+SNAI1	original_test	0.05575328294107212	0.18391809717529345	0.0	10.559666939924963	0.0	
NC	0	PTPN12+UBASH3A	original_test	0.12969077689408795	0.2776369085616086	0.0	16.105326876166654	0.0	
NC	0	PTPN12+ZBTB10	original_test	0.13555371870158103	0.28558076274121236	0.0	16.465340488528078	0.0	
NC	0	RHOXF2B+ZBTB25	original_test	0.1578787045039772	0.3095622252010366	0.0	17.769564119807622	0.0	
NC	0	SAMD1+UBASH3B	original_test	0.1374496791498982	0.295009867771557	0.0	16.580089212660962	0.0	
NC	0	SAMD1+ZBTB1	original_test	0.1374834690869511	0.2872966173281005	0.0	16.582127070249527	0.0	
NC	0	SGK1+TBX2	original_test	0.11920253858182434	0.26005205600320563	0.0	15.44037166533399	0.0	
NC	0	SGK1+TBX3	original_test	0.08257922851603995	0.22802579129859296	0.0	12.851399030147647	0.0	
NC	0	TBX2+TBX3	original_test	0.06989374541174455	0.19835196361239663	0.0	11.823176004081523	0.0	
NC	0	UBASH3A+UBASH3B	original_test	0.03967541623390601	0.15619962686641645	0.0	8.907908422733813	0.0	
NC	0	UBASH3B+ZBTB25	original_test	0.09756760087792231	0.24525214868067297	0.0	13.969080204360077	0.0	
