view	depth	model	model_kind	metric	metric_direction	task_count	allocation_count	realizations_per_allocation	repeated_realizations	A_allocation	A_Cobs	A_Cpred	A_Cmodel	A_anchor_task_mean	B_repeated_task_mean	B_minimum_task_mean	B_maximum_task_mean	C_same_primary_mean	C_minus_B_same_primary	C_full_role_assignments_per_allocation	all_task_support
reference_effect_O	135	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1341338673794907	0.1330301611063762	0.1276920649250318	0.1385546436013725	0.1330301611063762	0	27	True
reference_effect_O	135	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.09271814986518999	-0.09387349126891519	-0.1091683545299944	-0.07669611377273085	-0.09387349126891519	0	27	True
reference_effect_O	135	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.5269360269360267	0.5277048260381594	0.5249158249158249	0.5306397306397306	0.5277048260381594	0	27	True
reference_effect_O	135	additive	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02770724825345279	0.0280166618584415	0.02702016082265398	0.02927557980873787	0.0280166618584415	0	27	True
reference_effect_O	135	additive	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.07116990228659852	0.07163518722270787	0.07017789608024998	0.0734258424169901	0.07163518722270787	0	27	True
reference_effect_O	135	additive	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7835769138212846	0.7818879287047074	0.7765261228248808	0.7858511808207169	0.7818879287047074	0	27	True
reference_effect_O	135	additive	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9707070707070707	0.9713767302656192	0.9673400673400673	0.9754208754208752	0.9713767302656192	0	27	True
reference_effect_O	135	compositional_ridge	state	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02757220612977648	0.02722542579351618	0.02579121177826864	0.02915524940045139	0.02722542579351618	0	27	True
reference_effect_O	135	compositional_ridge	state	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.06951720721577895	0.06927721455927281	0.06763393315940333	0.07145221228221747	0.06927721455927281	0	27	True
reference_effect_O	135	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7242023648150377	0.7239034329791236	0.7134320556916544	0.7326552610849358	0.7239034329791236	0	27	True
reference_effect_O	135	compositional_ridge	state	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.8865319865319865	0.890052375607931	0.8774410774410774	0.8996632996632994	0.890052375607931	0	27	True
reference_effect_O	135	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.1026744415668548	0.1032116905155744	0.09960410716099501	0.1077290367762342	0.1032116905155744	0	27	True
reference_effect_O	135	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.1399650740275123	0.1405270906979523	0.1381297181111164	0.1437007053122492	0.1405270906979523	0	27	True
reference_effect_O	135	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	-0.2425008582536365	-0.2446178549604309	-0.248287774877261	-0.2392940641538716	-0.2446178549604309	0	27	True
reference_effect_O	135	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.4999999999999999	0.4999999999999998	0.4999999999999997	0.4999999999999999	0.4999999999999998	0	27	True
reference_effect_O	135	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	180	0	1	0	0	0.02237042006145518	0.02233448706127499	0.02215242341780943	0.0226413850950276	0.02233448706127499	0	27	True
reference_effect_O	135	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	180	0	1	0	0	0.06335296894209907	0.0632760507276645	0.0629427938386927	0.06381945871510764	0.0632760507276645	0	27	True
reference_effect_O	135	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	180	0	1	0	0	0.7786439244253955	0.779038736072316	0.7772913160826693	0.7808626798605574	0.779038736072316	0	27	True
reference_effect_O	135	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	180	0	1	0	0	0.9649831649831651	0.9647661803217359	0.9632996632996634	0.9666666666666667	0.9647661803217359	0	27	True
