view	pattern	depth	control_cells_per_block	controls_available	model	model_kind	metric	metric_direction	task_count	allocation_count	tuples_per_allocation	mean_score	undefined_values
reference_effect	P	32	256	768	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2276909981274524	0
reference_effect	P	32	256	768	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	P	32	256	768	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02527927915981806	0
reference_effect	P	32	256	768	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06782854403821284	0
reference_effect	P	32	256	768	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7529937377615149	0
reference_effect	P	32	256	768	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9643284698840255	0
reference_effect	P	64	512	1536	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07809080509196231	0
reference_effect	P	64	512	1536	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1209758347405252	0
reference_effect	P	64	512	1536	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.0999501921927045	0
reference_effect	P	64	512	1536	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5613355780022445	0
reference_effect	P	64	512	1536	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09659161864261596	0
reference_effect	P	64	512	1536	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1346596317035723	0
reference_effect	P	64	512	1536	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.08827617329840394	0
reference_effect	P	64	512	1536	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277197904975682	0
reference_effect	P	64	512	1536	additive	state	standardized_MSE	lower	55	30	6	0.03003416272060467	0
reference_effect	P	64	512	1536	additive	state	raw_RMSE	lower	55	30	6	0.07444963728678089	0
reference_effect	P	64	512	1536	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.767267965443999	0
reference_effect	P	64	512	1536	additive	state	centroid_accuracy	higher	55	30	6	0.9713860830527496	0
reference_effect	P	64	512	1536	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02924292665567935	0
reference_effect	P	64	512	1536	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.07225825118771655	0
reference_effect	P	64	512	1536	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.6936232851607897	0
reference_effect	P	64	512	1536	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8898017209128317	0
reference_effect	P	64	512	1536	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.104165669980741	0
reference_effect	P	64	512	1536	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1412667806279955	0
reference_effect	P	64	512	1536	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2382410638886991	0
reference_effect	P	64	512	1536	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	P	64	512	1536	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02335250030810753	0
reference_effect	P	64	512	1536	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06490184633939293	0
reference_effect	P	64	512	1536	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7696661675857175	0
reference_effect	P	64	512	1536	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647736625514404	0
reference_effect	P	128	1024	3072	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07602177732423092	0
reference_effect	P	128	1024	3072	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1191534616572457	0
reference_effect	P	128	1024	3072	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1067441567600127	0
reference_effect	P	128	1024	3072	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5612008978675644	0
reference_effect	P	128	1024	3072	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09467002071740654	0
reference_effect	P	128	1024	3072	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1331081837221862	0
reference_effect	P	128	1024	3072	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09356812677500688	0
reference_effect	P	128	1024	3072	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277010849233071	0
reference_effect	P	128	1024	3072	additive	state	standardized_MSE	lower	55	30	6	0.02811256479539526	0
reference_effect	P	128	1024	3072	additive	state	raw_RMSE	lower	55	30	6	0.07177179325048801	0
reference_effect	P	128	1024	3072	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.781151333580464	0
reference_effect	P	128	1024	3072	additive	state	centroid_accuracy	higher	55	30	6	0.9713898241676018	0
reference_effect	P	128	1024	3072	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02732132873046994	0
reference_effect	P	128	1024	3072	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06942250151867624	0
reference_effect	P	128	1024	3072	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.722313723325978	0
reference_effect	P	128	1024	3072	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8900635989524878	0
reference_effect	P	128	1024	3072	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1033729380540087	0
reference_effect	P	128	1024	3072	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1406392002983416	0
reference_effect	P	128	1024	3072	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2442598569610574	0
reference_effect	P	128	1024	3072	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	P	128	1024	3072	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02238042484542163	0
reference_effect	P	128	1024	3072	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06334932907153989	0
reference_effect	P	128	1024	3072	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7785967578264332	0
reference_effect	P	128	1024	3072	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647848858959969	0
reference_effect	P	135	1080	3240	selected_CPA	state	standardized_MSE	lower	55	30	6	0.0758346707808959	0
reference_effect	P	135	1080	3240	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1189982744124748	0
reference_effect	P	135	1080	3240	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1074758171911263	0
reference_effect	P	135	1080	3240	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5613168724279832	0
reference_effect	P	135	1080	3240	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.0945741177804528	0
reference_effect	P	135	1080	3240	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1330301611063762	0
reference_effect	P	135	1080	3240	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09387349126891521	0
reference_effect	P	135	1080	3240	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277048260381595	0
reference_effect	P	135	1080	3240	additive	state	standardized_MSE	lower	55	30	6	0.02801666185844149	0
reference_effect	P	135	1080	3240	additive	state	raw_RMSE	lower	55	30	6	0.07163518722270786	0
reference_effect	P	135	1080	3240	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7818879287047075	0
reference_effect	P	135	1080	3240	additive	state	centroid_accuracy	higher	55	30	6	0.971376730265619	0
reference_effect	P	135	1080	3240	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02722542579351618	0
reference_effect	P	135	1080	3240	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06927721455927283	0
reference_effect	P	135	1080	3240	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.7239034329791236	0
reference_effect	P	135	1080	3240	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.890052375607931	0
reference_effect	P	135	1080	3240	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1032116905155744	0
reference_effect	P	135	1080	3240	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1405270906979523	0
reference_effect	P	135	1080	3240	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2446178549604308	0
reference_effect	P	135	1080	3240	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	P	135	1080	3240	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02233448706127499	0
reference_effect	P	135	1080	3240	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06327605072766451	0
reference_effect	P	135	1080	3240	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7790387360723159	0
reference_effect	P	135	1080	3240	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647661803217358	0
reference_effect	O	8	64	192	selected_CPA	state	standardized_MSE	lower	55	30	6	0.1032559906456333	0
reference_effect	O	8	64	192	selected_CPA	state	raw_RMSE	lower	55	30	6	0.14040518808234	0
reference_effect	O	8	64	192	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.06233420962952282	0
reference_effect	O	8	64	192	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5609857837635616	0
reference_effect	O	8	64	192	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.1235237196397579	0
reference_effect	O	8	64	192	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.153843807715746	0
reference_effect	O	8	64	192	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.05489765706605904	0
reference_effect	O	8	64	192	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5283819678264121	0
reference_effect	O	8	64	192	additive	state	standardized_MSE	lower	55	30	6	0.05696626371774667	0
reference_effect	O	8	64	192	additive	state	raw_RMSE	lower	55	30	6	0.10390274321365	0
reference_effect	O	8	64	192	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.6358991436104191	0
reference_effect	O	8	64	192	additive	state	centroid_accuracy	higher	55	30	6	0.9694350916573137	0
reference_effect	O	8	64	192	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.05617502765282138	0
reference_effect	O	8	64	192	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.1026924135707159	0
reference_effect	O	8	64	192	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.4900891703108177	0
reference_effect	O	8	64	192	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8847456041900486	0
reference_effect	O	8	64	192	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1182085068606604	0
reference_effect	O	8	64	192	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1512482930663931	0
reference_effect	O	8	64	192	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.182771897139302	0
reference_effect	O	8	64	192	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.5000000000000001	0
reference_effect	O	8	64	192	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.03676121812602002	0
reference_effect	O	8	64	192	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.08286401546341425	0
reference_effect	O	8	64	192	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.6745396829797263	0
reference_effect	O	8	64	192	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9630976430976432	0
reference_effect	O	16	128	384	selected_CPA	state	standardized_MSE	lower	55	30	6	0.08885997763507017	0
reference_effect	O	16	128	384	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1297104519689106	0
reference_effect	O	16	128	384	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.07656809640700314	0
reference_effect	O	16	128	384	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5607182940516272	0
reference_effect	O	16	128	384	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.1080934457543309	0
reference_effect	O	16	128	384	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1432993312621406	0
reference_effect	O	16	128	384	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.06828640828556022	0
reference_effect	O	16	128	384	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5279985035540592	0
reference_effect	O	16	128	384	additive	state	standardized_MSE	lower	55	30	6	0.04153598983231958	0
reference_effect	O	16	128	384	additive	state	raw_RMSE	lower	55	30	6	0.08839381629545057	0
reference_effect	O	16	128	384	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7003275096107365	0
reference_effect	O	16	128	384	additive	state	centroid_accuracy	higher	55	30	6	0.9705200149644594	0
reference_effect	O	16	128	384	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.04074475376739425	0
reference_effect	O	16	128	384	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.08678717283343194	0
reference_effect	O	16	128	384	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.5782392966468884	0
reference_effect	O	16	128	384	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8874541713430598	0
reference_effect	O	16	128	384	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1107653690332751	0
reference_effect	O	16	128	384	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.146045743109557	0
reference_effect	O	16	128	384	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2103975722972128	0
reference_effect	O	16	128	384	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.5	0
reference_effect	O	16	128	384	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02901659703416727	0
reference_effect	O	16	128	384	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.07310669970610681	0
reference_effect	O	16	128	384	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.723584461005209	0
reference_effect	O	16	128	384	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9638720538720541	0
reference_effect	O	32	256	768	selected_CPA	state	standardized_MSE	lower	55	30	6	0.08105901987340858	0
reference_effect	O	32	256	768	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1234545527526352	0
reference_effect	O	32	256	768	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.09053402087555588	0
reference_effect	O	32	256	768	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5610793116348672	0
reference_effect	O	32	256	768	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.1004866336211978	0
reference_effect	O	32	256	768	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1376918173850178	0
reference_effect	O	32	256	768	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.07977519915811375	0
reference_effect	O	32	256	768	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277646838757949	0
reference_effect	O	32	256	768	additive	state	standardized_MSE	lower	55	30	6	0.0339291776991865	0
reference_effect	O	32	256	768	additive	state	raw_RMSE	lower	55	30	6	0.07951162816166177	0
reference_effect	O	32	256	768	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7420091836145162	0
reference_effect	O	32	256	768	additive	state	centroid_accuracy	higher	55	30	6	0.9712364384586605	0
reference_effect	O	32	256	768	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.03313794163426118	0
reference_effect	O	32	256	768	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.07757325161880745	0
reference_effect	O	32	256	768	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.6462208896226905	0
reference_effect	O	32	256	768	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8889749345304896	0
reference_effect	O	32	256	768	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1063217539165254	0
reference_effect	O	32	256	768	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1428677959960617	0
reference_effect	O	32	256	768	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2276909981274524	0
reference_effect	O	32	256	768	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	O	32	256	768	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02527927915981806	0
reference_effect	O	32	256	768	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06782854403821284	0
reference_effect	O	32	256	768	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7529937377615149	0
reference_effect	O	32	256	768	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9643284698840255	0
reference_effect	O	64	512	1536	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07730972771536827	0
reference_effect	O	64	512	1536	selected_CPA	state	raw_RMSE	lower	55	30	6	0.12028928887866	0
reference_effect	O	64	512	1536	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1014053855518328	0
reference_effect	O	64	512	1536	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5611541339319115	0
reference_effect	O	64	512	1536	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09659161864261596	0
reference_effect	O	64	512	1536	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1346596317035723	0
reference_effect	O	64	512	1536	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.08827617329840394	0
reference_effect	O	64	512	1536	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277197904975682	0
reference_effect	O	64	512	1536	additive	state	standardized_MSE	lower	55	30	6	0.03003416272060467	0
reference_effect	O	64	512	1536	additive	state	raw_RMSE	lower	55	30	6	0.07444963728678089	0
reference_effect	O	64	512	1536	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.767267965443999	0
reference_effect	O	64	512	1536	additive	state	centroid_accuracy	higher	55	30	6	0.9713860830527496	0
reference_effect	O	64	512	1536	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02924292665567935	0
reference_effect	O	64	512	1536	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.07225825118771655	0
reference_effect	O	64	512	1536	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.6936232851607897	0
reference_effect	O	64	512	1536	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8898017209128317	0
reference_effect	O	64	512	1536	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.104165669980741	0
reference_effect	O	64	512	1536	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1412667806279955	0
reference_effect	O	64	512	1536	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2382410638886991	0
reference_effect	O	64	512	1536	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	O	64	512	1536	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02335250030810753	0
reference_effect	O	64	512	1536	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06490184633939293	0
reference_effect	O	64	512	1536	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7696661675857175	0
reference_effect	O	64	512	1536	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647736625514404	0
reference_effect	O	128	1024	3072	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07563260777267958	0
reference_effect	O	128	1024	3072	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1188052199989459	0
reference_effect	O	128	1024	3072	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1075874077753792	0
reference_effect	O	128	1024	3072	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5610811821922932	0
reference_effect	O	128	1024	3072	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.09467002071740654	0
reference_effect	O	128	1024	3072	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1331081837221862	0
reference_effect	O	128	1024	3072	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09356812677500688	0
reference_effect	O	128	1024	3072	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277010849233071	0
reference_effect	O	128	1024	3072	additive	state	standardized_MSE	lower	55	30	6	0.02811256479539526	0
reference_effect	O	128	1024	3072	additive	state	raw_RMSE	lower	55	30	6	0.07177179325048801	0
reference_effect	O	128	1024	3072	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.781151333580464	0
reference_effect	O	128	1024	3072	additive	state	centroid_accuracy	higher	55	30	6	0.9713898241676018	0
reference_effect	O	128	1024	3072	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02732132873046994	0
reference_effect	O	128	1024	3072	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06942250151867624	0
reference_effect	O	128	1024	3072	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.722313723325978	0
reference_effect	O	128	1024	3072	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8900635989524878	0
reference_effect	O	128	1024	3072	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1033729380540087	0
reference_effect	O	128	1024	3072	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1406392002983416	0
reference_effect	O	128	1024	3072	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2442598569610574	0
reference_effect	O	128	1024	3072	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	O	128	1024	3072	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02238042484542163	0
reference_effect	O	128	1024	3072	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06334932907153989	0
reference_effect	O	128	1024	3072	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7785967578264332	0
reference_effect	O	128	1024	3072	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647848858959969	0
reference_effect	O	135	1080	3240	selected_CPA	state	standardized_MSE	lower	55	30	6	0.07545966365211688	0
reference_effect	O	135	1080	3240	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1186628144641638	0
reference_effect	O	135	1080	3240	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.1083461688144885	0
reference_effect	O	135	1080	3240	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5612289562289562	0
reference_effect	O	135	1080	3240	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.0945741177804528	0
reference_effect	O	135	1080	3240	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1330301611063762	0
reference_effect	O	135	1080	3240	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.09387349126891521	0
reference_effect	O	135	1080	3240	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5277048260381595	0
reference_effect	O	135	1080	3240	additive	state	standardized_MSE	lower	55	30	6	0.02801666185844149	0
reference_effect	O	135	1080	3240	additive	state	raw_RMSE	lower	55	30	6	0.07163518722270786	0
reference_effect	O	135	1080	3240	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.7818879287047075	0
reference_effect	O	135	1080	3240	additive	state	centroid_accuracy	higher	55	30	6	0.971376730265619	0
reference_effect	O	135	1080	3240	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.02722542579351618	0
reference_effect	O	135	1080	3240	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.06927721455927283	0
reference_effect	O	135	1080	3240	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.7239034329791236	0
reference_effect	O	135	1080	3240	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.890052375607931	0
reference_effect	O	135	1080	3240	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1032116905155744	0
reference_effect	O	135	1080	3240	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1405270906979523	0
reference_effect	O	135	1080	3240	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.2446178549604308	0
reference_effect	O	135	1080	3240	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.4999999999999999	0
reference_effect	O	135	1080	3240	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.02233448706127499	0
reference_effect	O	135	1080	3240	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.06327605072766451	0
reference_effect	O	135	1080	3240	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.7790387360723159	0
reference_effect	O	135	1080	3240	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9647661803217358	0
reference_effect	D	8	64	192	selected_CPA	state	standardized_MSE	lower	55	30	6	0.106531300504554	0
reference_effect	D	8	64	192	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1427411890165873	0
reference_effect	D	8	64	192	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.06085250812505091	0
reference_effect	D	8	64	192	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5607931163486719	0
reference_effect	D	8	64	192	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.1235237196397579	0
reference_effect	D	8	64	192	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.153843807715746	0
reference_effect	D	8	64	192	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.05489765706605904	0
reference_effect	D	8	64	192	original_CPA_fixed	state	centroid_accuracy	higher	55	30	6	0.5283819678264121	0
reference_effect	D	8	64	192	additive	state	standardized_MSE	lower	55	30	6	0.05696626371774667	0
reference_effect	D	8	64	192	additive	state	raw_RMSE	lower	55	30	6	0.10390274321365	0
reference_effect	D	8	64	192	additive	state	perturbation_centred_Pearson	higher	55	30	6	0.6358991436104191	0
reference_effect	D	8	64	192	additive	state	centroid_accuracy	higher	55	30	6	0.9694350916573137	0
reference_effect	D	8	64	192	compositional_ridge	state	standardized_MSE	lower	55	30	6	0.05617502765282138	0
reference_effect	D	8	64	192	compositional_ridge	state	raw_RMSE	lower	55	30	6	0.1026924135707159	0
reference_effect	D	8	64	192	compositional_ridge	state	perturbation_centred_Pearson	higher	55	30	6	0.4900891703108177	0
reference_effect	D	8	64	192	compositional_ridge	state	centroid_accuracy	higher	55	30	6	0.8847456041900486	0
reference_effect	D	8	64	192	NC_native_effect	native_effect	standardized_MSE	lower	55	30	6	0.1182085068606604	0
reference_effect	D	8	64	192	NC_native_effect	native_effect	raw_RMSE	lower	55	30	6	0.1512482930663931	0
reference_effect	D	8	64	192	NC_native_effect	native_effect	perturbation_centred_Pearson	higher	55	30	6	-0.182771897139302	0
reference_effect	D	8	64	192	NC_native_effect	native_effect	centroid_accuracy	higher	55	30	6	0.5000000000000001	0
reference_effect	D	8	64	192	native_effect_ridge	native_effect	standardized_MSE	lower	55	30	6	0.03676121812602002	0
reference_effect	D	8	64	192	native_effect_ridge	native_effect	raw_RMSE	lower	55	30	6	0.08286401546341425	0
reference_effect	D	8	64	192	native_effect_ridge	native_effect	perturbation_centred_Pearson	higher	55	30	6	0.6745396829797263	0
reference_effect	D	8	64	192	native_effect_ridge	native_effect	centroid_accuracy	higher	55	30	6	0.9630976430976432	0
reference_effect	D	16	128	384	selected_CPA	state	standardized_MSE	lower	55	30	6	0.09046967281499231	0
reference_effect	D	16	128	384	selected_CPA	state	raw_RMSE	lower	55	30	6	0.1309603581648344	0
reference_effect	D	16	128	384	selected_CPA	state	perturbation_centred_Pearson	higher	55	30	6	0.07552957647866795	0
reference_effect	D	16	128	384	selected_CPA	state	centroid_accuracy	higher	55	30	6	0.5605723905723906	0
reference_effect	D	16	128	384	original_CPA_fixed	state	standardized_MSE	lower	55	30	6	0.1080934457543309	0
reference_effect	D	16	128	384	original_CPA_fixed	state	raw_RMSE	lower	55	30	6	0.1432993312621406	0
reference_effect	D	16	128	384	original_CPA_fixed	state	perturbation_centred_Pearson	higher	55	30	6	-0.06828640828556022	0
