dataset	regime	family	mode	depth	seed_summary	root_index	root_tasks	rms
gse162632	original8	CellOT	input_centered_effect	8	29	2	5	0.461395353629745
gse162632	original8	CellOT	input_centered_effect	8	29	3	5	0.4613203983643339
gse162632	original8	CellOT	input_centered_effect	8	29	4	5	0.46858780858440957
gse162632	original8	CellOT	input_centered_effect	8	29	5	5	0.483544935677758
gse162632	original8	CellOT	input_centered_effect	8	29	6	5	0.5033512912084395
gse162632	original8	CellOT	input_centered_effect	8	29	7	5	0.4829645573701458
gse162632	original8	CellOT	input_centered_effect	8	43	0	5	0.48872190130667437
gse162632	original8	CellOT	input_centered_effect	8	43	1	5	0.47147720720943603
gse162632	original8	CellOT	input_centered_effect	8	43	2	5	0.46173249580503084
gse162632	original8	CellOT	input_centered_effect	8	43	3	5	0.46135399387582415
gse162632	original8	CellOT	input_centered_effect	8	43	4	5	0.4684182166272063
gse162632	original8	CellOT	input_centered_effect	8	43	5	5	0.48371478785778926
gse162632	original8	CellOT	input_centered_effect	8	43	6	5	0.5034273635246603
gse162632	original8	CellOT	input_centered_effect	8	43	7	5	0.48313346428609344
