task_index	task	depth	allocation	model	view	Cobs	Cpred	Cmodel	standardized_MSE	raw_RMSE	perturbation_centred_Pearson	centroid_accuracy
27	FOSB+PTPN12	64	29	additive	roles	2	0	0	0.024732305917230156	0.06976300986111106	0.5115013611829817	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	roles	2	0	1	0.024732305917230156	0.06976300986111106	0.5115013611829817	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	roles	2	0	2	0.024732305917230156	0.06976300986111106	0.5115013611829817	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	roles	2	1	0	0.022282180153622506	0.06606968259311026	0.527138839973544	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	roles	2	1	1	0.022282180153622506	0.06606968259311026	0.527138839973544	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	roles	2	1	2	0.022282180153622506	0.06606968259311026	0.527138839973544	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	roles	2	2	0	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	roles	2	2	1	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	roles	2	2	2	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	direct_state	unused	unused	0	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	direct_state	unused	unused	1	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	64	29	additive	direct_state	unused	unused	2	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	64	29	compositional_ridge	roles	0	0	0	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	0	0	1	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	0	0	2	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	0	1	0	0.023583639832499274	0.06783512657653985	0.33602688532514063	0.9814814814814815
27	FOSB+PTPN12	64	29	compositional_ridge	roles	0	1	1	0.023583639832499274	0.06783512657653985	0.33602688532514063	0.9814814814814815
27	FOSB+PTPN12	64	29	compositional_ridge	roles	0	1	2	0.023583639832499274	0.06783512657653985	0.33602688532514063	0.9814814814814815
27	FOSB+PTPN12	64	29	compositional_ridge	roles	0	2	0	0.023966517621060966	0.06841041465699503	0.33886066708678675	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	0	2	1	0.023966517621060966	0.06841041465699503	0.33886066708678675	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	0	2	2	0.023966517621060966	0.06841041465699503	0.33886066708678675	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	1	0	0	0.027907144040720644	0.07362996676169187	0.3226042421966336	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	1	0	1	0.027907144040720644	0.07362996676169187	0.3226042421966336	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	1	0	2	0.027907144040720644	0.07362996676169187	0.3226042421966336	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	1	1	0	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	1	1	1	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	1	1	2	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	1	2	0	0.026149185578076117	0.07136035310971828	0.3313587419939385	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	1	2	1	0.026149185578076117	0.07136035310971828	0.3313587419939385	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	1	2	2	0.026149185578076117	0.07136035310971828	0.3313587419939385	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	2	0	0	0.026996138815761028	0.07237302739534539	0.3236284393255985	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	2	0	1	0.026996138815761028	0.07237302739534539	0.3236284393255985	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	2	0	2	0.026996138815761028	0.07237302739534539	0.3236284393255985	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	2	1	0	0.024855302564554805	0.06950109818626198	0.32992211890529094	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	2	1	1	0.024855302564554805	0.06950109818626198	0.32992211890529094	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	2	1	2	0.024855302564554805	0.06950109818626198	0.32992211890529094	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	2	2	0	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	2	2	1	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	roles	2	2	2	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	direct_state	unused	unused	0	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	direct_state	unused	unused	1	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	compositional_ridge	direct_state	unused	unused	2	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	64	29	NC_native_effect	roles	0	0	0	0.030357652266770792	0.08233160926335585	0.18363482404356168	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	0	0	1	0.030357652266770792	0.08233160926335585	0.18363482404356168	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	0	0	2	0.030357652266770792	0.08233160926335585	0.18363482404356168	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	0	1	0	0.030357652266770792	0.08233160926335585	0.18363482404356168	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	0	1	1	0.030357652266770792	0.08233160926335585	0.18363482404356168	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	0	1	2	0.030357652266770792	0.08233160926335585	0.18363482404356168	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	0	2	0	0.030357652266770792	0.08233160926335585	0.18363482404356168	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	0	2	1	0.030357652266770792	0.08233160926335585	0.18363482404356168	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	0	2	2	0.030357652266770792	0.08233160926335585	0.18363482404356168	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	1	0	0	0.0272487187980213	0.07795470461456736	0.202001521346065	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	1	0	1	0.0272487187980213	0.07795470461456736	0.202001521346065	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	1	0	2	0.0272487187980213	0.07795470461456736	0.202001521346065	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	1	1	0	0.0272487187980213	0.07795470461456736	0.202001521346065	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	1	1	1	0.0272487187980213	0.07795470461456736	0.202001521346065	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	1	1	2	0.0272487187980213	0.07795470461456736	0.202001521346065	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	1	2	0	0.0272487187980213	0.07795470461456736	0.202001521346065	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	1	2	1	0.0272487187980213	0.07795470461456736	0.202001521346065	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	1	2	2	0.0272487187980213	0.07795470461456736	0.202001521346065	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	2	0	0	0.02819003853628945	0.07931541003947684	0.1925029066485394	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	2	0	1	0.02819003853628945	0.07931541003947684	0.1925029066485394	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	2	0	2	0.02819003853628945	0.07931541003947684	0.1925029066485394	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	2	1	0	0.02819003853628945	0.07931541003947684	0.1925029066485394	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	2	1	1	0.02819003853628945	0.07931541003947684	0.1925029066485394	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	2	1	2	0.02819003853628945	0.07931541003947684	0.1925029066485394	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	2	2	0	0.02819003853628945	0.07931541003947684	0.1925029066485394	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	2	2	1	0.02819003853628945	0.07931541003947684	0.1925029066485394	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	roles	2	2	2	0.02819003853628945	0.07931541003947684	0.1925029066485394	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	direct_state	unused	unused	0	0.028053762494902167	0.07936720784784336	0.19995267431308056	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	direct_state	unused	unused	1	0.028053762494902167	0.07936720784784336	0.19995267431308056	0.9074074074074074
27	FOSB+PTPN12	64	29	NC_native_effect	direct_state	unused	unused	2	0.028053762494902167	0.07936720784784336	0.19995267431308056	0.9074074074074074
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	0	0	0	0.04478768443785857	0.09347108050413004	0.21286181183302041	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	0	0	1	0.04478768443785857	0.09347108050413004	0.21286181183302041	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	0	0	2	0.04478768443785857	0.09347108050413004	0.21286181183302041	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	0	1	0	0.04478768443785857	0.09347108050413004	0.21286181183302041	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	0	1	1	0.04478768443785857	0.09347108050413004	0.21286181183302041	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	0	1	2	0.04478768443785857	0.09347108050413004	0.21286181183302041	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	0	2	0	0.04478768443785857	0.09347108050413004	0.21286181183302041	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	0	2	1	0.04478768443785857	0.09347108050413004	0.21286181183302041	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	0	2	2	0.04478768443785857	0.09347108050413004	0.21286181183302041	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	1	0	0	0.04852486277939366	0.09739887369261047	0.2092558728127112	0.9259259259259259
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	1	0	1	0.04852486277939366	0.09739887369261047	0.2092558728127112	0.9259259259259259
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	1	0	2	0.04852486277939366	0.09739887369261047	0.2092558728127112	0.9259259259259259
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	1	1	0	0.04852486277939366	0.09739887369261047	0.2092558728127112	0.9259259259259259
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	1	1	1	0.04852486277939366	0.09739887369261047	0.2092558728127112	0.9259259259259259
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	1	1	2	0.04852486277939366	0.09739887369261047	0.2092558728127112	0.9259259259259259
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	1	2	0	0.04852486277939366	0.09739887369261047	0.2092558728127112	0.9259259259259259
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	1	2	1	0.04852486277939366	0.09739887369261047	0.2092558728127112	0.9259259259259259
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	1	2	2	0.04852486277939366	0.09739887369261047	0.2092558728127112	0.9259259259259259
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	2	0	0	0.04713129246634774	0.09591257790332762	0.208424132383638	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	2	0	1	0.04713129246634774	0.09591257790332762	0.208424132383638	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	2	0	2	0.04713129246634774	0.09591257790332762	0.208424132383638	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	2	1	0	0.04713129246634774	0.09591257790332762	0.208424132383638	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	2	1	1	0.04713129246634774	0.09591257790332762	0.208424132383638	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	2	1	2	0.04713129246634774	0.09591257790332762	0.208424132383638	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	2	2	0	0.04713129246634774	0.09591257790332762	0.208424132383638	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	2	2	1	0.04713129246634774	0.09591257790332762	0.208424132383638	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	roles	2	2	2	0.04713129246634774	0.09591257790332762	0.208424132383638	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	direct_state	unused	unused	0	0.04304311247628295	0.09177465054341008	0.22467770457224637	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	direct_state	unused	unused	1	0.04304311247628295	0.09177465054341008	0.22467770457224637	0.9444444444444444
27	FOSB+PTPN12	64	29	native_effect_ridge	direct_state	unused	unused	2	0.04304311247628295	0.09177465054341008	0.22467770457224637	0.9444444444444444
27	FOSB+PTPN12	128	0	selected_CPA	roles	0	0	0	0.01627898808043399	0.05708899463674328	0.45540582721058437	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	0	0	1	0.017303363766072458	0.05882151590009301	0.4444593744866157	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	0	0	2	0.01781305301902192	0.05980072922697043	0.43542148509297546	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	0	1	0	0.017626247533688324	0.059168091911063425	0.40802057554958027	0.9629629629629629
27	FOSB+PTPN12	128	0	selected_CPA	roles	0	1	1	0.018323389492172878	0.060276961139728975	0.4065949857097481	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	0	1	2	0.01892688753159585	0.06140315803588164	0.3970040565821088	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	0	2	0	0.017231632421929623	0.05839550561105863	0.4130927543254956	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	0	2	1	0.01801670300004385	0.059704073361711595	0.4086098150855023	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	0	2	2	0.01840433839753002	0.06045878320477953	0.4032945108172265	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	1	0	0	0.0186296493089015	0.06091567464042619	0.41900184030556437	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	1	0	1	0.019981258721693883	0.06308649079918377	0.4063644337740313	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	1	0	2	0.02039713918816984	0.06383715622896682	0.4021900998792664	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	1	1	0	0.01627898808043399	0.05708899463674328	0.45540582721058437	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	1	1	1	0.017303363766072458	0.05882151590009301	0.4444593744866157	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	1	1	2	0.01781305301902192	0.05980072922697043	0.43542148509297546	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	1	2	0	0.017652496244238466	0.059182936121076335	0.4189401454597164	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	1	2	1	0.0187648005495066	0.061037117466565406	0.4084869925186726	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	1	2	2	0.019058627160519273	0.06160631875061743	0.40589222248248535	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	2	0	0	0.01915542521934985	0.06182786421245704	0.4132941257295814	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	2	0	1	0.02041910601251257	0.06379481437363191	0.4037134924683223	0.9629629629629629
27	FOSB+PTPN12	128	0	selected_CPA	roles	2	0	2	0.021050849120925322	0.06489532507761508	0.3958888636664351	0.9629629629629629
27	FOSB+PTPN12	128	0	selected_CPA	roles	2	1	0	0.018572887266445518	0.06087210632885997	0.4081138141066625	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	2	1	1	0.019509334332454324	0.062322856132383045	0.4037701234635448	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	2	1	2	0.020234886227340577	0.06361322631110153	0.39328703131284515	0.9629629629629629
27	FOSB+PTPN12	128	0	selected_CPA	roles	2	2	0	0.01627898808043399	0.05708899463674328	0.45540582721058437	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	2	2	1	0.017303363766072458	0.05882151590009301	0.4444593744866157	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	roles	2	2	2	0.01781305301902192	0.05980072922697043	0.43542148509297546	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	direct_state	unused	unused	0	0.01627898808043399	0.05708899463674328	0.45540582721058437	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	direct_state	unused	unused	1	0.017303363766072458	0.05882151590009301	0.4444593744866157	0.9814814814814815
27	FOSB+PTPN12	128	0	selected_CPA	direct_state	unused	unused	2	0.01781305301902192	0.05980072922697043	0.43542148509297546	0.9814814814814815
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	0	0	0	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	0	0	1	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	0	0	2	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	0	1	0	0.02354091082823377	0.07134097064134329	0.3298972666114265	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	0	1	1	0.02354091082823377	0.07134097064134329	0.3298972666114265	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	0	1	2	0.02354091082823377	0.07134097064134329	0.3298972666114265	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	0	2	0	0.022811121707382028	0.06985629211161808	0.3377024520013654	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	0	2	1	0.022811121707382028	0.06985629211161808	0.3377024520013654	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	0	2	2	0.022811121707382028	0.06985629211161808	0.3377024520013654	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	1	0	0	0.024813155306904953	0.07274465212891565	0.3486976950365445	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	1	0	1	0.024813155306904953	0.07274465212891565	0.3486976950365445	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	1	0	2	0.024813155306904953	0.07274465212891565	0.3486976950365445	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	1	1	0	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	1	1	1	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	1	1	2	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	1	2	0	0.023366406881419877	0.07048888850256331	0.34760258174979514	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	1	2	1	0.023366406881419877	0.07048888850256331	0.34760258174979514	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	1	2	2	0.023366406881419877	0.07048888850256331	0.34760258174979514	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	2	0	0	0.02567410522644635	0.07431389041877123	0.34058956205816304	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	2	0	1	0.02567410522644635	0.07431389041877123	0.34058956205816304	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	2	0	2	0.02567410522644635	0.07431389041877123	0.34058956205816304	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	2	1	0	0.02495714592181301	0.07354648762931021	0.33164585840122673	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	2	1	1	0.02495714592181301	0.07354648762931021	0.33164585840122673	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	2	1	2	0.02495714592181301	0.07354648762931021	0.33164585840122673	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	2	2	0	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	2	2	1	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	roles	2	2	2	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	direct_state	unused	unused	0	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	direct_state	unused	unused	1	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	original_CPA_fixed	direct_state	unused	unused	2	0.022328072726708434	0.06959900360414599	0.36063172183485703	0.9074074074074074
27	FOSB+PTPN12	128	0	additive	roles	0	0	0	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	0	0	1	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	0	0	2	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	0	1	0	0.022600021470647158	0.06696797561457764	0.5230832466008678	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	0	1	1	0.022600021470647158	0.06696797561457764	0.5230832466008678	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	0	1	2	0.022600021470647158	0.06696797561457764	0.5230832466008678	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	0	2	0	0.02248896966071632	0.06672397296318078	0.5249012209468988	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	0	2	1	0.02248896966071632	0.06672397296318078	0.5249012209468988	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	0	2	2	0.02248896966071632	0.06672397296318078	0.5249012209468988	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	1	0	0	0.02076052974883063	0.06383015925298473	0.5486925022243427	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	1	0	1	0.02076052974883063	0.06383015925298473	0.5486925022243427	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	1	0	2	0.02076052974883063	0.06383015925298473	0.5486925022243427	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	1	1	0	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	1	1	1	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	1	1	2	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	1	2	0	0.02148838673451031	0.06507330480507162	0.537931883074518	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	1	2	1	0.02148838673451031	0.06507330480507162	0.537931883074518	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	1	2	2	0.02148838673451031	0.06507330480507162	0.537931883074518	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	2	0	0	0.02100274235745112	0.06424988538149834	0.5460371879339493	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	2	0	1	0.02100274235745112	0.06424988538149834	0.5460371879339493	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	2	0	2	0.02100274235745112	0.06424988538149834	0.5460371879339493	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	2	1	0	0.02184165115306164	0.06573366511500349	0.5334780530613973	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	2	1	1	0.02184165115306164	0.06573366511500349	0.5334780530613973	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	2	1	2	0.02184165115306164	0.06573366511500349	0.5334780530613973	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	2	2	0	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	2	2	1	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	roles	2	2	2	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	direct_state	unused	unused	0	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	direct_state	unused	unused	1	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	additive	direct_state	unused	unused	2	0.019831315268877964	0.06271253099720164	0.553566026306862	0.9814814814814815
27	FOSB+PTPN12	128	0	compositional_ridge	roles	0	0	0	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	128	0	compositional_ridge	roles	0	0	1	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	128	0	compositional_ridge	roles	0	0	2	0.021845647426113647	0.06538312559515273	0.3703874427467108	0.9629629629629629
27	FOSB+PTPN12	128	0	compositional_ridge	roles	0	1	0	0.024897287317660246	0.06976466034770391	0.3333637126053577	0.9629629629629629
27	FOSB+PTPN12	128	0	compositional_ridge	roles	0	1	1	0.024897287317660246	0.06976466034770391	0.3333637126053577	0.9629629629629629
27	FOSB+PTPN12	128	0	compositional_ridge	roles	0	1	2	0.024897287317660246	0.06976466034770391	0.3333637126053577	0.9629629629629629
27	FOSB+PTPN12	128	0	compositional_ridge	roles	0	2	0	0.025138517591783163	0.070107325263926	0.331933497922835	0.9629629629629629
27	FOSB+PTPN12	128	0	compositional_ridge	roles	0	2	1	0.025138517591783163	0.070107325263926	0.331933497922835	0.9629629629629629
