depth	role	model	metric	edges_per_allocation	task_edge_values	all_task_mean_abs_change	all_task_max_abs_change	taskmean_min_change	taskmean_max_change	taskmean_mean_abs_change	taskmean_max_abs_change	taskmean_signed_mean_change
32	Cobs	native_effect_ridge	standardized_MSE	54	89100	0.00152581134745244	0.0127243518256695	-0.0020129292745601946	0.0020129292745601946	0.0004341051990069102	0.0020129292745601946	2.141633920959021e-21
32	Cobs	native_effect_ridge	raw_RMSE	54	89100	0.0021358062707471635	0.013292005713643917	-0.003015740861537388	0.003015740861537388	0.0007200327309237103	0.003015740861537388	-1.3920620486233638e-20
32	Cobs	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.010153773756328886	0.1144341974762638	-0.007237419671245324	0.007237419671245324	0.002450601997567746	0.007237419671245324	1.6062254407192659e-21
32	Cobs	native_effect_ridge	centroid_accuracy	54	89100	0.0054994388327721695	0.2222222222222222	-0.0050505050505050475	0.0050505050505050475	0.0014889637111859216	0.0050505050505050475	-6.270971824808134e-20
32	Cpred	selected_CPA	standardized_MSE	54	89100	0.007170431886684808	0.04960992487912991	-0.02505474815816235	0.02505474815816235	0.006780782889059931	0.02505474815816235	2.7841240972467276e-20
32	Cpred	selected_CPA	raw_RMSE	54	89100	0.006063243303295844	0.025059001068522366	-0.018992343431287497	0.018992343431287497	0.005658997761039824	0.018992343431287497	-1.4991437446713146e-20
32	Cpred	selected_CPA	perturbation_centred_Pearson	54	89100	0.05545565232308897	0.29615108787176847	-0.08951146263375763	0.08951146263375763	0.02246655997866853	0.08951146263375763	-1.3706457094137735e-19
32	Cpred	selected_CPA	centroid_accuracy	54	89100	0.012724778650697679	0.14814814814814814	-0.013131313131313134	0.013131313131313134	0.0034617782765930965	0.013131313131313134	-1.9810113768870945e-20
32	Cpred	original_CPA_fixed	standardized_MSE	54	89100	0.0074208590378692365	0.04844818023450387	-0.02368193937137433	0.02368193937137433	0.007029816366584759	0.02368193937137433	2.5699607051508254e-20
32	Cpred	original_CPA_fixed	raw_RMSE	54	89100	0.005698029047336646	0.022682965953660303	-0.016630020476594003	0.016630020476594003	0.005298677683032579	0.016630020476594003	2.5164198571268497e-20
32	Cpred	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.05422937884526743	0.22070056975953295	-0.049859664824267055	0.049859664824267055	0.01649158938941619	0.049859664824267055	4.497431234013944e-20
32	Cpred	original_CPA_fixed	centroid_accuracy	54	89100	0.009003616411020113	0.11111111111111116	-0.007070707070707071	0.007070707070707071	0.0017807706696595631	0.007070707070707071	-2.944746641318654e-21
32	Cpred	additive	standardized_MSE	54	89100	0.005786899256453267	0.024799885045932238	-0.01223813605223668	0.01223813605223668	0.005431438378366631	0.01223813605223668	-5.354084802397553e-22
32	Cpred	additive	raw_RMSE	54	89100	0.007787479132269806	0.023712628681311403	-0.0157985298584012	0.0157985298584012	0.007374776298311178	0.0157985298584012	4.9257580182057486e-20
32	Cpred	additive	perturbation_centred_Pearson	54	89100	0.03912114858009189	0.18320590306766887	-0.06495741626056031	0.06495741626056031	0.03685285801367263	0.06495741626056031	2.441462669893284e-19
32	Cpred	additive	centroid_accuracy	54	89100	0.0030627260256884774	0.16666666666666663	-0.007070707070707067	0.007070707070707067	0.0019653323357027024	0.007070707070707067	-2.2353304050009784e-20
32	Cpred	compositional_ridge	standardized_MSE	54	89100	0.0058453222338168765	0.025001034318707302	-0.01225991821703486	0.01225991821703486	0.0055309440996723	0.01225991821703486	-2.141633920959021e-21
32	Cpred	compositional_ridge	raw_RMSE	54	89100	0.008257692651314858	0.02481272167485788	-0.015996027133169555	0.015996027133169555	0.007833885433469405	0.015996027133169555	-5.2470031063496017e-20
32	Cpred	compositional_ridge	perturbation_centred_Pearson	54	89100	0.07910553684467371	0.3113044011649212	-0.1338054010902588	0.1338054010902588	0.0757387152706668	0.1338054010902588	-1.1993149957370517e-19
32	Cpred	compositional_ridge	centroid_accuracy	54	89100	0.014370869185680065	0.29629629629629634	-0.02727272727272729	0.02727272727272729	0.007389948871430409	0.02727272727272729	-4.818676322157797e-20
32	Cpred	NC_native_effect	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred	NC_native_effect	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred	NC_native_effect	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred	NC_native_effect	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred	native_effect_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred	native_effect_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cpred	native_effect_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	selected_CPA	standardized_MSE	54	89100	0.004363346006354703	0.040175224186158154	-0.016223590996177133	0.016223590996177133	0.004080103683682318	0.016223590996177133	2.944746641318654e-21
32	Cmodel	selected_CPA	raw_RMSE	54	89100	0.003559158064256319	0.016156078944907032	-0.011937297392576651	0.011937297392576651	0.0032119346046875995	0.011937297392576651	4.55097208203792e-21
32	Cmodel	selected_CPA	perturbation_centred_Pearson	54	89100	0.029924480875629066	0.168609080466311	-0.06777369333837979	0.06777369333837979	0.016087414451171504	0.06777369333837979	-4.283267841918042e-21
32	Cmodel	selected_CPA	centroid_accuracy	54	89100	0.01203059400589613	0.14814814814814814	-0.012121212121212125	0.012121212121212125	0.0032738911751257482	0.012121212121212125	-2.810894521258715e-21
32	Cmodel	original_CPA_fixed	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	original_CPA_fixed	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	original_CPA_fixed	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	additive	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	additive	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	additive	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	additive	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	compositional_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	compositional_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	compositional_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	compositional_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	NC_native_effect	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	NC_native_effect	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	NC_native_effect	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	NC_native_effect	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	native_effect_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	native_effect_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	Cmodel	native_effect_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cobs	selected_CPA	standardized_MSE	54	89100	0.0040421878409784475	0.0283277949850142	-0.013372036067528372	0.013372036067528372	0.003758671608574897	0.013372036067528372	-8.472839199794127e-20
64	Cobs	selected_CPA	raw_RMSE	54	89100	0.003476022769073658	0.014413599088339196	-0.010398174661455161	0.010398174661455161	0.003152337320867346	0.010398174661455161	4.6446685660798773e-20
64	Cobs	selected_CPA	perturbation_centred_Pearson	54	89100	0.03685989079779068	0.214548623610934	-0.05394356893818993	0.05394356893818993	0.015190723259143708	0.05394356893818993	3.3570111711032654e-19
64	Cobs	selected_CPA	centroid_accuracy	54	89100	0.009271313962668577	0.11111111111111116	-0.011447811447811448	0.011447811447811448	0.002397638940848816	0.011447811447811448	4.55097208203792e-21
64	Cobs	original_CPA_fixed	standardized_MSE	54	89100	0.004239802795323093	0.029306879879323233	-0.014379351092913675	0.014379351092913675	0.003982520789182839	0.014379351092913675	1.113649638898691e-19
64	Cobs	original_CPA_fixed	raw_RMSE	54	89100	0.0032964825218920473	0.012921583016605606	-0.010144607687936912	0.010144607687936912	0.0030001630958733853	0.010144607687936912	-4.845446746169785e-20
64	Cobs	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.033680974273449384	0.13862164871901994	-0.03527537449709902	0.03527537449709902	0.010197376080588858	0.03527537449709902	-4.283267841918042e-21
64	Cobs	original_CPA_fixed	centroid_accuracy	54	89100	0.0066142910587348525	0.09259259259259256	-0.005050505050505057	0.005050505050505057	0.0011397929916448332	0.005050505050505057	1.0975873844914983e-20
64	Cobs	additive	standardized_MSE	54	89100	0.0030046339968482537	0.014136346742273279	-0.006388828693903431	0.006388828693903431	0.0027376643847079832	0.006388828693903431	-1.6062254407192659e-21
64	Cobs	additive	raw_RMSE	54	89100	0.004225219526944228	0.01455299294882638	-0.00892418045179287	0.00892418045179287	0.0038984103442155104	0.00892418045179287	-8.566535683836084e-21
64	Cobs	additive	perturbation_centred_Pearson	54	89100	0.021440803429412902	0.12202895244495632	-0.03764576106284469	0.03764576106284469	0.01987038313080979	0.03764576106284469	-7.281555331260672e-20
64	Cobs	additive	centroid_accuracy	54	89100	0.001863075196408455	0.12962962962962965	-0.004713804713804714	0.004713804713804714	0.0012520264372116107	0.004713804713804714	4.015563601798164e-21
64	Cobs	compositional_ridge	standardized_MSE	54	89100	0.0030375523413575583	0.0172824164979304	-0.00667217335680003	0.00667217335680003	0.0027944532578187296	0.00667217335680003	9.369648404195717e-21
64	Cobs	compositional_ridge	raw_RMSE	54	89100	0.004499276661870454	0.014043223938955303	-0.008746238395023828	0.008746238395023828	0.004154517469232764	0.008746238395023828	5.461166498445503e-20
64	Cobs	compositional_ridge	perturbation_centred_Pearson	54	89100	0.04590143659871583	0.21442372381525865	-0.08235447674466834	0.08235447674466834	0.04320370226034525	0.08235447674466834	-1.7133071367672168e-19
64	Cobs	compositional_ridge	centroid_accuracy	54	89100	0.009674523007854267	0.18518518518518517	-0.019528619528619534	0.019528619528619534	0.004691358024691358	0.019528619528619534	-6.424901762877063e-20
64	Cobs	NC_native_effect	standardized_MSE	54	89100	0.003227813372710254	0.024806769571337983	-0.010006538366815249	0.010006538366815249	0.0030167613269039125	0.010006538366815249	-4.952528442217736e-21
64	Cobs	NC_native_effect	raw_RMSE	54	89100	0.0022730456575269795	0.009676698125918981	-0.006467440417150931	0.006467440417150931	0.0020670159016644585	0.006467440417150931	-1.586147622710275e-20
64	Cobs	NC_native_effect	perturbation_centred_Pearson	54	89100	0.01563979223433975	0.08952585255088541	-0.010539954415446856	0.010539954415446856	0.002859010097755106	0.010539954415446856	5.615096436514434e-20
64	Cobs	NC_native_effect	centroid_accuracy	54	89100	0.005028058361391793	0.05555555555555558	0.0	0.0	0.0	0.0	0.0
64	Cobs	native_effect_ridge	standardized_MSE	54	89100	0.0009957682822879172	0.010390635239367438	-0.0008606234331181442	0.0008606234331181442	0.0002391453828562167	0.0008606234331181442	-3.145524821408562e-21
64	Cobs	native_effect_ridge	raw_RMSE	54	89100	0.0014667724107187204	0.008874916849844913	-0.0014848148570666682	0.0014848148570666682	0.0004120978357331576	0.0014848148570666682	9.302722344165748e-21
64	Cobs	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.007157417188910526	0.08481350840010216	-0.0053124376333494264	0.0053124376333494264	0.0015370599794359975	0.0053124376333494264	1.1645134445214678e-20
64	Cobs	native_effect_ridge	centroid_accuracy	54	89100	0.0038757949869057087	0.12962962962962965	-0.0030303030303030277	0.0030303030303030277	0.0010101010101010081	0.0030303030303030277	-5.922956312652293e-21
64	Cpred	selected_CPA	standardized_MSE	54	89100	0.004039251242135303	0.0283277949850142	-0.013372036067528372	0.013372036067528372	0.003760004090928394	0.013372036067528372	1.5526845926952903e-20
64	Cpred	selected_CPA	raw_RMSE	54	89100	0.0034783948595440506	0.014413599088339196	-0.010398174661455161	0.010398174661455161	0.003158864018029543	0.010398174661455161	2.1951747689829967e-20
64	Cpred	selected_CPA	perturbation_centred_Pearson	54	89100	0.03692438224686316	0.214548623610934	-0.05394356893818993	0.05394356893818993	0.015247884385128842	0.05394356893818993	8.352372291740182e-20
64	Cpred	selected_CPA	centroid_accuracy	54	89100	0.009341148106576653	0.12962962962962954	-0.009090909090909096	0.009090909090909096	0.0023968075819927673	0.009090909090909096	1.6597662887432414e-20
64	Cpred	original_CPA_fixed	standardized_MSE	54	89100	0.004232537558429525	0.029306879879323233	-0.014379351092913675	0.014379351092913675	0.003980729399258771	0.014379351092913675	1.820388832815168e-20
64	Cpred	original_CPA_fixed	raw_RMSE	54	89100	0.0032937210244471057	0.012921583016605606	-0.010144607687936912	0.010144607687936912	0.002999049130175265	0.010144607687936912	-1.0708169604795105e-20
64	Cpred	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.03365081808945434	0.13862164871901994	-0.03527537449709902	0.03527537449709902	0.010215238053043632	0.03527537449709902	-8.887780771979938e-20
64	Cpred	original_CPA_fixed	centroid_accuracy	54	89100	0.0066167851353029225	0.09259259259259256	-0.005050505050505057	0.005050505050505057	0.0011198403790996282	0.005050505050505057	1.003890900449541e-21
64	Cpred	additive	standardized_MSE	54	89100	0.0029941232518121345	0.014136346742273279	-0.006388828693903431	0.006388828693903431	0.002721470311540027	0.006388828693903431	-1.3385212005993881e-20
64	Cpred	additive	raw_RMSE	54	89100	0.0042093716223704095	0.01455299294882638	-0.00892418045179287	0.00892418045179287	0.0038725804515962275	0.00892418045179287	2.141633920959021e-21
64	Cpred	additive	perturbation_centred_Pearson	54	89100	0.021421366164110334	0.12202895244495632	-0.03764576106284469	0.03764576106284469	0.019797635579436645	0.03764576106284469	7.06739193916477e-20
64	Cpred	additive	centroid_accuracy	54	89100	0.0018655692729765982	0.12962962962962965	-0.004713804713804714	0.004713804713804714	0.0012719790497568173	0.004713804713804714	2.0747078609290518e-21
64	Cpred	compositional_ridge	standardized_MSE	54	89100	0.0030315563170614773	0.0172824164979304	-0.00667217335680003	0.00667217335680003	0.0027856813610504278	0.00667217335680003	-9.10194416407584e-21
64	Cpred	compositional_ridge	raw_RMSE	54	89100	0.00449409718192802	0.014043223938955303	-0.008746238395023828	0.008746238395023828	0.004143990923719271	0.008746238395023828	6.960310243116819e-21
64	Cpred	compositional_ridge	perturbation_centred_Pearson	54	89100	0.04587822256631304	0.21442372381525865	-0.08235447674466834	0.08235447674466834	0.04314503446931826	0.08235447674466834	-4.1976024850796813e-19
64	Cpred	compositional_ridge	centroid_accuracy	54	89100	0.00978925052998931	0.20370370370370366	-0.019528619528619534	0.019528619528619534	0.004803591470258139	0.019528619528619534	2.1282487089530273e-20
64	Cpred	NC_native_effect	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred	NC_native_effect	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred	NC_native_effect	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred	NC_native_effect	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred	native_effect_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred	native_effect_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cpred	native_effect_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	selected_CPA	standardized_MSE	54	89100	0.002787645772398254	0.024351561921989562	-0.009323243838496791	0.009323243838496791	0.002553751717183985	0.009323243838496791	1.0708169604795105e-21
64	Cmodel	selected_CPA	raw_RMSE	54	89100	0.0023347850823608215	0.009855589458542327	-0.007121946835022934	0.007121946835022934	0.002061073169407527	0.007121946835022934	3.614007241618348e-21
64	Cmodel	selected_CPA	perturbation_centred_Pearson	54	89100	0.022304558425696376	0.11654070782617285	-0.043021030305435484	0.043021030305435484	0.011491455683617598	0.043021030305435484	-1.6062254407192657e-20
64	Cmodel	selected_CPA	centroid_accuracy	54	89100	0.008850646381507572	0.12962962962962954	-0.009427609427609418	0.009427609427609418	0.0023918194288564637	0.009427609427609418	2.27548604101896e-21
64	Cmodel	original_CPA_fixed	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	original_CPA_fixed	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	original_CPA_fixed	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	additive	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	additive	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	additive	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	additive	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	compositional_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	compositional_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	compositional_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	compositional_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	NC_native_effect	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	NC_native_effect	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	NC_native_effect	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	NC_native_effect	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	native_effect_ridge	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	native_effect_ridge	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	Cmodel	native_effect_ridge	centroid_accuracy	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cobs	selected_CPA	standardized_MSE	54	89100	0.002482005874958247	0.01806535536463877	-0.008907691002046003	0.008907691002046003	0.002283606174816467	0.008907691002046003	-4.283267841918042e-21
128	Cobs	selected_CPA	raw_RMSE	54	89100	0.0021365003724852856	0.009377006685746092	-0.00697426349173433	0.00697426349173433	0.0018934922537498654	0.00697426349173433	1.6329958647312537e-20
128	Cobs	selected_CPA	perturbation_centred_Pearson	54	89100	0.024164476287420092	0.13154944748980352	-0.039471647273280626	0.039471647273280626	0.010594003976836228	0.039471647273280626	3.2124508814385318e-21
128	Cobs	selected_CPA	centroid_accuracy	54	89100	0.007195410899113472	0.09259259259259256	-0.007744107744107741	0.007744107744107741	0.0018464480192875265	0.007744107744107741	2.1012349174500212e-20
128	Cobs	original_CPA_fixed	standardized_MSE	54	89100	0.0026333833066287146	0.018912820392733398	-0.00969455631854905	0.00969455631854905	0.0024461642751871463	0.00969455631854905	-6.906769395092843e-20
128	Cobs	original_CPA_fixed	raw_RMSE	54	89100	0.0020380571064050877	0.009342552987443672	-0.007185085443742351	0.007185085443742351	0.0018150290433707685	0.007185085443742351	2.4628790091028743e-20
128	Cobs	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.020901066485494956	0.08418905162475021	-0.024595368165506847	0.024595368165506847	0.006384564782265612	0.024595368165506847	-1.0119220276531375e-19
128	Cobs	original_CPA_fixed	centroid_accuracy	54	89100	0.005260007482230083	0.09259259259259256	-0.003367003367003368	0.003367003367003368	0.0008305274971941544	0.003367003367003368	2.141633920959021e-21
128	Cobs	additive	standardized_MSE	54	89100	0.0016177960486235693	0.010494361335756791	-0.0032651413592330158	0.0032651413592330158	0.0014059654657499587	0.0032651413592330158	-1.124357808503486e-20
128	Cobs	additive	raw_RMSE	54	89100	0.0023139270063927066	0.008511008410260965	-0.004777838133719097	0.004777838133719097	0.002050125692874251	0.004777838133719097	1.3920620486233638e-20
128	Cobs	additive	perturbation_centred_Pearson	54	89100	0.011617081788231391	0.08294818019780292	-0.020653566914624163	0.020653566914624163	0.01047016745243055	0.020653566914624163	5.568248194493455e-20
128	Cobs	additive	centroid_accuracy	54	89100	0.0011672278338945299	0.12962962962962965	-0.004713804713804713	0.004713804713804713	0.0009028557176705266	0.004713804713804713	-2.4059918580774002e-20
128	Cobs	compositional_ridge	standardized_MSE	54	89100	0.0016437214785448209	0.012024541491882437	-0.003924732871052789	0.003924732871052789	0.0014296414619918523	0.003924732871052789	-1.833774044821162e-20
128	Cobs	compositional_ridge	raw_RMSE	54	89100	0.0024733893481110976	0.009830097020006978	-0.005295704804757917	0.005295704804757917	0.0021675115793629066	0.005295704804757917	-2.409338161078899e-21
128	Cobs	compositional_ridge	perturbation_centred_Pearson	54	89100	0.02568927231489283	0.14127576448294488	-0.04565640084068134	0.04565640084068134	0.023404699555394145	0.04565640084068134	5.568248194493455e-20
128	Cobs	compositional_ridge	centroid_accuracy	54	89100	0.007153011597454104	0.16666666666666674	-0.013131313131313126	0.013131313131313126	0.0033295922184810923	0.013131313131313126	-1.5406379018898958e-19
128	Cobs	NC_native_effect	standardized_MSE	54	89100	0.0022907243614036046	0.016816218603284805	-0.007652802545432343	0.007652802545432343	0.0021525055980823795	0.007652802545432343	9.804667794390518e-21
128	Cobs	NC_native_effect	raw_RMSE	54	89100	0.0016144496530840294	0.0077653120510250695	-0.00540146189378747	0.00540146189378747	0.0014666231486053052	0.00540146189378747	-1.1193383540012384e-19
128	Cobs	NC_native_effect	perturbation_centred_Pearson	54	89100	0.011911084058036725	0.05594433631137158	-0.009074994269451173	0.009074994269451173	0.00217570955254817	0.009074994269451173	3.834863239717247e-20
128	Cobs	NC_native_effect	centroid_accuracy	54	89100	0.0043546576879908774	0.03703703703703709	0.0	0.0	0.0	0.0	0.0
128	Cobs	native_effect_ridge	standardized_MSE	54	89100	0.0006806447787466047	0.007290431335169205	-0.0004025598157982848	0.0004025598157982848	0.00014789467793929845	0.0004025598157982848	6.0568084327122315e-21
128	Cobs	native_effect_ridge	raw_RMSE	54	89100	0.0010228774310880751	0.007010729804791893	-0.0007723825519591796	0.0007723825519591796	0.0002586590073805927	0.0007723825519591796	-1.3619453216098774e-20
128	Cobs	native_effect_ridge	perturbation_centred_Pearson	54	89100	0.005026931457147859	0.06845661676384762	-0.002980485315054678	0.002980485315054678	0.0008897626802990403	0.002980485315054678	-7.89727508353639e-21
128	Cobs	native_effect_ridge	centroid_accuracy	54	89100	0.003135054246164799	0.11111111111111116	-0.0026936026936026924	0.0026936026936026924	0.0008679386457164138	0.0026936026936026924	2.1014782849410396e-20
128	Cpred	selected_CPA	standardized_MSE	54	89100	0.0024913692326322436	0.01806535536463877	-0.008907691002046003	0.008907691002046003	0.0022953885984279723	0.008907691002046003	-7.763422963476452e-21
128	Cpred	selected_CPA	raw_RMSE	54	89100	0.002144748080757548	0.009377006685746092	-0.00697426349173433	0.00697426349173433	0.0019056216450573564	0.00697426349173433	1.4188324726353515e-20
128	Cpred	selected_CPA	perturbation_centred_Pearson	54	89100	0.02415829868489545	0.13154944748980352	-0.039471647273280626	0.039471647273280626	0.010637879092854574	0.039471647273280626	3.2124508814385315e-20
128	Cpred	selected_CPA	centroid_accuracy	54	89100	0.007193748181401376	0.09259259259259256	-0.007744107744107744	0.007744107744107744	0.0018738828615371833	0.007744107744107744	-7.462255693341589e-21
128	Cpred	original_CPA_fixed	standardized_MSE	54	89100	0.002642110431338238	0.018912820392733398	-0.00969455631854905	0.00969455631854905	0.0024590330241082143	0.00969455631854905	8.298831443716207e-21
128	Cpred	original_CPA_fixed	raw_RMSE	54	89100	0.0020429146978292296	0.009342552987443672	-0.007185085443742351	0.007185085443742351	0.0018210621908490345	0.007185085443742351	-5.220232682337614e-21
128	Cpred	original_CPA_fixed	perturbation_centred_Pearson	54	89100	0.020854615019377118	0.08418905162475021	-0.024595368165506847	0.024595368165506847	0.006362884657929123	0.024595368165506847	-1.3385212005993881e-20
128	Cpred	original_CPA_fixed	centroid_accuracy	54	89100	0.005205137797730783	0.07407407407407407	-0.0030303030303030333	0.0030303030303030333	0.0008405038034667586	0.0030303030303030333	-9.436574464225687e-21
128	Cpred	additive	standardized_MSE	54	89100	0.0016123230537525546	0.010494361335756791	-0.0032651413592330158	0.0032651413592330158	0.0013957956932468827	0.0032651413592330158	-9.369648404195716e-22
128	Cpred	additive	raw_RMSE	54	89100	0.0023052653308185387	0.008511008410260965	-0.004777838133719097	0.004777838133719097	0.0020334311734122833	0.004777838133719097	7.495718723356573e-21
128	Cpred	additive	perturbation_centred_Pearson	54	89100	0.011608345078106508	0.08294818019780292	-0.020653566914624163	0.020653566914624163	0.010397594800196705	0.020653566914624163	-5.889493282637308e-20
128	Cpred	additive	centroid_accuracy	54	89100	0.0011298166853722696	0.12962962962962965	-0.004713804713804712	0.004713804713804712	0.0008429978800349133	0.004713804713804712	2.5431902811388377e-21
128	Cpred	compositional_ridge	standardized_MSE	54	89100	0.001647622886314547	0.012024541491882437	-0.003924732871052789	0.003924732871052789	0.0014388419807289485	0.003924732871052789	-1.0975873844914983e-20
128	Cpred	compositional_ridge	raw_RMSE	54	89100	0.0024785491349508235	0.009830097020006978	-0.005295704804757917	0.005295704804757917	0.0021808442803291092	0.005295704804757917	-2.382567737066911e-20
128	Cpred	compositional_ridge	perturbation_centred_Pearson	54	89100	0.025745437861985663	0.14127576448294488	-0.04565640084068134	0.04565640084068134	0.023523261644946853	0.04565640084068134	-6.853228547068867e-20
128	Cpred	compositional_ridge	centroid_accuracy	54	89100	0.007115600448931853	0.14814814814814814	-0.013131313131313126	0.013131313131313126	0.0033420626013218597	0.013131313131313126	1.7133071367672168e-20
128	Cpred	NC_native_effect	standardized_MSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred	NC_native_effect	raw_RMSE	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	Cpred	NC_native_effect	perturbation_centred_Pearson	54	89100	0.0	0.0	0.0	0.0	0.0	0.0	0.0
