root_task_index	root_index	task	model_a	model_b	allocation	S_margin	O_margin	O_fixed_input_margin	S_direction	O_direction	O_fixed_input_direction	strict_S_O_reversal	actual_vs_fixed_input_direction_changed
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.008815739904203507	0.11589880181705164	0.12498837296729554	-1	1	1	True	False
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.008815739904203507	0.13234769688388276	0.1358417082464583	-1	1	1	True	False
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.008815739904203507	0.15429997290973627	0.15568660704066686	-1	1	1	True	False
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.008815739904203507	0.16931172633418234	0.16978865205353583	-1	1	1	True	False
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.008815739904203507	0.11385095108302479	0.12628165602140673	-1	1	1	True	False
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.008815739904203507	0.17081154573383092	0.1703234066134975	-1	1	1	True	False
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.008815739904203507	0.12614990640773188	0.13143103616606905	-1	1	1	True	False
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.008815739904203507	0.17944530359178235	0.18085918863947903	-1	1	1	True	False
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.008815739904203507	0.11237309814634416	0.11840776133799613	-1	1	1	True	False
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.008815739904203507	0.18443873259304872	0.1853074757436553	-1	1	1	True	False
63	7	U_Neur3	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.008815739904203507	0.10818651759275211	0.11981184807209572	-1	1	1	True	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	0.002654962988027143	0.13101073011701347	0.13403090995243427	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	0.002654962988027143	0.19340992749354716	0.20556557333346634	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	0.002654962988027143	0.17105300757091293	0.16945466769415066	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	0.002654962988027143	0.1480873990291373	0.152955486462729	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	0.002654962988027143	0.19954310113810406	0.21989482696546905	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	0.002654962988027143	0.132184713311644	0.1412742844618879	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	0.002654962988027143	0.1464197000000541	0.14991371136262965	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	0.002654962988027143	0.1631693755780262	0.16455600970895679	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	0.002654962988027143	0.18164436414162755	0.18212128986098103	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	0.002654962988027143	0.12445971906004089	0.13689042399842283	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	0.002654962988027143	0.1795445000839545	0.1790563609636211	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	0.002654962988027143	0.14035835784206954	0.1456394876004067	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	0.002654962988027143	0.18646598681607	0.18787987186376667	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	0.002654962988027143	0.12829382070651774	0.1343284838981697	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	0.002654962988027143	0.19715716562841826	0.19802590877902485	1	1	1	False	False
63	7	U_Neur3	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	0.002654962988027143	0.11840949034184386	0.13003482082118747	1	1	1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	0	-0.038424694572806256	-0.042002352016898975	-0.042002352016898975	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	1	-0.038424694572806256	-0.03484703712871362	-0.03484703712871362	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	2	-0.038424694572806256	-0.040183534125099285	-0.040183534125099285	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	3	-0.038424694572806256	-0.03666585502051323	-0.03666585502051323	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	4	-0.038424694572806256	-0.036582865204519976	-0.036582865204519976	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	5	-0.038424694572806256	-0.04026652394109262	-0.04026652394109262	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	6	-0.038424694572806256	-0.037719987320174536	-0.037719987320174536	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	7	-0.038424694572806256	-0.03912940182543799	-0.03912940182543799	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	8	-0.038424694572806256	-0.038596065033744686	-0.038596065033744686	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	9	-0.038424694572806256	-0.03825332411186787	-0.03825332411186787	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	10	-0.038424694572806256	-0.041082952606825124	-0.041082952606825124	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	11	-0.038424694572806256	-0.035766436538787416	-0.035766436538787416	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	12	-0.038424694572806256	-0.03444983845902416	-0.03444983845902416	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	13	-0.038424694572806256	-0.042399550686588364	-0.042399550686588364	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	14	-0.038424694572806256	-0.0363258469685033	-0.0363258469685033	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	15	-0.038424694572806256	-0.04052354217710931	-0.04052354217710931	-1	-1	-1	False	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.031417119752982864	0.05333682994233091	0.04941023332008598	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.031417119752982864	0.07959260367996746	0.08634091253038828	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.031417119752982864	0.07887231707177636	0.0810004210941429	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.031417119752982864	0.048949110203855645	0.05401083289490974	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.031417119752982864	0.07113672075089256	0.07082751032089155	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.031417119752982864	0.06061610415754115	0.062244329129540144	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.031417119752982864	0.07611428819600427	0.08130905264388638	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.031417119752982864	0.062452762211242435	0.06304650947704712	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.031417119752982864	0.049863022807153906	0.05508801160586249	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.031417119752982864	0.08448632481284996	0.09101733655353053	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.031417119752982864	0.047221274234694716	0.04730774185392686	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.031417119752982864	0.07603542373314806	0.08240819479853453	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.031417119752982864	0.04328378531167068	0.04933560642481327	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.031417119752982864	0.0863594306773604	0.09064922029468808	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.031417119752982864	0.055396720582849446	0.06053871400527425	-1	1	1	True	False
64	8	Astro	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.031417119752982864	0.08362502852871057	0.08648516929186426	-1	1	1	True	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	0.007007574819823392	0.09533918195922989	0.09141258533698496	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	0.007007574819823392	0.11443964080868108	0.1211879496591019	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	0.007007574819823392	0.11905585119687564	0.12118395521924219	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	0.007007574819823392	0.08561496522436887	0.09067668791542297	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	0.007007574819823392	0.10771958595541253	0.10741037552541152	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	0.007007574819823392	0.10088262809863377	0.10251085307063276	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	0.007007574819823392	0.1138342755161788	0.11902903996406092	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	0.007007574819823392	0.10158216403668043	0.10217591130248511	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	0.007007574819823392	0.08845908784089859	0.09368407663960718	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	0.007007574819823392	0.12273964892471782	0.12927066066539838	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	0.007007574819823392	0.08830422684151984	0.08839069446075198	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	0.007007574819823392	0.11180186027193548	0.11817463133732195	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	0.007007574819823392	0.07773362377069484	0.08378544488383743	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	0.007007574819823392	0.12875898136394875	0.13304877098127643	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	0.007007574819823392	0.09172256755135275	0.09686456097377755	1	1	1	False	False
64	8	Astro	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	0.007007574819823392	0.12414857070581987	0.12700871146897358	1	1	1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	0	-0.04718971476844064	-0.050633667976223984	-0.050633667976223984	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	1	-0.04718971476844064	-0.04374576156065724	-0.04374576156065724	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	2	-0.04718971476844064	-0.04730968741915194	-0.04730968741915194	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	3	-0.04718971476844064	-0.047069742117729324	-0.047069742117729324	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	4	-0.04718971476844064	-0.045728894302663886	-0.045728894302663886	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	5	-0.04718971476844064	-0.04865053523421739	-0.04865053523421739	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	6	-0.04718971476844064	-0.04892665795767645	-0.04892665795767645	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	7	-0.04718971476844064	-0.04545277157920481	-0.04545277157920481	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	8	-0.04718971476844064	-0.045979748901097225	-0.045979748901097225	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	9	-0.04718971476844064	-0.04839968063578404	-0.04839968063578404	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	10	-0.04718971476844064	-0.04556772323858958	-0.04556772323858958	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	11	-0.04718971476844064	-0.04881170629829171	-0.04881170629829171	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	12	-0.04718971476844064	-0.046178388737595555	-0.046178388737595555	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	13	-0.04718971476844064	-0.04820104079928572	-0.04820104079928572	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	14	-0.04718971476844064	-0.05254180962988782	-0.05254180962988782	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	15	-0.04718971476844064	-0.04183761990699347	-0.04183761990699347	-1	-1	-1	False	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.04832985066006575	0.04044441628951054	0.04837500387055574	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.04832985066006575	0.022179282470425693	0.020234651931058084	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.04832985066006575	0.03179445346831891	0.036235022871354355	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.04832985066006575	0.029786153827414202	0.025861042943507773	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.04832985066006575	0.04066161877926708	0.04008062030025769	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.04832985066006575	0.029940992997195465	0.03522577468045576	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.04832985066006575	0.0302393893701966	0.043163358054652295	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.04832985066006575	0.04342299033530178	0.03434006642933532	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.04832985066006575	0.04489449439294499	0.04577550341997927	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.04832985066006575	0.02700146558750388	0.026991497130833625	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.04832985066006575	0.03781221293805226	0.04135563194543454	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.04832985066006575	0.024684804312102626	0.023300932926170637	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.04832985066006575	0.023677709489264648	0.021014442641895864	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.04832985066006575	0.033538353470797755	0.03745053341632085	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.04832985066006575	0.02286720121818253	0.021366700909929814	-1	1	1	True	False
65	8	DA	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.04832985066006575	0.04634014726577024	0.0480027824323703	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.0011401358916251145	0.09107808426573452	0.09900867184677972	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.0011401358916251145	0.06592504403108293	0.06398041349171532	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.0011401358916251145	0.07910414088747085	0.0835447102905063	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.0011401358916251145	0.07685589594514353	0.0729307850612371	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	4	-0.0011401358916251145	0.08639051308193096	0.08580951460292158	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	5	-0.0011401358916251145	0.07859152823141285	0.08387630991467315	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	6	-0.0011401358916251145	0.07916604732787305	0.09209001601232875	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	7	-0.0011401358916251145	0.08887576191450659	0.07979283800854013	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	8	-0.0011401358916251145	0.09087424329404221	0.0917552523210765	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	9	-0.0011401358916251145	0.07540114622328792	0.07539117776661766	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	10	-0.0011401358916251145	0.08337993617664184	0.08692335518402412	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	11	-0.0011401358916251145	0.07349651061039433	0.07211263922446234	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	12	-0.0011401358916251145	0.0698560982268602	0.06719283137949142	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	13	-0.0011401358916251145	0.08173939427008348	0.08565157421560657	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	14	-0.0011401358916251145	0.07540901084807035	0.07390851053981763	-1	1	1	True	False
65	8	DA	PCA64_ADDITIVE_RIDGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	15	-0.0011401358916251145	0.08817776717276371	0.08984040233936377	-1	1	1	True	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	0	-0.052317975709571675	-0.05373322276845435	-0.05373322276845435	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	1	-0.052317975709571675	-0.05090272865068905	-0.05090272865068905	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	2	-0.052317975709571675	-0.049292071803546764	-0.049292071803546764	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	3	-0.052317975709571675	-0.05534387961559664	-0.05534387961559664	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	4	-0.052317975709571675	-0.053949269368200506	-0.053949269368200506	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	5	-0.052317975709571675	-0.050686682050942886	-0.050686682050942886	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	6	-0.052317975709571675	-0.052523240788657416	-0.052523240788657416	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	7	-0.052317975709571675	-0.05211271063048596	-0.05211271063048596	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	8	-0.052317975709571675	-0.05073591543253968	-0.05073591543253968	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	9	-0.052317975709571675	-0.053900035986603714	-0.053900035986603714	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	10	-0.052317975709571675	-0.05285926170584554	-0.05285926170584554	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	11	-0.052317975709571675	-0.05177668971329785	-0.05177668971329785	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	12	-0.052317975709571675	-0.0482938708122643	-0.0482938708122643	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	13	-0.052317975709571675	-0.05634208060687912	-0.05634208060687912	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	14	-0.052317975709571675	-0.05753398294946195	-0.05753398294946195	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	PCA64_ADDITIVE_RIDGE_DIRECT_V1	15	-0.052317975709571675	-0.04710196846968143	-0.04710196846968143	-1	-1	-1	False	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	0	-0.04583868363261929	0.012649040489379204	0.01660963819156891	-1	1	1	True	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	1	-0.04583868363261929	0.010342779073962943	0.010122863272868765	-1	1	1	True	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	2	-0.04583868363261929	0.012478987573292244	0.01437982381043798	-1	1	1	True	False
66	8	Epen1	NO_CHANGE_DIRECT_V1	SCGEN_2_1_1_ABSOLUTE_V1	3	-0.04583868363261929	0.013650799806320973	0.02067675381456388	-1	1	1	True	False
