dataset	regime	panel	seed	depth	unit	allocations	biological_roots	contrast	family	utility_before	utility_after	utility_gain	structural_input_unused	deterministic_seed_alias
parse	common128	primary	17	16	equal_eight_root_mean	1000	8	D_to_P	CPA	-0.27776683668020746	-0.28387757160503535	-0.006110734924827818	False	False
parse	common128	primary	17	16	equal_eight_root_mean	1000	8	D_to_P	CellOT	-0.12869438684507598	-0.1361751625601997	-0.007480775715123832	False	False
parse	common128	primary	17	16	equal_eight_root_mean	1000	8	S_to_M	NC	-0.06439464414952933	-0.06439464414952933	4.0505793164058443e-19	True	True
parse	common128	primary	17	16	equal_eight_root_mean	1000	8	S_to_M	CM	-0.06721308512966481	-0.06721308512966481	-1.0842021724855044e-19	True	True
parse	common128	primary	17	16	equal_eight_root_mean	1000	8	S_to_M	TW	-0.06494750393959613	-0.06494750393959613	8.933825901280556e-20	True	True
parse	common128	primary	17	16	equal_eight_root_mean	1000	8	S_to_M	PCA	-0.06494043772085291	-0.06494043772085291	1.6046192152785465e-19	True	True
parse	common128	primary	17	16	equal_eight_root_mean	1000	8	S_to_M	RBF	-0.06263434771179872	-0.06263434771179872	5.854691731421724e-19	True	True
parse	common128	primary	17	16	equal_eight_root_mean	1000	8	S_to_M	scGen	-0.019126939397588732	-0.019126939397580804	7.932902815546704e-15	False	False
parse	common128	primary	17	16	equal_eight_root_mean	1000	8	S_to_M	CPA	-0.17615358576134243	-0.17615358576113335	2.0907977085760086e-13	False	False
parse	common128	primary	17	16	equal_eight_root_mean	1000	8	S_to_M	CellOT	-0.02708113592485483	-0.02708113592481033	4.4496588705311696e-14	False	False
parse	common128	primary	17	16	root_00	1000	1	D_to_O	NC	-0.06554474295559412	-0.06554474295559412	-3.0531133177191803e-19	True	True
parse	common128	primary	17	16	root_00	1000	1	D_to_O	CM	-0.07042373352900258	-0.07042373352900258	-4.3021142204224816e-19	True	True
parse	common128	primary	17	16	root_00	1000	1	D_to_O	TW	-0.06722607815000742	-0.06722607815000742	-2.359223927328458e-19	True	True
parse	common128	primary	17	16	root_00	1000	1	D_to_O	PCA	-0.0672198073056857	-0.0672198073056857	-3.7470027081099033e-19	True	True
parse	common128	primary	17	16	root_00	1000	1	D_to_O	RBF	-0.06450833850985298	-0.06450833850985296	-2.8449465006019638e-19	True	True
parse	common128	primary	17	16	root_00	1000	1	D_to_O	scGen	-0.120025179545839	-0.11282278044457181	0.0072023991012673035	False	False
parse	common128	primary	17	16	root_00	1000	1	D_to_O	CPA	-0.24935331961393495	-0.24243136530780443	0.006921954306130561	False	False
parse	common128	primary	17	16	root_00	1000	1	D_to_O	CellOT	-0.12759036658144438	-0.11976663385247645	0.007823732728968065	False	False
parse	common128	primary	17	16	root_00	1000	1	D_to_P	NC	-0.06554474295559412	-0.06554474295559412	0.0	True	True
parse	common128	primary	17	16	root_00	1000	1	D_to_P	CM	-0.07042373352900258	-0.07042373352900258	0.0	True	True
parse	common128	primary	17	16	root_00	1000	1	D_to_P	TW	-0.06722607815000742	-0.06722607815000742	0.0	True	True
parse	common128	primary	17	16	root_00	1000	1	D_to_P	PCA	-0.0672198073056857	-0.0672198073056857	0.0	True	True
parse	common128	primary	17	16	root_00	1000	1	D_to_P	RBF	-0.06450833850985298	-0.06450833850985298	0.0	True	True
parse	common128	primary	17	16	root_00	1000	1	D_to_P	scGen	-0.120025179545839	-0.12722757864701623	-0.007202399101177009	False	False
parse	common128	primary	17	16	root_00	1000	1	D_to_P	CPA	-0.24935331961393495	-0.25627527392011157	-0.006921954306176342	False	False
parse	common128	primary	17	16	root_00	1000	1	D_to_P	CellOT	-0.12759036658144438	-0.13541409931044857	-0.007823732729004346	False	False
parse	common128	primary	17	16	root_00	1000	1	S_to_M	NC	-0.06554474295559412	-0.06554474295559412	1.249000902703301e-19	True	True
parse	common128	primary	17	16	root_00	1000	1	S_to_M	CM	-0.07042373352900258	-0.07042373352900258	-2.7755575615628914e-19	True	True
parse	common128	primary	17	16	root_00	1000	1	S_to_M	TW	-0.06722607815000742	-0.06722607815000742	-4.718447854656916e-19	True	True
parse	common128	primary	17	16	root_00	1000	1	S_to_M	PCA	-0.0672198073056857	-0.0672198073056857	-2.6367796834847467e-19	True	True
parse	common128	primary	17	16	root_00	1000	1	S_to_M	RBF	-0.06450833850985296	-0.06450833850985298	-2.914335439641036e-19	True	True
parse	common128	primary	17	16	root_00	1000	1	S_to_M	scGen	-0.022688279323461562	-0.022688279323550116	-8.856681360525087e-14	False	False
parse	common128	primary	17	16	root_00	1000	1	S_to_M	CPA	-0.15201641939155947	-0.15201641939140095	1.5837098299442687e-13	False	False
parse	common128	primary	17	16	root_00	1000	1	S_to_M	CellOT	-0.03025346635925433	-0.030253466359279894	-2.5513473278504505e-14	False	False
parse	common128	primary	17	16	root_01	1000	1	D_to_O	NC	-0.06595749476667671	-0.06595749476667671	-4.3021142204224816e-19	True	True
parse	common128	primary	17	16	root_01	1000	1	D_to_O	CM	-0.06785012740802784	-0.06785012740802784	-3.0531133177191803e-19	True	True
parse	common128	primary	17	16	root_01	1000	1	D_to_O	TW	-0.06352540179496288	-0.06352540179496287	-4.85722573273506e-19	True	True
parse	common128	primary	17	16	root_01	1000	1	D_to_O	PCA	-0.06350864706515512	-0.06350864706515512	-5.6898930012039275e-19	True	True
parse	common128	primary	17	16	root_01	1000	1	D_to_O	RBF	-0.06195511167972248	-0.06195511167972248	-3.6082248300317586e-19	True	True
parse	common128	primary	17	16	root_01	1000	1	D_to_O	scGen	-0.12040104103276167	-0.11420649808679513	0.006194542945966585	False	False
parse	common128	primary	17	16	root_01	1000	1	D_to_O	CPA	-0.3068379122594518	-0.3016165583398673	0.0052213539195843225	False	False
parse	common128	primary	17	16	root_01	1000	1	D_to_O	CellOT	-0.12745219068379368	-0.12045489734832057	0.0069972933354729774	False	False
parse	common128	primary	17	16	root_01	1000	1	D_to_P	NC	-0.06595749476667671	-0.06595749476667671	0.0	True	True
parse	common128	primary	17	16	root_01	1000	1	D_to_P	CM	-0.06785012740802784	-0.06785012740802784	0.0	True	True
parse	common128	primary	17	16	root_01	1000	1	D_to_P	TW	-0.06352540179496288	-0.06352540179496288	0.0	True	True
parse	common128	primary	17	16	root_01	1000	1	D_to_P	PCA	-0.06350864706515512	-0.06350864706515512	0.0	True	True
parse	common128	primary	17	16	root_01	1000	1	D_to_P	RBF	-0.06195511167972248	-0.06195511167972248	0.0	True	True
parse	common128	primary	17	16	root_01	1000	1	D_to_P	scGen	-0.12040104103276167	-0.12659558397880308	-0.006194542946041457	False	False
parse	common128	primary	17	16	root_01	1000	1	D_to_P	CPA	-0.3068379122594518	-0.31205926617921476	-0.00522135391976267	False	False
parse	common128	primary	17	16	root_01	1000	1	D_to_P	CellOT	-0.12745219068379368	-0.13444948401896373	-0.006997293335170014	False	False
parse	common128	primary	17	16	root_01	1000	1	S_to_M	NC	-0.06595749476667671	-0.06595749476667671	-2.7755575615628914e-19	True	True
parse	common128	primary	17	16	root_01	1000	1	S_to_M	CM	-0.06785012740802784	-0.06785012740802784	-1.942890293094024e-19	True	True
parse	common128	primary	17	16	root_01	1000	1	S_to_M	TW	-0.06352540179496287	-0.06352540179496288	1.5265566588595902e-19	True	True
parse	common128	primary	17	16	root_01	1000	1	S_to_M	PCA	-0.06350864706515512	-0.06350864706515512	-2.0816681711721684e-19	True	True
parse	common128	primary	17	16	root_01	1000	1	S_to_M	RBF	-0.06195511167972248	-0.06195511167972248	9.575673587391976e-19	True	True
parse	common128	primary	17	16	root_01	1000	1	S_to_M	scGen	-0.014365131560433616	-0.014365131560400356	3.3279483335757474e-14	False	False
parse	common128	primary	17	16	root_01	1000	1	S_to_M	CPA	-0.20080200278612434	-0.20080200278592586	1.9883172885926114e-13	False	False
parse	common128	primary	17	16	root_01	1000	1	S_to_M	CellOT	-0.021416281211228017	-0.02141628121123938	-1.139030883501313e-14	False	False
parse	common128	primary	17	16	root_02	1000	1	D_to_O	NC	-0.06052018475767279	-0.06052018475767279	-4.163336342344337e-19	True	True
parse	common128	primary	17	16	root_02	1000	1	D_to_O	CM	-0.06501100173715284	-0.06501100173715284	-4.579669976578771e-19	True	True
parse	common128	primary	17	16	root_02	1000	1	D_to_O	TW	-0.06654592130883552	-0.06654592130883552	-5.6898930012039275e-19	True	True
parse	common128	primary	17	16	root_02	1000	1	D_to_O	PCA	-0.06653934900835193	-0.06653934900835193	-5.828670879282072e-19	True	True
parse	common128	primary	17	16	root_02	1000	1	D_to_O	RBF	-0.06293406184674608	-0.06293406184674608	-5.48172618408671e-19	True	True
parse	common128	primary	17	16	root_02	1000	1	D_to_O	scGen	-0.12128428713721624	-0.11494795235732716	0.006336334779889013	False	False
parse	common128	primary	17	16	root_02	1000	1	D_to_O	CPA	-0.2781873149992736	-0.27205423474088736	0.006133080258385902	False	False
parse	common128	primary	17	16	root_02	1000	1	D_to_O	CellOT	-0.13421778821476954	-0.12737222569590592	0.00684556251886346	False	False
parse	common128	primary	17	16	root_02	1000	1	D_to_P	NC	-0.06052018475767279	-0.06052018475767279	0.0	True	True
parse	common128	primary	17	16	root_02	1000	1	D_to_P	CM	-0.06501100173715284	-0.06501100173715284	0.0	True	True
parse	common128	primary	17	16	root_02	1000	1	D_to_P	TW	-0.06654592130883552	-0.06654592130883552	0.0	True	True
parse	common128	primary	17	16	root_02	1000	1	D_to_P	PCA	-0.06653934900835193	-0.06653934900835193	0.0	True	True
parse	common128	primary	17	16	root_02	1000	1	D_to_P	RBF	-0.06293406184674608	-0.06293406184674608	0.0	True	True
parse	common128	primary	17	16	root_02	1000	1	D_to_P	scGen	-0.12128428713721624	-0.12762062191714824	-0.006336334779932114	False	False
parse	common128	primary	17	16	root_02	1000	1	D_to_P	CPA	-0.2781873149992736	-0.2843203952571583	-0.006133080257884809	False	False
parse	common128	primary	17	16	root_02	1000	1	D_to_P	CellOT	-0.13421778821476954	-0.1410633507334769	-0.006845562518707717	False	False
parse	common128	primary	17	16	root_02	1000	1	S_to_M	NC	-0.06052018475767279	-0.06052018475767279	1.5959455978986626e-18	True	True
parse	common128	primary	17	16	root_02	1000	1	S_to_M	CM	-0.06501100173715284	-0.06501100173715284	-1.3877787807814457e-19	True	True
parse	common128	primary	17	16	root_02	1000	1	S_to_M	TW	-0.06654592130883552	-0.06654592130883552	-2.220446049250313e-19	True	True
parse	common128	primary	17	16	root_02	1000	1	S_to_M	PCA	-0.06653934900835194	-0.06653934900835193	-2.6367796834847467e-19	True	True
parse	common128	primary	17	16	root_02	1000	1	S_to_M	RBF	-0.06293406184674608	-0.06293406184674608	1.457167719820518e-19	True	True
parse	common128	primary	17	16	root_02	1000	1	S_to_M	scGen	-0.023779015377023264	-0.02377901537695109	7.21758174060394e-14	False	False
parse	common128	primary	17	16	root_02	1000	1	S_to_M	CPA	-0.18068204323653514	-0.18068204323684833	-3.1329444594163645e-13	False	False
parse	common128	primary	17	16	root_02	1000	1	S_to_M	CellOT	-0.036712516454448625	-0.03671251645448482	-3.620700267381594e-14	False	False
parse	common128	primary	17	16	root_03	1000	1	D_to_O	NC	-0.06626919768538053	-0.06626919768538055	-7.0776717819853725e-19	True	True
parse	common128	primary	17	16	root_03	1000	1	D_to_O	CM	-0.07120804554947484	-0.07120804554947484	-1.6653345369377348e-19	True	True
parse	common128	primary	17	16	root_03	1000	1	D_to_O	TW	-0.07159093752904279	-0.07159093752904279	-6.106226635438361e-19	True	True
parse	common128	primary	17	16	root_03	1000	1	D_to_O	PCA	-0.07158279401358537	-0.07158279401358537	-5.412337245047638e-19	True	True
parse	common128	primary	17	16	root_03	1000	1	D_to_O	RBF	-0.0681107648362055	-0.0681107648362055	-3.0531133177191803e-19	True	True
parse	common128	primary	17	16	root_03	1000	1	D_to_O	scGen	-0.12542760648696327	-0.11914470356204622	0.0062829029249170795	False	False
parse	common128	primary	17	16	root_03	1000	1	D_to_O	CPA	-0.2835272719817066	-0.2774652203225667	0.006062051659139978	False	False
parse	common128	primary	17	16	root_03	1000	1	D_to_O	CellOT	-0.1362014130299236	-0.12931007343663686	0.006891339593286692	False	False
parse	common128	primary	17	16	root_03	1000	1	D_to_P	NC	-0.06626919768538053	-0.06626919768538053	0.0	True	True
parse	common128	primary	17	16	root_03	1000	1	D_to_P	CM	-0.07120804554947484	-0.07120804554947484	0.0	True	True
parse	common128	primary	17	16	root_03	1000	1	D_to_P	TW	-0.07159093752904279	-0.07159093752904279	0.0	True	True
parse	common128	primary	17	16	root_03	1000	1	D_to_P	PCA	-0.07158279401358537	-0.07158279401358537	0.0	True	True
parse	common128	primary	17	16	root_03	1000	1	D_to_P	RBF	-0.0681107648362055	-0.0681107648362055	0.0	True	True
parse	common128	primary	17	16	root_03	1000	1	D_to_P	scGen	-0.12542760648696327	-0.13171050941236517	-0.006282902925401918	False	False
parse	common128	primary	17	16	root_03	1000	1	D_to_P	CPA	-0.2835272719817066	-0.2895893236414458	-0.006062051659738785	False	False
parse	common128	primary	17	16	root_03	1000	1	D_to_P	CellOT	-0.1362014130299236	-0.14309275262366566	-0.006891339593742029	False	False
parse	common128	primary	17	16	root_03	1000	1	S_to_M	NC	-0.06626919768538053	-0.06626919768538053	-2.498001805406602e-19	True	True
parse	common128	primary	17	16	root_03	1000	1	S_to_M	CM	-0.07120804554947484	-0.07120804554947484	-2.7755575615628914e-19	True	True
parse	common128	primary	17	16	root_03	1000	1	S_to_M	TW	-0.07159093752904279	-0.07159093752904279	-2.0816681711721684e-19	True	True
parse	common128	primary	17	16	root_03	1000	1	S_to_M	PCA	-0.07158279401358537	-0.07158279401358537	-2.6367796834847467e-19	True	True
parse	common128	primary	17	16	root_03	1000	1	S_to_M	RBF	-0.0681107648362055	-0.0681107648362055	-6.38378239159465e-19	True	True
parse	common128	primary	17	16	root_03	1000	1	S_to_M	scGen	-0.028277150557466272	-0.02827715055745022	1.605555965955574e-14	False	False
parse	common128	primary	17	16	root_03	1000	1	S_to_M	CPA	-0.18637681605541287	-0.186376816054974	4.3883274791767235e-13	False	False
parse	common128	primary	17	16	root_03	1000	1	S_to_M	CellOT	-0.039050957100641624	-0.039050957100581214	6.041855904470594e-14	False	False
parse	common128	primary	17	16	root_04	1000	1	D_to_O	NC	-0.06160757643268952	-0.06160757643268952	-3.2612801348363973e-19	True	True
parse	common128	primary	17	16	root_04	1000	1	D_to_O	CM	-0.06306352027955338	-0.06306352027955338	-5.412337245047638e-19	True	True
parse	common128	primary	17	16	root_04	1000	1	D_to_O	TW	-0.061355587210079957	-0.061355587210079957	-2.6367796834847467e-19	True	True
parse	common128	primary	17	16	root_04	1000	1	D_to_O	PCA	-0.06135336382895226	-0.06135336382895226	-4.649058915617843e-19	True	True
parse	common128	primary	17	16	root_04	1000	1	D_to_O	RBF	-0.0594491161996967	-0.0594491161996967	-2.42861286636753e-19	True	True
parse	common128	primary	17	16	root_04	1000	1	D_to_O	scGen	-0.1214535974372472	-0.11440399563786013	0.007049601799387024	False	False
parse	common128	primary	17	16	root_04	1000	1	D_to_O	CPA	-0.28190239683043233	-0.2760370454877933	0.005865351342639045	False	False
parse	common128	primary	17	16	root_04	1000	1	D_to_O	CellOT	-0.12826461851493287	-0.12021255349716789	0.008052065017764998	False	False
parse	common128	primary	17	16	root_04	1000	1	D_to_P	NC	-0.06160757643268952	-0.06160757643268952	0.0	True	True
parse	common128	primary	17	16	root_04	1000	1	D_to_P	CM	-0.06306352027955338	-0.06306352027955338	0.0	True	True
parse	common128	primary	17	16	root_04	1000	1	D_to_P	TW	-0.061355587210079957	-0.061355587210079957	0.0	True	True
parse	common128	primary	17	16	root_04	1000	1	D_to_P	PCA	-0.06135336382895226	-0.06135336382895226	0.0	True	True
parse	common128	primary	17	16	root_04	1000	1	D_to_P	RBF	-0.0594491161996967	-0.0594491161996967	0.0	True	True
parse	common128	primary	17	16	root_04	1000	1	D_to_P	scGen	-0.1214535974372472	-0.1285031992366647	-0.007049601799417452	False	False
parse	common128	primary	17	16	root_04	1000	1	D_to_P	CPA	-0.28190239683043233	-0.2877677481736274	-0.0058653513431949494	False	False
parse	common128	primary	17	16	root_04	1000	1	D_to_P	CellOT	-0.12826461851493287	-0.13631668353274695	-0.00805206501781407	False	False
parse	common128	primary	17	16	root_04	1000	1	S_to_M	NC	-0.06160757643268952	-0.06160757643268952	1.0130785099704553e-18	True	True
parse	common128	primary	17	16	root_04	1000	1	S_to_M	CM	-0.06306352027955336	-0.06306352027955338	-6.245004513516505e-20	True	True
parse	common128	primary	17	16	root_04	1000	1	S_to_M	TW	-0.061355587210079957	-0.061355587210079957	8.534839501805891e-19	True	True
parse	common128	primary	17	16	root_04	1000	1	S_to_M	PCA	-0.06135336382895226	-0.06135336382895226	1.4432899320127034e-18	True	True
parse	common128	primary	17	16	root_04	1000	1	S_to_M	RBF	-0.0594491161996967	-0.0594491161996967	1.824929096727601e-18	True	True
parse	common128	primary	17	16	root_04	1000	1	S_to_M	scGen	-0.01612138563885438	-0.016121385638870434	-1.6031261387827733e-14	False	False
parse	common128	primary	17	16	root_04	1000	1	S_to_M	CPA	-0.176570185033439	-0.1765701850327592	6.796842533240976e-13	False	False
parse	common128	primary	17	16	root_04	1000	1	S_to_M	CellOT	-0.022932406716722052	-0.0229324067166163	1.0572888745064012e-13	False	False
parse	common128	primary	17	16	root_05	1000	1	D_to_O	NC	-0.06742092854103936	-0.06742092854103936	-2.6367796834847467e-19	True	True
parse	common128	primary	17	16	root_05	1000	1	D_to_O	CM	-0.06891129608085692	-0.06891129608085692	-1.8041124150158793e-19	True	True
parse	common128	primary	17	16	root_05	1000	1	D_to_O	TW	-0.06393246170396444	-0.06393246170396444	-4.85722573273506e-19	True	True
parse	common128	primary	17	16	root_05	1000	1	D_to_O	PCA	-0.06393504616546565	-0.06393504616546565	-3.8163916471489756e-19	True	True
parse	common128	primary	17	16	root_05	1000	1	D_to_O	RBF	-0.06261809409543587	-0.06261809409543587	-2.220446049250313e-19	True	True
parse	common128	primary	17	16	root_05	1000	1	D_to_O	scGen	-0.12151883485990726	-0.11408626357128497	0.007432571288622295	False	False
parse	common128	primary	17	16	root_05	1000	1	D_to_O	CPA	-0.2771929862272819	-0.2705907541439659	0.006602232083315871	False	False
parse	common128	primary	17	16	root_05	1000	1	D_to_O	CellOT	-0.12643668132331026	-0.11813859667332519	0.008298084649984987	False	False
parse	common128	primary	17	16	root_05	1000	1	D_to_P	NC	-0.06742092854103936	-0.06742092854103936	0.0	True	True
parse	common128	primary	17	16	root_05	1000	1	D_to_P	CM	-0.06891129608085692	-0.06891129608085692	0.0	True	True
parse	common128	primary	17	16	root_05	1000	1	D_to_P	TW	-0.06393246170396444	-0.06393246170396444	0.0	True	True
parse	common128	primary	17	16	root_05	1000	1	D_to_P	PCA	-0.06393504616546565	-0.06393504616546565	0.0	True	True
parse	common128	primary	17	16	root_05	1000	1	D_to_P	RBF	-0.06261809409543587	-0.06261809409543587	0.0	True	True
parse	common128	primary	17	16	root_05	1000	1	D_to_P	scGen	-0.12151883485990726	-0.12895140614868028	-0.007432571288773188	False	False
parse	common128	primary	17	16	root_05	1000	1	D_to_P	CPA	-0.2771929862272819	-0.2837952183110518	-0.006602232083769837	False	False
parse	common128	primary	17	16	root_05	1000	1	D_to_P	CellOT	-0.12643668132331026	-0.13473476597337544	-0.008298084650065238	False	False
parse	common128	primary	17	16	root_05	1000	1	S_to_M	NC	-0.06742092854103936	-0.06742092854103936	-5.134781488891349e-19	True	True
parse	common128	primary	17	16	root_05	1000	1	S_to_M	CM	-0.06891129608085692	-0.06891129608085692	-4.440892098500626e-19	True	True
parse	common128	primary	17	16	root_05	1000	1	S_to_M	TW	-0.06393246170396444	-0.06393246170396444	1.3877787807814457e-20	True	True
parse	common128	primary	17	16	root_05	1000	1	S_to_M	PCA	-0.06393504616546566	-0.06393504616546565	-3.2612801348363973e-19	True	True
parse	common128	primary	17	16	root_05	1000	1	S_to_M	RBF	-0.06261809409543587	-0.06261809409543587	1.5959455978986625e-19	True	True
parse	common128	primary	17	16	root_05	1000	1	S_to_M	scGen	-0.01641588563761256	-0.01641588563763127	-1.8705474669200583e-14	False	False
parse	common128	primary	17	16	root_05	1000	1	S_to_M	CPA	-0.17209003700689984	-0.17209003700671946	1.8075096974712323e-13	False	False
parse	common128	primary	17	16	root_05	1000	1	S_to_M	CellOT	-0.021333732100970493	-0.021333732101035924	-6.543015088067427e-14	False	False
parse	common128	primary	17	16	root_06	1000	1	D_to_O	NC	-0.06076525081117937	-0.06076525081117937	-3.885780586188048e-19	True	True
parse	common128	primary	17	16	root_06	1000	1	D_to_O	CM	-0.06345780175094104	-0.06345780175094104	-5.065392549852276e-19	True	True
parse	common128	primary	17	16	root_06	1000	1	D_to_O	TW	-0.06200039707779663	-0.06200039707779663	-2.0816681711721684e-19	True	True
parse	common128	primary	17	16	root_06	1000	1	D_to_O	PCA	-0.06199235417005505	-0.06199235417005505	-4.926614671774132e-19	True	True
parse	common128	primary	17	16	root_06	1000	1	D_to_O	RBF	-0.05947879477980688	-0.05947879477980688	-3.1225022567582527e-19	True	True
parse	common128	primary	17	16	root_06	1000	1	D_to_O	scGen	-0.11487670384304086	-0.10760233427008518	0.007274369572955474	False	False
parse	common128	primary	17	16	root_06	1000	1	D_to_O	CPA	-0.25531673004784405	-0.24878756178064046	0.006529168267203897	False	False
parse	common128	primary	17	16	root_06	1000	1	D_to_O	CellOT	-0.12267924788848375	-0.11473054710967934	0.007948700778804487	False	False
parse	common128	primary	17	16	root_06	1000	1	D_to_P	NC	-0.06076525081117937	-0.06076525081117937	0.0	True	True
parse	common128	primary	17	16	root_06	1000	1	D_to_P	CM	-0.06345780175094104	-0.06345780175094104	0.0	True	True
parse	common128	primary	17	16	root_06	1000	1	D_to_P	TW	-0.06200039707779663	-0.06200039707779663	0.0	True	True
parse	common128	primary	17	16	root_06	1000	1	D_to_P	PCA	-0.06199235417005505	-0.06199235417005505	0.0	True	True
parse	common128	primary	17	16	root_06	1000	1	D_to_P	RBF	-0.05947879477980688	-0.05947879477980688	0.0	True	True
parse	common128	primary	17	16	root_06	1000	1	D_to_P	scGen	-0.11487670384304086	-0.12215107341623598	-0.007274369573195203	False	False
parse	common128	primary	17	16	root_06	1000	1	D_to_P	CPA	-0.25531673004784405	-0.26184589831507815	-0.006529168267234224	False	False
parse	common128	primary	17	16	root_06	1000	1	D_to_P	CellOT	-0.12267924788848375	-0.13062794866765534	-0.00794870077917153	False	False
parse	common128	primary	17	16	root_06	1000	1	S_to_M	NC	-0.06076525081117937	-0.06076525081117937	1.4779844015322396e-18	True	True
parse	common128	primary	17	16	root_06	1000	1	S_to_M	CM	-0.06345780175094104	-0.06345780175094104	2.220446049250313e-19	True	True
parse	common128	primary	17	16	root_06	1000	1	S_to_M	TW	-0.06200039707779663	-0.06200039707779663	6.730727086790012e-19	True	True
parse	common128	primary	17	16	root_06	1000	1	S_to_M	PCA	-0.06199235417005505	-0.06199235417005505	1.1449174941446927e-18	True	True
parse	common128	primary	17	16	root_06	1000	1	S_to_M	RBF	-0.05947879477980688	-0.05947879477980688	1.7694179454963433e-18	True	True
parse	common128	primary	17	16	root_06	1000	1	S_to_M	scGen	-0.014539738524403965	-0.014539738524393277	1.0696731694848083e-14	False	False
parse	common128	primary	17	16	root_06	1000	1	S_to_M	CPA	-0.15497976473781044	-0.15497976473752414	2.8598529100420933e-13	False	False
parse	common128	primary	17	16	root_06	1000	1	S_to_M	CellOT	-0.022342282570484245	-0.02234228257034397	1.4024045466576319e-13	False	False
parse	common128	primary	17	16	root_07	1000	1	D_to_O	NC	-0.06707177724600219	-0.06707177724600219	-4.85722573273506e-19	True	True
parse	common128	primary	17	16	root_07	1000	1	D_to_O	CM	-0.06777915470230905	-0.06777915470230905	-5.134781488891349e-19	True	True
parse	common128	primary	17	16	root_07	1000	1	D_to_O	TW	-0.0634032467420794	-0.0634032467420794	-5.204170427930421e-19	True	True
parse	common128	primary	17	16	root_07	1000	1	D_to_O	PCA	-0.06339214020957228	-0.06339214020957228	-3.191891195797325e-19	True	True
parse	common128	primary	17	16	root_07	1000	1	D_to_O	RBF	-0.062020499746923335	-0.062020499746923335	-2.0816681711721684e-19	True	True
parse	common128	primary	17	16	root_07	1000	1	D_to_O	scGen	-0.12093427220065268	-0.11470125782726213	0.006233014373390691	False	False
parse	common128	primary	17	16	root_07	1000	1	D_to_O	CPA	-0.28981676148173435	-0.2842660739206739	0.005550687561060551	False	False
parse	common128	primary	17	16	root_07	1000	1	D_to_O	CellOT	-0.12671278852394957	-0.11972336142698252	0.006989427096966962	False	False
parse	common128	primary	17	16	root_07	1000	1	D_to_P	NC	-0.06707177724600219	-0.06707177724600219	0.0	True	True
parse	common128	primary	17	16	root_07	1000	1	D_to_P	CM	-0.06777915470230905	-0.06777915470230905	0.0	True	True
parse	common128	primary	17	16	root_07	1000	1	D_to_P	TW	-0.0634032467420794	-0.0634032467420794	0.0	True	True
parse	common128	primary	17	16	root_07	1000	1	D_to_P	PCA	-0.06339214020957228	-0.06339214020957228	0.0	True	True
parse	common128	primary	17	16	root_07	1000	1	D_to_P	RBF	-0.062020499746923335	-0.062020499746923335	0.0	True	True
parse	common128	primary	17	16	root_07	1000	1	D_to_P	scGen	-0.12093427220065268	-0.12716728657412113	-0.006233014373468392	False	False
parse	common128	primary	17	16	root_07	1000	1	D_to_P	CPA	-0.28981676148173435	-0.2953674490425952	-0.005550687560860928	False	False
parse	common128	primary	17	16	root_07	1000	1	D_to_P	CellOT	-0.12671278852394957	-0.13370221562126525	-0.0069894270973157105	False	False
parse	common128	primary	17	16	root_07	1000	1	S_to_M	NC	-0.06707177724600219	-0.06707177724600219	6.938893903907229e-20	True	True
