condition	depth_per_gemgroup	cells_per_role	effect_model	state_model	d_S	V	d_D	n_allocations	crossing_unit_count	d_D_predicted	identity_residual	condition_strict_raw	expected_crossing	observed_crossing	S_tie	D_tie	classification
FOSB+UBASH3B	128	1024	direct_effect_ridge	compositional_ridge	-0.018581692150692396	0.0019173976591933101	-0.01666429449149909	30	0	-0.016664294491499088	-3.469446951953614e-18	False	False	False	False	False	state_preferred_both
FOSB+UBASH3B	128	1024	direct_effect_ridge	CPA_0.8.8	-0.023022381569639157	0.0019173976591933101	-0.021104983910445848	30	0	-0.021104983910445848	0.0	False	False	False	False	False	state_preferred_both
FOSB+UBASH3B	135	1080	direct_effect_ridge	additive	-0.028430428566843906	0.0018214947222395463	-0.026608933844604356	30	0	-0.02660893384460436	3.469446951953614e-18	False	False	False	False	False	state_preferred_both
FOSB+UBASH3B	135	1080	direct_effect_ridge	compositional_ridge	-0.018624764010232282	0.0018214947222395463	-0.01680326928799274	30	0	-0.016803269287992736	-3.469446951953614e-18	False	False	False	False	False	state_preferred_both
FOSB+UBASH3B	135	1080	direct_effect_ridge	CPA_0.8.8	-0.02312525209676212	0.0018214947222395463	-0.021303757374522572	30	0	-0.021303757374522576	3.469446951953614e-18	False	False	False	False	False	state_preferred_both
FOXA1+FOXA3	8	64	direct_effect_ridge	additive	-0.013864989360315504	0.030771096581544737	0.016906107221229236	30	30	0.016906107221229233	3.469446951953614e-18	True	True	True	False	False	state_to_effect
FOXA1+FOXA3	8	64	direct_effect_ridge	compositional_ridge	-0.00444304635896728	0.030771096581544737	0.02632805022257746	30	30	0.026328050222577455	3.469446951953614e-18	True	True	True	False	False	state_to_effect
FOXA1+FOXA3	8	64	direct_effect_ridge	CPA_0.8.8	0.09084161023896983	0.030771096581544737	0.12161270682051459	30	0	0.12161270682051457	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	16	128	direct_effect_ridge	additive	-0.006120649596039075	0.015340822696117635	0.009220173100078562	30	30	0.00922017310007856	1.734723475976807e-18	True	True	True	False	False	state_to_effect
FOXA1+FOXA3	16	128	direct_effect_ridge	compositional_ridge	0.0033012934053091507	0.015340822696117635	0.018642116101426787	30	0	0.018642116101426784	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	16	128	direct_effect_ridge	CPA_0.8.8	0.09815402340524744	0.015340822696117635	0.1134948461013651	30	0	0.11349484610136508	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	32	256	direct_effect_ridge	additive	-0.002197874889370843	0.0077340105629845465	0.005536135673613704	30	30	0.005536135673613704	0.0	True	True	True	False	False	state_to_effect
FOXA1+FOXA3	32	256	direct_effect_ridge	compositional_ridge	0.007224068111977383	0.0077340105629845465	0.01495807867496193	30	0	0.01495807867496193	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	32	256	direct_effect_ridge	CPA_0.8.8	0.10090650168641982	0.0077340105629845465	0.10864051224940437	30	0	0.10864051224940437	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	64	512	direct_effect_ridge	additive	-0.0002908244483309611	0.0038389955844027146	0.003548171136071754	30	28	0.0035481711360717534	4.336808689942018e-19	True	True	True	False	False	state_to_effect
FOXA1+FOXA3	64	512	direct_effect_ridge	compositional_ridge	0.009131118553017264	0.0038389955844027146	0.01297011413741998	30	0	0.01297011413741998	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	64	512	direct_effect_ridge	CPA_0.8.8	0.10238008096929362	0.0038389955844027146	0.10621907655369633	30	0	0.10621907655369633	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	128	1024	direct_effect_ridge	additive	0.0006636617461319574	0.0019173976591933101	0.0025810594053252674	30	0	0.0025810594053252674	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	128	1024	direct_effect_ridge	compositional_ridge	0.010085604747480183	0.0019173976591933101	0.012003002406673492	30	0	0.012003002406673494	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	128	1024	direct_effect_ridge	CPA_0.8.8	0.10343770234715205	0.0019173976591933101	0.10535510000634536	30	0	0.10535510000634536	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	135	1080	direct_effect_ridge	additive	0.0007201815110150601	0.0018214947222395463	0.0025416762332546054	30	0	0.0025416762332546063	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	135	1080	direct_effect_ridge	compositional_ridge	0.010142124512363286	0.0018214947222395463	0.01196361923460283	30	0	0.011963619234602832	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
FOXA1+FOXA3	135	1080	direct_effect_ridge	CPA_0.8.8	0.10334482741478596	0.0018214947222395463	0.10516632213702551	30	0	0.10516632213702551	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+FOXL2	8	64	direct_effect_ridge	additive	-0.009908016293502594	0.030771096581544737	0.02086308028804215	30	30	0.020863080288042145	3.469446951953614e-18	True	True	True	False	False	state_to_effect
FOXA1+FOXL2	8	64	direct_effect_ridge	compositional_ridge	-0.017386385818040504	0.030771096581544737	0.013384710763504238	30	30	0.013384710763504233	5.204170427930421e-18	True	True	True	False	False	state_to_effect
FOXA1+FOXL2	8	64	direct_effect_ridge	CPA_0.8.8	0.0731704193742066	0.030771096581544737	0.10394151595575132	30	0	0.10394151595575134	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
FOXA1+FOXL2	16	128	direct_effect_ridge	additive	-0.002162351682601988	0.015340822696117635	0.013178471013515651	30	30	0.013178471013515648	3.469446951953614e-18	True	True	True	False	False	state_to_effect
FOXA1+FOXL2	16	128	direct_effect_ridge	compositional_ridge	-0.009640721207139899	0.015340822696117635	0.00570010148897774	30	30	0.005700101488977736	4.336808689942018e-18	True	True	True	False	False	state_to_effect
FOXA1+FOXL2	16	128	direct_effect_ridge	CPA_0.8.8	0.08051707010401193	0.015340822696117635	0.09585789280012959	30	0	0.09585789280012957	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
FOXA1+FOXL2	32	256	direct_effect_ridge	additive	0.001492670918015945	0.0077340105629845465	0.009226681481000495	30	2	0.009226681481000492	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
FOXA1+FOXL2	32	256	direct_effect_ridge	compositional_ridge	-0.005985698606521966	0.0077340105629845465	0.001748311956462582	30	30	0.0017483119564625808	1.3010426069826053e-18	True	True	True	False	False	state_to_effect
FOXA1+FOXL2	32	256	direct_effect_ridge	CPA_0.8.8	0.08316819647129663	0.0077340105629845465	0.09090220703428117	30	0	0.09090220703428117	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+FOXL2	64	512	direct_effect_ridge	additive	0.003338170808166575	0.0038389955844027146	0.007177166392569293	30	0	0.00717716639256929	2.6020852139652106e-18	False	False	False	False	False	effect_preferred_both
FOXA1+FOXL2	64	512	direct_effect_ridge	compositional_ridge	-0.004140198716371335	0.0038389955844027146	-0.0003012031319686187	30	5	-0.0003012031319686204	1.6805133673525319e-18	False	False	False	False	False	state_preferred_both
FOXA1+FOXL2	64	512	direct_effect_ridge	CPA_0.8.8	0.08467656513092872	0.0038389955844027146	0.08851556071533143	30	0	0.08851556071533144	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
FOXA1+FOXL2	128	1024	direct_effect_ridge	additive	0.004331472658253911	0.0019173976591933101	0.006248870317447225	30	0	0.006248870317447221	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
FOXA1+FOXL2	128	1024	direct_effect_ridge	compositional_ridge	-0.003146896866283999	0.0019173976591933101	-0.0012294992070906877	30	0	-0.001229499207090689	1.3010426069826053e-18	False	False	False	False	False	state_preferred_both
FOXA1+FOXL2	128	1024	direct_effect_ridge	CPA_0.8.8	0.08574540581723847	0.0019173976591933101	0.08766280347643177	30	0	0.08766280347643178	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
FOXA1+FOXL2	135	1080	direct_effect_ridge	additive	0.004357593007502911	0.0018214947222395463	0.00617908772974246	30	0	0.006179087729742457	2.6020852139652106e-18	False	False	False	False	False	effect_preferred_both
FOXA1+FOXL2	135	1080	direct_effect_ridge	compositional_ridge	-0.0031207765170349986	0.0018214947222395463	-0.001299281794795452	30	0	-0.0012992817947954523	4.336808689942018e-19	False	False	False	False	False	state_preferred_both
FOXA1+FOXL2	135	1080	direct_effect_ridge	CPA_0.8.8	0.08562740584351915	0.0018214947222395463	0.08744890056575869	30	0	0.0874489005657587	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	8	64	direct_effect_ridge	additive	-0.009367676383992695	0.030771096581544737	0.021403420197552047	30	30	0.021403420197552044	3.469446951953614e-18	True	True	True	False	False	state_to_effect
FOXA1+HOXB9	8	64	direct_effect_ridge	compositional_ridge	0.0006748624641189796	0.030771096581544737	0.03144595904566372	30	6	0.03144595904566372	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	8	64	direct_effect_ridge	CPA_0.8.8	0.10243238391137961	0.030771096581544737	0.13320348049292435	30	0	0.13320348049292435	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	16	128	direct_effect_ridge	additive	-0.0016897539022546692	0.015340822696117635	0.013651068793862966	30	30	0.013651068793862966	0.0	True	True	True	False	False	state_to_effect
FOXA1+HOXB9	16	128	direct_effect_ridge	compositional_ridge	0.008352784945857006	0.015340822696117635	0.02369360764197464	30	0	0.02369360764197464	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	16	128	direct_effect_ridge	CPA_0.8.8	0.10974932275008718	0.015340822696117635	0.12509014544620484	30	0	0.1250901454462048	2.7755575615628914e-17	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	32	256	direct_effect_ridge	additive	0.002144655015859943	0.0077340105629845465	0.009878665578844486	30	0	0.00987866557884449	-3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	32	256	direct_effect_ridge	compositional_ridge	0.012187193863971619	0.0077340105629845465	0.01992120442695616	30	0	0.019921204426956166	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	32	256	direct_effect_ridge	CPA_0.8.8	0.11254640112676849	0.0077340105629845465	0.12028041168975304	30	0	0.12028041168975304	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	64	512	direct_effect_ridge	additive	0.004005476843022352	0.0038389955844027146	0.007844472427425064	30	0	0.007844472427425066	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	64	512	direct_effect_ridge	compositional_ridge	0.014048015691134027	0.0038389955844027146	0.017887011275536737	30	0	0.01788701127553674	-3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	64	512	direct_effect_ridge	CPA_0.8.8	0.11405611098060628	0.0038389955844027146	0.117895106565009	30	0	0.117895106565009	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	128	1024	direct_effect_ridge	additive	0.004957577548953327	0.0019173976591933101	0.006874975208146634	30	0	0.006874975208146637	-3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	128	1024	direct_effect_ridge	compositional_ridge	0.015000116397065002	0.0019173976591933101	0.01691751405625831	30	0	0.016917514056258312	-3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	128	1024	direct_effect_ridge	CPA_0.8.8	0.11509802143734686	0.0019173976591933101	0.11701541909654017	30	0	0.11701541909654017	0.0	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	135	1080	direct_effect_ridge	additive	0.005022582135353143	0.0018214947222395463	0.006844076857592686	30	0	0.006844076857592689	-2.6020852139652106e-18	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	135	1080	direct_effect_ridge	compositional_ridge	0.015065120983464818	0.0018214947222395463	0.01688661570570436	30	0	0.016886615705704364	-3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
FOXA1+HOXB9	135	1080	direct_effect_ridge	CPA_0.8.8	0.11500247697318391	0.0018214947222395463	0.11682397169542345	30	0	0.11682397169542347	-1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	8	64	direct_effect_ridge	additive	-0.013545312512384415	0.030771096581544737	0.017225784069160324	30	30	0.017225784069160324	0.0	True	True	True	False	False	state_to_effect
FOXA3+HOXB9	8	64	direct_effect_ridge	compositional_ridge	0.009034540382869964	0.030771096581544737	0.0398056369644147	30	0	0.0398056369644147	0.0	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	8	64	direct_effect_ridge	CPA_0.8.8	0.13513511944724552	0.030771096581544737	0.16590621602879027	30	0	0.16590621602879024	2.7755575615628914e-17	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	16	128	direct_effect_ridge	additive	-0.005980028653616933	0.015340822696117635	0.009360794042500703	30	30	0.009360794042500701	1.734723475976807e-18	True	True	True	False	False	state_to_effect
FOXA3+HOXB9	16	128	direct_effect_ridge	compositional_ridge	0.016599824241637445	0.015340822696117635	0.031940646937755085	30	0	0.03194064693775508	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	16	128	direct_effect_ridge	CPA_0.8.8	0.14243192085792605	0.015340822696117635	0.1577727435540437	30	0	0.1577727435540437	0.0	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	32	256	direct_effect_ridge	additive	-0.002192590267450179	0.0077340105629845465	0.005541420295534367	30	30	0.005541420295534368	-8.673617379884035e-19	True	True	True	False	False	state_to_effect
FOXA3+HOXB9	32	256	direct_effect_ridge	compositional_ridge	0.0203872626278042	0.0077340105629845465	0.02812127319078874	30	0	0.028121273190788748	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	32	256	direct_effect_ridge	CPA_0.8.8	0.14501196703739808	0.0077340105629845465	0.15274597760038264	30	0	0.1527459776003826	2.7755575615628914e-17	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	64	512	direct_effect_ridge	additive	-0.0003210214809827569	0.0038389955844027146	0.0035179741034199576	30	25	0.0035179741034199576	0.0	True	True	True	False	False	state_to_effect
FOXA3+HOXB9	64	512	direct_effect_ridge	compositional_ridge	0.02225883141427162	0.0038389955844027146	0.026097826998674335	30	0	0.026097826998674335	0.0	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	64	512	direct_effect_ridge	CPA_0.8.8	0.14650559350630268	0.0038389955844027146	0.15034458909070542	30	0	0.1503445890907054	2.7755575615628914e-17	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	128	1024	direct_effect_ridge	additive	0.0006074945884360062	0.0019173976591933101	0.0025248922476293146	30	0	0.0025248922476293163	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	128	1024	direct_effect_ridge	compositional_ridge	0.023187347483690383	0.0019173976591933101	0.025104745142883692	30	0	0.025104745142883692	0.0	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	128	1024	direct_effect_ridge	CPA_0.8.8	0.14757300059939507	0.0019173976591933101	0.14949039825858837	30	0	0.14949039825858837	0.0	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	135	1080	direct_effect_ridge	additive	0.00069300221914966	0.0018214947222395463	0.002514496941389205	30	0	0.0025144969413892064	-1.3010426069826053e-18	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	135	1080	direct_effect_ridge	compositional_ridge	0.023272855114404037	0.0018214947222395463	0.025094349836643583	30	0	0.025094349836643583	0.0	False	False	False	False	False	effect_preferred_both
FOXA3+HOXB9	135	1080	direct_effect_ridge	CPA_0.8.8	0.1474725003808099	0.0018214947222395463	0.14929399510304944	30	0	0.14929399510304944	0.0	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	8	64	direct_effect_ridge	additive	-0.008687360250910122	0.030771096581544737	0.02208373633063462	30	30	0.022083736330634617	3.469446951953614e-18	True	True	True	False	False	state_to_effect
FOXL2+POU3F2	8	64	direct_effect_ridge	compositional_ridge	0.0010779694846569997	0.030771096581544737	0.031849066066201734	30	2	0.031849066066201734	0.0	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	8	64	direct_effect_ridge	CPA_0.8.8	0.1196633609099803	0.030771096581544737	0.15043445749152504	30	0	0.15043445749152504	0.0	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	16	128	direct_effect_ridge	additive	-0.0010618374491514037	0.015340822696117635	0.014278985246966235	30	29	0.014278985246966231	3.469446951953614e-18	True	True	True	False	False	state_to_effect
FOXL2+POU3F2	16	128	direct_effect_ridge	compositional_ridge	0.008703492286415716	0.015340822696117635	0.02404431498253335	30	0	0.02404431498253335	0.0	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	16	128	direct_effect_ridge	CPA_0.8.8	0.12699835658161032	0.015340822696117635	0.14233917927772796	30	0	0.14233917927772796	0.0	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	32	256	direct_effect_ridge	additive	0.0027216085432039136	0.0077340105629845465	0.010455619106188458	30	0	0.01045561910618846	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	32	256	direct_effect_ridge	compositional_ridge	0.012486938278771035	0.0077340105629845465	0.020220948841755574	30	0	0.02022094884175558	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	32	256	direct_effect_ridge	CPA_0.8.8	0.12958008866839715	0.0077340105629845465	0.1373140992313817	30	0	0.1373140992313817	0.0	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	64	512	direct_effect_ridge	additive	0.004635768786985249	0.0038389955844027146	0.008474764371387965	30	0	0.008474764371387963	1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	64	512	direct_effect_ridge	compositional_ridge	0.014401098522552369	0.0038389955844027146	0.01824009410695508	30	0	0.018240094106955082	-3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	64	512	direct_effect_ridge	CPA_0.8.8	0.13105066856075878	0.0038389955844027146	0.1348896641451615	30	0	0.1348896641451615	0.0	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	128	1024	direct_effect_ridge	additive	0.005603738742342384	0.0019173976591933101	0.007521136401535694	30	0	0.007521136401535695	-8.673617379884035e-19	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	128	1024	direct_effect_ridge	compositional_ridge	0.015369068477909505	0.0019173976591933101	0.017286466137102812	30	0	0.017286466137102816	-3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	128	1024	direct_effect_ridge	CPA_0.8.8	0.13210323052336195	0.0019173976591933101	0.13402062818255528	30	0	0.13402062818255525	2.7755575615628914e-17	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	135	1080	direct_effect_ridge	additive	0.0056743829797089975	0.0018214947222395463	0.0074958777019485424	30	0	0.007495877701948544	-1.734723475976807e-18	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	135	1080	direct_effect_ridge	compositional_ridge	0.015439712715276117	0.0018214947222395463	0.017261207437515656	30	0	0.017261207437515663	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
FOXL2+POU3F2	135	1080	direct_effect_ridge	CPA_0.8.8	0.13200173804695847	0.0018214947222395463	0.13382323276919803	30	0	0.13382323276919803	0.0	False	False	False	False	False	effect_preferred_both
FOXL2+ZNF318	8	64	direct_effect_ridge	additive	-0.016707195427732933	0.030771096581544737	0.014063901153811807	30	30	0.014063901153811804	3.469446951953614e-18	True	True	True	False	False	state_to_effect
FOXL2+ZNF318	8	64	direct_effect_ridge	compositional_ridge	-0.016701897501293594	0.030771096581544737	0.014069199080251144	30	30	0.014069199080251144	0.0	True	True	True	False	False	state_to_effect
FOXL2+ZNF318	8	64	direct_effect_ridge	CPA_0.8.8	0.030482542209364034	0.030771096581544737	0.061253638790908775	30	0	0.06125363879090877	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
FOXL2+ZNF318	16	128	direct_effect_ridge	additive	-0.008860599545541926	0.015340822696117635	0.006480223150575714	30	30	0.006480223150575708	5.204170427930421e-18	True	True	True	False	False	state_to_effect
FOXL2+ZNF318	16	128	direct_effect_ridge	compositional_ridge	-0.008855301619102586	0.015340822696117635	0.006485521077015049	30	30	0.006485521077015048	8.673617379884035e-19	True	True	True	False	False	state_to_effect
FOXL2+ZNF318	16	128	direct_effect_ridge	CPA_0.8.8	0.03772908959514151	0.015340822696117635	0.053069912291259146	30	0	0.053069912291259146	0.0	False	False	False	False	False	effect_preferred_both
FOXL2+ZNF318	32	256	direct_effect_ridge	additive	-0.005045934593516108	0.0077340105629845465	0.0026880759694684424	30	30	0.0026880759694684385	3.903127820947816e-18	True	True	True	False	False	state_to_effect
FOXL2+ZNF318	32	256	direct_effect_ridge	compositional_ridge	-0.005040636667076767	0.0077340105629845465	0.0026933738959077774	30	30	0.002693373895907779	-1.734723475976807e-18	True	True	True	False	False	state_to_effect
FOXL2+ZNF318	32	256	direct_effect_ridge	CPA_0.8.8	0.04045119219142244	0.0077340105629845465	0.04818520275440698	30	0	0.048185202754406985	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
FOXL2+ZNF318	64	512	direct_effect_ridge	additive	-0.003058517504063092	0.0038389955844027146	0.0007804780803396262	30	30	0.0007804780803396228	3.3610267347050637e-18	True	True	True	False	False	state_to_effect
FOXL2+ZNF318	64	512	direct_effect_ridge	compositional_ridge	-0.003053219577623752	0.0038389955844027146	0.0007857760067789614	30	30	0.0007857760067789626	-1.1926223897340549e-18	True	True	True	False	False	state_to_effect
FOXL2+ZNF318	64	512	direct_effect_ridge	CPA_0.8.8	0.04203715841341304	0.0038389955844027146	0.045876153997815756	30	0	0.04587615399781575	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
FOXL2+ZNF318	128	1024	direct_effect_ridge	additive	-0.002071714345760559	0.0019173976591933101	-0.00015431668656724635	30	3	-0.00015431668656724906	2.710505431213761e-18	False	False	False	False	False	state_preferred_both
FOXL2+ZNF318	128	1024	direct_effect_ridge	compositional_ridge	-0.0020664164193212194	0.0019173976591933101	-0.00014901876012791127	30	3	-0.0001490187601279093	-1.9786689647860456e-18	False	False	False	False	False	state_preferred_both
FOXL2+ZNF318	128	1024	direct_effect_ridge	CPA_0.8.8	0.043079181243771046	0.0019173976591933101	0.04499657890296436	30	0	0.04499657890296436	0.0	False	False	False	False	False	effect_preferred_both
FOXL2+ZNF318	135	1080	direct_effect_ridge	additive	-0.0020300208776518713	0.0018214947222395463	-0.00020852615541232215	30	1	-0.00020852615541232505	2.9002408113987244e-18	False	False	False	False	False	state_preferred_both
FOXL2+ZNF318	135	1080	direct_effect_ridge	compositional_ridge	-0.0020247229512125316	0.0018214947222395463	-0.00020322822897298707	30	1	-0.00020322822897298528	-1.7889335846010823e-18	False	False	False	False	False	state_preferred_both
FOXL2+ZNF318	135	1080	direct_effect_ridge	CPA_0.8.8	0.043011347450330965	0.0018214947222395463	0.04483284217257052	30	0	0.04483284217257051	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	8	64	direct_effect_ridge	additive	-0.005947966608314061	0.030771096581544737	0.024823129973230683	30	30	0.024823129973230676	6.938893903907228e-18	True	True	True	False	False	state_to_effect
HOXC13+ZC3HAV1	8	64	direct_effect_ridge	compositional_ridge	-0.014616542323900526	0.030771096581544737	0.016154554257644217	30	30	0.016154554257644213	3.469446951953614e-18	True	True	True	False	False	state_to_effect
HOXC13+ZC3HAV1	8	64	direct_effect_ridge	CPA_0.8.8	0.020007180115235834	0.030771096581544737	0.05077827669678058	30	0	0.050778276696780575	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	16	128	direct_effect_ridge	additive	0.0018294481955593992	0.015340822696117635	0.01717027089167704	30	0	0.017170270891677032	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	16	128	direct_effect_ridge	compositional_ridge	-0.006839127520027065	0.015340822696117635	0.008501695176090571	30	30	0.00850169517609057	1.734723475976807e-18	True	True	True	False	False	state_to_effect
HOXC13+ZC3HAV1	16	128	direct_effect_ridge	CPA_0.8.8	0.02720872098287146	0.015340822696117635	0.042549543678989096	30	0	0.042549543678989096	0.0	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	32	256	direct_effect_ridge	additive	0.005443932685797406	0.0077340105629845465	0.013177943248781956	30	0	0.013177943248781953	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	32	256	direct_effect_ridge	compositional_ridge	-0.003224643029789058	0.0077340105629845465	0.004509367533195489	30	30	0.004509367533195488	8.673617379884035e-19	True	True	True	False	False	state_to_effect
HOXC13+ZC3HAV1	32	256	direct_effect_ridge	CPA_0.8.8	0.029950860006077308	0.0077340105629845465	0.037684870569061855	30	0	0.037684870569061855	0.0	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	64	512	direct_effect_ridge	additive	0.007401964037739958	0.0038389955844027146	0.011240959622142676	30	0	0.011240959622142672	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	64	512	direct_effect_ridge	compositional_ridge	-0.0012666116778465065	0.0038389955844027146	0.0025723839065562083	30	30	0.002572383906556208	4.336808689942018e-19	True	True	True	False	False	state_to_effect
HOXC13+ZC3HAV1	64	512	direct_effect_ridge	CPA_0.8.8	0.0315286338833315	0.0038389955844027146	0.03536762946773421	30	0	0.03536762946773421	0.0	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	128	1024	direct_effect_ridge	additive	0.00840105661350435	0.0019173976591933101	0.010318454272697664	30	0	0.01031845427269766	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	128	1024	direct_effect_ridge	compositional_ridge	-0.00026751910208211335	0.0019173976591933101	0.001649878557111196	30	30	0.0016498785571111968	-8.673617379884035e-19	True	True	True	False	False	state_to_effect
HOXC13+ZC3HAV1	128	1024	direct_effect_ridge	CPA_0.8.8	0.03259035297950495	0.0019173976591933101	0.03450775063869826	30	0	0.034507750638698265	-6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	135	1080	direct_effect_ridge	additive	0.008432561019141145	0.0018214947222395463	0.010254055741380694	30	0	0.010254055741380691	3.469446951953614e-18	False	False	False	False	False	effect_preferred_both
HOXC13+ZC3HAV1	135	1080	direct_effect_ridge	compositional_ridge	-0.00023601469644531816	0.0018214947222395463	0.0015854800257942272	30	30	0.001585480025794228	-8.673617379884035e-19	True	True	True	False	False	state_to_effect
HOXC13+ZC3HAV1	135	1080	direct_effect_ridge	CPA_0.8.8	0.03254582560694634	0.0018214947222395463	0.03436732032918589	30	0	0.03436732032918589	0.0	False	False	False	False	False	effect_preferred_both
IGDCC3+PRTG	8	64	direct_effect_ridge	additive	0.0005789042262831684	0.030771096581544737	0.03135000080782791	30	8	0.031350000807827905	6.938893903907228e-18	False	False	False	False	False	effect_preferred_both
IGDCC3+PRTG	8	64	direct_effect_ridge	compositional_ridge	-0.02509514999423297	0.030771096581544737	0.005675946587311769	30	30	0.005675946587311766	2.6020852139652106e-18	True	True	True	False	False	state_to_effect
IGDCC3+PRTG	8	64	direct_effect_ridge	CPA_0.8.8	0.03268224710267551	0.030771096581544737	0.06345334368422026	30	0	0.06345334368422025	1.3877787807814457e-17	False	False	False	False	False	effect_preferred_both
