dataset	regime	seed	depth	unit	policy_code	family	utility
parse	common128	17	24	root_07	D	RBF	-0.04467084131579503
parse	common128	17	24	root_07	D	scGen	-0.08535838972866117
parse	common128	17	24	root_07	D	CPA	-0.2540921494961754
parse	common128	17	24	root_07	D	CellOT	-0.0908690019525282
parse	common128	17	32	root_00	S	NC	-0.04119377112101334
parse	common128	17	32	root_00	S	CM	-0.046077113268648245
parse	common128	17	32	root_00	S	TW	-0.04287941868264171
parse	common128	17	32	root_00	S	PCA	-0.04287313625821483
parse	common128	17	32	root_00	S	RBF	-0.040160564709768906
parse	common128	17	32	root_00	S	scGen	-0.021153219363430835
parse	common128	17	32	root_00	S	CPA	-0.15011622361006016
parse	common128	17	32	root_00	S	CellOT	-0.028323638430266546
parse	common128	17	32	root_00	M	NC	-0.04119377112101334
parse	common128	17	32	root_00	M	CM	-0.046077113268648245
parse	common128	17	32	root_00	M	TW	-0.04287941868264171
parse	common128	17	32	root_00	M	PCA	-0.04287313625821483
parse	common128	17	32	root_00	M	RBF	-0.040160564709768906
parse	common128	17	32	root_00	M	scGen	-0.02115321936341384
parse	common128	17	32	root_00	M	CPA	-0.1501162236099612
parse	common128	17	32	root_00	M	CellOT	-0.02832363843015111
parse	common128	17	32	root_00	P	NC	-0.04119377112101334
parse	common128	17	32	root_00	P	CM	-0.046077113268648245
parse	common128	17	32	root_00	P	TW	-0.04287941868264171
parse	common128	17	32	root_00	P	PCA	-0.04287313625821483
parse	common128	17	32	root_00	P	RBF	-0.040160564709768906
parse	common128	17	32	root_00	P	scGen	-0.07348464211968576
parse	common128	17	32	root_00	P	CPA	-0.20229955354836157
parse	common128	17	32	root_00	P	CellOT	-0.08096477578725161
parse	common128	17	32	root_00	O	NC	-0.04119377112101335
parse	common128	17	32	root_00	O	CM	-0.046077113268648245
parse	common128	17	32	root_00	O	TW	-0.04287941868264171
parse	common128	17	32	root_00	O	PCA	-0.04287313625821483
parse	common128	17	32	root_00	O	RBF	-0.040160564709768906
parse	common128	17	32	root_00	O	scGen	-0.06621733490010383
parse	common128	17	32	root_00	O	CPA	-0.19532843196592423
parse	common128	17	32	root_00	O	CellOT	-0.07307803936614692
parse	common128	17	32	root_00	D	NC	-0.04119377112101334
parse	common128	17	32	root_00	D	CM	-0.046077113268648245
parse	common128	17	32	root_00	D	TW	-0.04287941868264171
parse	common128	17	32	root_00	D	PCA	-0.04287313625821483
parse	common128	17	32	root_00	D	RBF	-0.040160564709768906
parse	common128	17	32	root_00	D	scGen	-0.0698509885098927
parse	common128	17	32	root_00	D	CPA	-0.1988139927569815
parse	common128	17	32	root_00	D	CellOT	-0.07702140757665568
parse	common128	17	32	root_01	S	NC	-0.0394354647824607
parse	common128	17	32	root_01	S	CM	-0.04132979475177442
parse	common128	17	32	root_01	S	TW	-0.03700506302129214
parse	common128	17	32	root_01	S	PCA	-0.036988307519692176
parse	common128	17	32	root_01	S	RBF	-0.03543439997356421
parse	common128	17	32	root_01	S	scGen	-0.013023149955684644
parse	common128	17	32	root_01	S	CPA	-0.1993250418040932
parse	common128	17	32	root_01	S	CellOT	-0.01962651706891632
parse	common128	17	32	root_01	M	NC	-0.039435464782460704
parse	common128	17	32	root_01	M	CM	-0.04132979475177442
parse	common128	17	32	root_01	M	TW	-0.03700506302129214
parse	common128	17	32	root_01	M	PCA	-0.036988307519692176
parse	common128	17	32	root_01	M	RBF	-0.03543439997356421
parse	common128	17	32	root_01	M	scGen	-0.013023149955742223
parse	common128	17	32	root_01	M	CPA	-0.1993250418042607
parse	common128	17	32	root_01	M	CellOT	-0.01962651706898316
parse	common128	17	32	root_01	P	NC	-0.039435464782460704
parse	common128	17	32	root_01	P	CM	-0.04132979475177442
parse	common128	17	32	root_01	P	TW	-0.03700506302129214
parse	common128	17	32	root_01	P	PCA	-0.036988307519692176
parse	common128	17	32	root_01	P	RBF	-0.03543439997356421
parse	common128	17	32	root_01	P	scGen	-0.06914655821250175
parse	common128	17	32	root_01	P	CPA	-0.254966376276134
parse	common128	17	32	root_01	P	CellOT	-0.07615138664789255
parse	common128	17	32	root_01	O	NC	-0.039435464782460704
parse	common128	17	32	root_01	O	CM	-0.04132979475177442
parse	common128	17	32	root_01	O	TW	-0.03700506302129214
parse	common128	17	32	root_01	O	PCA	-0.036988307519692176
parse	common128	17	32	root_01	O	RBF	-0.03543439997356421
parse	common128	17	32	root_01	O	scGen	-0.06296021509326157
parse	common128	17	32	root_01	O	CPA	-0.24974418072693377
parse	common128	17	32	root_01	O	CellOT	-0.06916212088442233
parse	common128	17	32	root_01	D	NC	-0.039435464782460704
parse	common128	17	32	root_01	D	CM	-0.04132979475177442
parse	common128	17	32	root_01	D	TW	-0.03700506302129214
parse	common128	17	32	root_01	D	PCA	-0.036988307519692176
parse	common128	17	32	root_01	D	RBF	-0.03543439997356421
parse	common128	17	32	root_01	D	scGen	-0.06605338665291055
parse	common128	17	32	root_01	D	CPA	-0.25235527850171013
parse	common128	17	32	root_01	D	CellOT	-0.07265675376618753
parse	common128	17	32	root_02	S	NC	-0.036148445554029615
parse	common128	17	32	root_02	S	CM	-0.040642951411203214
parse	common128	17	32	root_02	S	TW	-0.04217780882923099
parse	common128	17	32	root_02	S	PCA	-0.042171228157303675
parse	common128	17	32	root_02	S	RBF	-0.038564958392885165
parse	common128	17	32	root_02	S	scGen	-0.022432093792034525
parse	common128	17	32	root_02	S	CPA	-0.17896252579069016
parse	common128	17	32	root_02	S	CellOT	-0.035025405285477935
parse	common128	17	32	root_02	M	NC	-0.036148445554029615
parse	common128	17	32	root_02	M	CM	-0.040642951411203214
parse	common128	17	32	root_02	M	TW	-0.04217780882923099
parse	common128	17	32	root_02	M	PCA	-0.042171228157303675
parse	common128	17	32	root_02	M	RBF	-0.03856495839288517
parse	common128	17	32	root_02	M	scGen	-0.022432093791988777
parse	common128	17	32	root_02	M	CPA	-0.17896252579078695
parse	common128	17	32	root_02	M	CellOT	-0.035025405285455564
parse	common128	17	32	root_02	P	NC	-0.036148445554029615
parse	common128	17	32	root_02	P	CM	-0.040642951411203214
parse	common128	17	32	root_02	P	TW	-0.04217780882923099
parse	common128	17	32	root_02	P	PCA	-0.042171228157303675
parse	common128	17	32	root_02	P	RBF	-0.03856495839288517
parse	common128	17	32	root_02	P	scGen	-0.07439330498625879
parse	common128	17	32	root_02	P	CPA	-0.23080777707197328
parse	common128	17	32	root_02	P	CellOT	-0.08724109366384972
parse	common128	17	32	root_02	O	NC	-0.036148445554029615
parse	common128	17	32	root_02	O	CM	-0.040642951411203214
parse	common128	17	32	root_02	O	TW	-0.04217780882923099
parse	common128	17	32	root_02	O	PCA	-0.042171228157303675
parse	common128	17	32	root_02	O	RBF	-0.038564958392885165
parse	common128	17	32	root_02	O	scGen	-0.0680279469757632
parse	common128	17	32	root_02	O	CPA	-0.22467433888739055
parse	common128	17	32	root_02	O	CellOT	-0.08036678128500674
parse	common128	17	32	root_02	D	NC	-0.036148445554029615
parse	common128	17	32	root_02	D	CM	-0.040642951411203214
parse	common128	17	32	root_02	D	TW	-0.04217780882923099
parse	common128	17	32	root_02	D	PCA	-0.042171228157303675
parse	common128	17	32	root_02	D	RBF	-0.03856495839288517
parse	common128	17	32	root_02	D	scGen	-0.07121062598098366
parse	common128	17	32	root_02	D	CPA	-0.22774105797965816
parse	common128	17	32	root_02	D	CellOT	-0.08380393747441246
parse	common128	17	32	root_03	S	NC	-0.04199845670996235
parse	common128	17	32	root_03	S	CM	-0.04694272791081882
parse	common128	17	32	root_03	S	TW	-0.04732555749022175
parse	common128	17	32	root_03	S	PCA	-0.04731742579555943
parse	common128	17	32	root_03	S	RBF	-0.043844005686959134
parse	common128	17	32	root_03	S	scGen	-0.026941850979711482
parse	common128	17	32	root_03	S	CPA	-0.1846948955105682
parse	common128	17	32	root_03	S	CellOT	-0.037337098252611715
parse	common128	17	32	root_03	M	NC	-0.04199845670996235
parse	common128	17	32	root_03	M	CM	-0.0469427279108188
parse	common128	17	32	root_03	M	TW	-0.04732555749022175
parse	common128	17	32	root_03	M	PCA	-0.047317425795559434
parse	common128	17	32	root_03	M	RBF	-0.043844005686959134
parse	common128	17	32	root_03	M	scGen	-0.026941850979663635
parse	common128	17	32	root_03	M	CPA	-0.1846948955107886
parse	common128	17	32	root_03	M	CellOT	-0.03733709825258334
parse	common128	17	32	root_03	P	NC	-0.04199845670996235
parse	common128	17	32	root_03	P	CM	-0.0469427279108188
parse	common128	17	32	root_03	P	TW	-0.04732555749022175
parse	common128	17	32	root_03	P	PCA	-0.047317425795559434
parse	common128	17	32	root_03	P	RBF	-0.043844005686959134
parse	common128	17	32	root_03	P	scGen	-0.07866360674709298
parse	common128	17	32	root_03	P	CPA	-0.23631102151567748
parse	common128	17	32	root_03	P	CellOT	-0.08936142160403568
parse	common128	17	32	root_03	O	NC	-0.04199845670996235
parse	common128	17	32	root_03	O	CM	-0.04694272791081882
parse	common128	17	32	root_03	O	TW	-0.04732555749022175
parse	common128	17	32	root_03	O	PCA	-0.047317425795559434
parse	common128	17	32	root_03	O	RBF	-0.043844005686959134
parse	common128	17	32	root_03	O	scGen	-0.07237473796925176
parse	common128	17	32	root_03	O	CPA	-0.23023341226334737
parse	common128	17	32	root_03	O	CellOT	-0.08246741765793973
parse	common128	17	32	root_03	D	NC	-0.04199845670996235
parse	common128	17	32	root_03	D	CM	-0.0469427279108188
parse	common128	17	32	root_03	D	TW	-0.04732555749022175
parse	common128	17	32	root_03	D	PCA	-0.047317425795559434
parse	common128	17	32	root_03	D	RBF	-0.043844005686959134
parse	common128	17	32	root_03	D	scGen	-0.07551917235811961
parse	common128	17	32	root_03	D	CPA	-0.2332722168895908
parse	common128	17	32	root_03	D	CellOT	-0.08591441963096631
parse	common128	17	32	root_04	S	NC	-0.03523321304980776
parse	common128	17	32	root_04	S	CM	-0.03671432066226809
parse	common128	17	32	root_04	S	TW	-0.035006182928622974
parse	common128	17	32	root_04	S	PCA	-0.03500394093365162
parse	common128	17	32	root_04	S	RBF	-0.0330928141950353
parse	common128	17	32	root_04	S	scGen	-0.014596684673467086
parse	common128	17	32	root_04	S	CPA	-0.17489128310657046
parse	common128	17	32	root_04	S	CellOT	-0.02086641188105876
parse	common128	17	32	root_04	M	NC	-0.03523321304980776
parse	common128	17	32	root_04	M	CM	-0.03671432066226809
parse	common128	17	32	root_04	M	TW	-0.035006182928622974
parse	common128	17	32	root_04	M	PCA	-0.03500394093365162
parse	common128	17	32	root_04	M	RBF	-0.033092814195035285
parse	common128	17	32	root_04	M	scGen	-0.014596684673446797
parse	common128	17	32	root_04	M	CPA	-0.17489128310672744
parse	common128	17	32	root_04	M	CellOT	-0.020866411881069583
parse	common128	17	32	root_04	P	NC	-0.03523321304980776
parse	common128	17	32	root_04	P	CM	-0.03671432066226809
parse	common128	17	32	root_04	P	TW	-0.035006182928622974
parse	common128	17	32	root_04	P	PCA	-0.03500394093365162
parse	common128	17	32	root_04	P	RBF	-0.033092814195035285
parse	common128	17	32	root_04	P	scGen	-0.07075539857226655
parse	common128	17	32	root_04	P	CPA	-0.23045859082431477
parse	common128	17	32	root_04	P	CellOT	-0.07752220991667812
parse	common128	17	32	root_04	O	NC	-0.03523321304980777
parse	common128	17	32	root_04	O	CM	-0.03671432066226809
parse	common128	17	32	root_04	O	TW	-0.035006182928622974
parse	common128	17	32	root_04	O	PCA	-0.035003940933651626
parse	common128	17	32	root_04	O	RBF	-0.033092814195035285
parse	common128	17	32	root_04	O	scGen	-0.06371266647800558
parse	common128	17	32	root_04	O	CPA	-0.22459867109239698
parse	common128	17	32	root_04	O	CellOT	-0.0694853095491344
parse	common128	17	32	root_04	D	NC	-0.03523321304980776
parse	common128	17	32	root_04	D	CM	-0.03671432066226809
parse	common128	17	32	root_04	D	TW	-0.035006182928622974
parse	common128	17	32	root_04	D	PCA	-0.03500394093365162
parse	common128	17	32	root_04	D	RBF	-0.033092814195035285
parse	common128	17	32	root_04	D	scGen	-0.0672340325251341
parse	common128	17	32	root_04	D	CPA	-0.22752863095845352
parse	common128	17	32	root_04	D	CellOT	-0.07350375973288828
parse	common128	17	32	root_05	S	NC	-0.041168648963146516
parse	common128	17	32	root_05	S	CM	-0.042667924585758195
parse	common128	17	32	root_05	S	TW	-0.037689018373098265
parse	common128	17	32	root_05	S	PCA	-0.03769159964068048
parse	common128	17	32	root_05	S	RBF	-0.03637238608396125
parse	common128	17	32	root_05	S	scGen	-0.014815252692570204
parse	common128	17	32	root_05	S	CPA	-0.17021031435846132
parse	common128	17	32	root_05	S	CellOT	-0.01924588435017026
parse	common128	17	32	root_05	M	NC	-0.041168648963146516
parse	common128	17	32	root_05	M	CM	-0.042667924585758195
parse	common128	17	32	root_05	M	TW	-0.03768901837309827
parse	common128	17	32	root_05	M	PCA	-0.03769159964068048
parse	common128	17	32	root_05	M	RBF	-0.036372386083961254
parse	common128	17	32	root_05	M	scGen	-0.014815252692501614
parse	common128	17	32	root_05	M	CPA	-0.17021031435841782
parse	common128	17	32	root_05	M	CellOT	-0.019245884350162293
parse	common128	17	32	root_05	P	NC	-0.041168648963146516
parse	common128	17	32	root_05	P	CM	-0.042667924585758195
parse	common128	17	32	root_05	P	TW	-0.03768901837309827
parse	common128	17	32	root_05	P	PCA	-0.03769159964068048
parse	common128	17	32	root_05	P	RBF	-0.036372386083961254
parse	common128	17	32	root_05	P	scGen	-0.071127694863032
parse	common128	17	32	root_05	P	CPA	-0.226102626684603
parse	common128	17	32	root_05	P	CellOT	-0.07599232738678319
parse	common128	17	32	root_05	O	NC	-0.041168648963146516
parse	common128	17	32	root_05	O	CM	-0.042667924585758195
parse	common128	17	32	root_05	O	TW	-0.03768901837309827
parse	common128	17	32	root_05	O	PCA	-0.03769159964068048
parse	common128	17	32	root_05	O	RBF	-0.03637238608396125
parse	common128	17	32	root_05	O	scGen	-0.06367531903117085
parse	common128	17	32	root_05	O	CPA	-0.219490510542313
parse	common128	17	32	root_05	O	CellOT	-0.06767194982272882
parse	common128	17	32	root_05	D	NC	-0.041168648963146516
parse	common128	17	32	root_05	D	CM	-0.042667924585758195
parse	common128	17	32	root_05	D	TW	-0.03768901837309827
parse	common128	17	32	root_05	D	PCA	-0.03769159964068048
parse	common128	17	32	root_05	D	RBF	-0.036372386083961254
parse	common128	17	32	root_05	D	scGen	-0.06740150694705938
parse	common128	17	32	root_05	D	CPA	-0.2227965686133422
parse	common128	17	32	root_05	D	CellOT	-0.07183213860473998
parse	common128	17	32	root_06	S	NC	-0.035645998076059386
parse	common128	17	32	root_06	S	CM	-0.038346446583205455
parse	common128	17	32	root_06	S	TW	-0.03688895868559256
parse	common128	17	32	root_06	S	PCA	-0.03688090381254731
parse	common128	17	32	root_06	S	RBF	-0.03436510157562837
parse	common128	17	32	root_06	S	scGen	-0.012975113631501816
parse	common128	17	32	root_06	S	CPA	-0.15315237437322016
parse	common128	17	32	root_06	S	CellOT	-0.02037717320138127
parse	common128	17	32	root_06	M	NC	-0.035645998076059386
parse	common128	17	32	root_06	M	CM	-0.038346446583205455
parse	common128	17	32	root_06	M	TW	-0.03688895868559256
parse	common128	17	32	root_06	M	PCA	-0.036880903812547314
parse	common128	17	32	root_06	M	RBF	-0.03436510157562838
parse	common128	17	32	root_06	M	scGen	-0.012975113631537739
parse	common128	17	32	root_06	M	CPA	-0.15315237437412452
parse	common128	17	32	root_06	M	CellOT	-0.02037717320140832
parse	common128	17	32	root_06	P	NC	-0.035645998076059386
parse	common128	17	32	root_06	P	CM	-0.038346446583205455
parse	common128	17	32	root_06	P	TW	-0.03688895868559256
parse	common128	17	32	root_06	P	PCA	-0.036880903812547314
parse	common128	17	32	root_06	P	RBF	-0.03436510157562838
parse	common128	17	32	root_06	P	scGen	-0.06674545110629876
parse	common128	17	32	root_06	P	CPA	-0.2065536183321794
parse	common128	17	32	root_06	P	CellOT	-0.07448577158938864
parse	common128	17	32	root_06	O	NC	-0.03564599807605939
parse	common128	17	32	root_06	O	CM	-0.038346446583205455
parse	common128	17	32	root_06	O	TW	-0.03688895868559256
parse	common128	17	32	root_06	O	PCA	-0.036880903812547314
parse	common128	17	32	root_06	O	RBF	-0.03436510157562837
parse	common128	17	32	root_06	O	scGen	-0.05948275768672732
parse	common128	17	32	root_06	O	CPA	-0.20002911194462605
parse	common128	17	32	root_06	O	CellOT	-0.0665465563432756
parse	common128	17	32	root_06	D	NC	-0.035645998076059386
parse	common128	17	32	root_06	D	CM	-0.038346446583205455
parse	common128	17	32	root_06	D	TW	-0.03688895868559256
parse	common128	17	32	root_06	D	PCA	-0.036880903812547314
parse	common128	17	32	root_06	D	RBF	-0.03436510157562838
parse	common128	17	32	root_06	D	scGen	-0.06311410439652583
parse	common128	17	32	root_06	D	CPA	-0.2032913651390489
parse	common128	17	32	root_06	D	CellOT	-0.07051616396634891
parse	common128	17	32	root_07	S	NC	-0.04103674850514109
parse	common128	17	32	root_07	S	CM	-0.041756532511270726
parse	common128	17	32	root_07	S	TW	-0.037380547337646515
parse	common128	17	32	root_07	S	PCA	-0.03736941528703989
parse	common128	17	32	root_07	S	RBF	-0.035994667265412714
parse	common128	17	32	root_07	S	scGen	-0.015482224918822061
parse	common128	17	32	root_07	S	CPA	-0.1841542033355753
parse	common128	17	32	root_07	S	CellOT	-0.02084431679244037
parse	common128	17	32	root_07	M	NC	-0.04103674850514108
parse	common128	17	32	root_07	M	CM	-0.041756532511270726
parse	common128	17	32	root_07	M	TW	-0.037380547337646515
parse	common128	17	32	root_07	M	PCA	-0.03736941528703989
parse	common128	17	32	root_07	M	RBF	-0.035994667265412714
parse	common128	17	32	root_07	M	scGen	-0.015482224918792057
parse	common128	17	32	root_07	M	CPA	-0.1841542033354763
parse	common128	17	32	root_07	M	CellOT	-0.020844316792408623
parse	common128	17	32	root_07	P	NC	-0.04103674850514108
parse	common128	17	32	root_07	P	CM	-0.041756532511270726
parse	common128	17	32	root_07	P	TW	-0.037380547337646515
parse	common128	17	32	root_07	P	PCA	-0.03736941528703989
parse	common128	17	32	root_07	P	RBF	-0.035994667265412714
parse	common128	17	32	root_07	P	scGen	-0.07067219235491277
parse	common128	17	32	root_07	P	CPA	-0.23900418903869483
parse	common128	17	32	root_07	P	CellOT	-0.0764071622719288
parse	common128	17	32	root_07	O	NC	-0.04103674850514108
parse	common128	17	32	root_07	O	CM	-0.041756532511270726
parse	common128	17	32	root_07	O	TW	-0.037380547337646515
parse	common128	17	32	root_07	O	PCA	-0.03736941528703989
parse	common128	17	32	root_07	O	RBF	-0.035994667265412714
parse	common128	17	32	root_07	O	scGen	-0.06441858157447862
parse	common128	17	32	root_07	O	CPA	-0.23343054172462788
parse	common128	17	32	root_07	O	CellOT	-0.06940779540471965
parse	common128	17	32	root_07	D	NC	-0.04103674850514108
parse	common128	17	32	root_07	D	CM	-0.041756532511270726
parse	common128	17	32	root_07	D	TW	-0.037380547337646515
parse	common128	17	32	root_07	D	PCA	-0.03736941528703989
parse	common128	17	32	root_07	D	RBF	-0.035994667265412714
parse	common128	17	32	root_07	D	scGen	-0.06754538696471057
parse	common128	17	32	root_07	D	CPA	-0.23621736538149177
parse	common128	17	32	root_07	D	CellOT	-0.07290747883829783
parse	common128	17	40	root_00	S	NC	-0.03632606104631733
parse	common128	17	40	root_00	S	CM	-0.041207614814684976
parse	common128	17	40	root_00	S	TW	-0.038009927714603764
parse	common128	17	40	root_00	S	PCA	-0.03800364273722196
parse	common128	17	40	root_00	S	RBF	-0.03529152825085491
parse	common128	17	40	root_00	S	scGen	-0.020844002178417267
parse	common128	17	40	root_00	S	CPA	-0.14973228777430966
parse	common128	17	40	root_00	S	CellOT	-0.02793284866405811
parse	common128	17	40	root_00	M	NC	-0.03632606104631733
parse	common128	17	40	root_00	M	CM	-0.041207614814684976
parse	common128	17	40	root_00	M	TW	-0.038009927714603764
parse	common128	17	40	root_00	M	PCA	-0.03800364273722196
parse	common128	17	40	root_00	M	RBF	-0.03529152825085491
parse	common128	17	40	root_00	M	scGen	-0.020844002178576893
parse	common128	17	40	root_00	M	CPA	-0.149732287774599
parse	common128	17	40	root_00	M	CellOT	-0.027932848664224425
parse	common128	17	40	root_00	P	NC	-0.03632606104631733
parse	common128	17	40	root_00	P	CM	-0.041207614814684976
parse	common128	17	40	root_00	P	TW	-0.038009927714603764
parse	common128	17	40	root_00	P	PCA	-0.03800364273722196
parse	common128	17	40	root_00	P	RBF	-0.03529152825085491
parse	common128	17	40	root_00	P	scGen	-0.06270744992487172
parse	common128	17	40	root_00	P	CPA	-0.19148464458536749
parse	common128	17	40	root_00	P	CellOT	-0.07004105370286735
parse	common128	17	40	root_00	O	NC	-0.03632606104631733
parse	common128	17	40	root_00	O	CM	-0.041207614814684976
parse	common128	17	40	root_00	O	TW	-0.038009927714603764
parse	common128	17	40	root_00	O	PCA	-0.03800364273722196
parse	common128	17	40	root_00	O	RBF	-0.03529152825085491
parse	common128	17	40	root_00	O	scGen	-0.05688971996680872
parse	common128	17	40	root_00	O	CPA	-0.18588909649889965
parse	common128	17	40	root_00	O	CellOT	-0.06373380916016118
parse	common128	17	40	root_00	D	NC	-0.03632606104631733
parse	common128	17	40	root_00	D	CM	-0.041207614814684976
parse	common128	17	40	root_00	D	TW	-0.038009927714603764
parse	common128	17	40	root_00	D	PCA	-0.03800364273722196
parse	common128	17	40	root_00	D	RBF	-0.03529152825085491
parse	common128	17	40	root_00	D	scGen	-0.05979858494591947
parse	common128	17	40	root_00	D	CPA	-0.18868687054225564
parse	common128	17	40	root_00	D	CellOT	-0.06688743143160364
parse	common128	17	40	root_01	S	NC	-0.034133973293247896
parse	common128	17	40	root_01	S	CM	-0.036025621729370176
parse	common128	17	40	root_01	S	TW	-0.031700897625019514
parse	common128	17	40	root_01	S	PCA	-0.03168414361565797
parse	common128	17	40	root_01	S	RBF	-0.030130932338647953
parse	common128	17	40	root_01	S	scGen	-0.012753952786598395
parse	common128	17	40	root_01	S	CPA	-0.19902184611557716
parse	common128	17	40	root_01	S	CellOT	-0.019263081459956498
parse	common128	17	40	root_01	M	NC	-0.034133973293247896
parse	common128	17	40	root_01	M	CM	-0.036025621729370176
parse	common128	17	40	root_01	M	TW	-0.031700897625019514
parse	common128	17	40	root_01	M	PCA	-0.03168414361565797
parse	common128	17	40	root_01	M	RBF	-0.03013093233864795
parse	common128	17	40	root_01	M	scGen	-0.012753952786526442
parse	common128	17	40	root_01	M	CPA	-0.19902184611566587
parse	common128	17	40	root_01	M	CellOT	-0.01926308145989123
parse	common128	17	40	root_01	P	NC	-0.034133973293247896
parse	common128	17	40	root_01	P	CM	-0.036025621729370176
parse	common128	17	40	root_01	P	TW	-0.031700897625019514
parse	common128	17	40	root_01	P	PCA	-0.03168414361565797
parse	common128	17	40	root_01	P	RBF	-0.03013093233864795
parse	common128	17	40	root_01	P	scGen	-0.05765419382804124
parse	common128	17	40	root_01	P	CPA	-0.24354038221381874
parse	common128	17	40	root_01	P	CellOT	-0.06448301233151038
parse	common128	17	40	root_01	O	NC	-0.034133973293247896
parse	common128	17	40	root_01	O	CM	-0.036025621729370176
parse	common128	17	40	root_01	O	TW	-0.031700897625019514
parse	common128	17	40	root_01	O	PCA	-0.03168414361565797
parse	common128	17	40	root_01	O	RBF	-0.03013093233864795
parse	common128	17	40	root_01	O	scGen	-0.052705624947018685
parse	common128	17	40	root_01	O	CPA	-0.23935522322000424
parse	common128	17	40	root_01	O	CellOT	-0.058895063790155015
parse	common128	17	40	root_01	D	NC	-0.034133973293247896
parse	common128	17	40	root_01	D	CM	-0.036025621729370176
parse	common128	17	40	root_01	D	TW	-0.031700897625019514
parse	common128	17	40	root_01	D	PCA	-0.03168414361565797
parse	common128	17	40	root_01	D	RBF	-0.03013093233864795
parse	common128	17	40	root_01	D	scGen	-0.05517990938749365
parse	common128	17	40	root_01	D	CPA	-0.24144780271690572
parse	common128	17	40	root_01	D	CellOT	-0.06168903806082563
parse	common128	17	40	root_02	S	NC	-0.031266937290861524
parse	common128	17	40	root_02	S	CM	-0.03576052560312939
parse	common128	17	40	root_02	S	TW	-0.03729537723482125
parse	common128	17	40	root_02	S	PCA	-0.037288797743279326
parse	common128	17	40	root_02	S	RBF	-0.03368276051171576
parse	common128	17	40	root_02	S	scGen	-0.02215284558003864
parse	common128	17	40	root_02	S	CPA	-0.1786147914731561
parse	common128	17	40	root_02	S	CellOT	-0.03467983061064949
parse	common128	17	40	root_02	M	NC	-0.03126693729086152
parse	common128	17	40	root_02	M	CM	-0.03576052560312939
parse	common128	17	40	root_02	M	TW	-0.03729537723482125
parse	common128	17	40	root_02	M	PCA	-0.037288797743279326
parse	common128	17	40	root_02	M	RBF	-0.03368276051171576
parse	common128	17	40	root_02	M	scGen	-0.02215284558001528
parse	common128	17	40	root_02	M	CPA	-0.1786147914728693
parse	common128	17	40	root_02	M	CellOT	-0.03467983061076463
parse	common128	17	40	root_02	P	NC	-0.03126693729086152
parse	common128	17	40	root_02	P	CM	-0.03576052560312939
parse	common128	17	40	root_02	P	TW	-0.03729537723482125
parse	common128	17	40	root_02	P	PCA	-0.037288797743279326
parse	common128	17	40	root_02	P	RBF	-0.03368276051171576
parse	common128	17	40	root_02	P	scGen	-0.06371917171611054
parse	common128	17	40	root_02	P	CPA	-0.22009123396012117
parse	common128	17	40	root_02	P	CellOT	-0.07645017059011151
parse	common128	17	40	root_02	O	NC	-0.031266937290861524
parse	common128	17	40	root_02	O	CM	-0.03576052560312939
parse	common128	17	40	root_02	O	TW	-0.03729537723482125
parse	common128	17	40	root_02	O	PCA	-0.037288797743279326
parse	common128	17	40	root_02	O	RBF	-0.03368276051171576
parse	common128	17	40	root_02	O	scGen	-0.05864198840434123
parse	common128	17	40	root_02	O	CPA	-0.21519381794644973
parse	common128	17	40	root_02	O	CellOT	-0.07096495959166062
parse	common128	17	40	root_02	D	NC	-0.03126693729086152
parse	common128	17	40	root_02	D	CM	-0.03576052560312939
parse	common128	17	40	root_02	D	TW	-0.03729537723482125
parse	common128	17	40	root_02	D	PCA	-0.037288797743279326
parse	common128	17	40	root_02	D	RBF	-0.03368276051171576
parse	common128	17	40	root_02	D	scGen	-0.06118058006020332
parse	common128	17	40	root_02	D	CPA	-0.21764252595308647
parse	common128	17	40	root_02	D	CellOT	-0.0737075650909513
parse	common128	17	40	root_03	S	NC	-0.03714314071250005
parse	common128	17	40	root_03	S	CM	-0.04208373478669895
parse	common128	17	40	root_03	S	TW	-0.04246659666353737
parse	common128	17	40	root_03	S	PCA	-0.04245845415998843
parse	common128	17	40	root_03	S	RBF	-0.03898612472318729
parse	common128	17	40	root_03	S	scGen	-0.02667605056427586
parse	common128	17	40	root_03	S	CPA	-0.18434320770296603
parse	common128	17	40	root_03	S	CellOT	-0.03699156290132712
parse	common128	17	40	root_03	M	NC	-0.03714314071250005
parse	common128	17	40	root_03	M	CM	-0.04208373478669895
parse	common128	17	40	root_03	M	TW	-0.04246659666353737
parse	common128	17	40	root_03	M	PCA	-0.04245845415998843
parse	common128	17	40	root_03	M	RBF	-0.03898612472318729
parse	common128	17	40	root_03	M	scGen	-0.026676050564341226
parse	common128	17	40	root_03	M	CPA	-0.18434320770228732
parse	common128	17	40	root_03	M	CellOT	-0.03699156290134592
parse	common128	17	40	root_03	P	NC	-0.03714314071250005
parse	common128	17	40	root_03	P	CM	-0.04208373478669895
parse	common128	17	40	root_03	P	TW	-0.04246659666353737
parse	common128	17	40	root_03	P	PCA	-0.04245845415998843
parse	common128	17	40	root_03	P	RBF	-0.03898612472318729
parse	common128	17	40	root_03	P	scGen	-0.06808584101221664
parse	common128	17	40	root_03	P	CPA	-0.22566006229112784
parse	common128	17	40	root_03	P	CellOT	-0.07864543348614828
parse	common128	17	40	root_03	O	NC	-0.03714314071250005
