alpha	fold	condition	condition_order	standardized_mse
0.01	3	CLDN6	1	7.8874505086335187e-06
0.01	3	CNN1	1	0.0028916191367534694
0.01	3	CNN1+MAPK1	2	0.002868793746343694
0.01	3	CNNM4	1	2.0872065516827474e-06
0.01	3	COL1A1	1	1.1139061524668477e-05
0.01	3	COL2A1	1	7.3717895348011566e-06
0.01	3	CSRNP1	1	1.2629339219901217e-06
0.01	3	DLX2	1	3.5625919439289767e-06
0.01	3	DUSP9	1	0.0049349883092277055
0.01	3	DUSP9+ETS2	2	0.007411941116317153
0.01	3	DUSP9+IGDCC3	2	0.0058548394901772691
0.01	3	DUSP9+KLF1	2	0.01314107057292563
0.01	3	DUSP9+MAPK1	2	0.011423708893122804
0.01	3	EGR1	1	2.8833973971226292e-06
0.01	3	ELMSAN1	1	0.0020466621135563122
0.01	3	ELMSAN1+LHX1	2	0.0017544113165099554
0.01	3	ELMSAN1+MAP2K6	2	0.0021709193032875681
0.01	3	ETS2	1	0.0030873101597516297
0.01	3	ETS2+MAP7D1	2	0.0040962886266662953
0.01	3	ETS2+MAPK1	2	0.015458497894789019
0.01	3	ETS2+PRTG	2	0.0030031062212557656
0.01	3	FEV	1	0.0059117695041077311
0.01	3	FEV+ISL2	2	0.0043992352878508946
0.01	3	FEV+MAP7D1	2	0.0030423276646563174
0.01	3	FOSB	1	0.011750910737233944
0.01	3	FOXA1	1	0.0019895387896369928
0.01	3	FOXA1+FOXF1	2	0.002028807353374689
0.01	3	FOXA3	1	0.0028534153531587351
0.01	3	FOXA3+FOXF1	2	0.0028023535897717263
0.01	3	FOXF1	1	0.0056680458183612729
0.01	3	FOXF1+FOXL2	2	0.0050228551725137243
0.01	3	FOXF1+HOXB9	2	0.0025052259101562323
0.01	3	FOXL2	1	0.0043268675239897169
0.01	3	FOXL2+MEIS1	2	0.002124146832277113
0.01	3	FOXO4	1	8.5783107954120976e-06
0.01	3	GLB1L2	1	2.2763298819201014e-06
0.01	3	HES7	1	1.7316464851286863e-05
0.01	3	HK2	1	1.6249303769795175e-06
0.01	3	HNF4A	1	1.148385889972263e-05
0.01	3	HOXA13	1	1.7594756860887187e-05
0.01	3	HOXB9	1	0.0024826908344826801
0.01	3	HOXC13	1	1.0118176306496434e-05
0.01	3	IER5L	1	0.0036908634132273477
0.01	3	IER5L+LYL1	2	0.0038014466487718587
0.01	3	IGDCC3	1	0.0038296487471000287
0.01	3	IGDCC3+MAPK1	2	0.0056218823200900872
0.01	3	IKZF3	1	0.0049237906455089188
0.01	3	IKZF3+MAP2K6	2	0.003284744674175871
0.01	3	IKZF3+MAPK1	2	0.006956270591760752
0.01	3	IRF1	1	0.0036826541653790612
0.01	3	IRF1+SET	2	0.0036689439860315858
0.01	3	ISL2	1	0.0042889526555488647
0.01	3	JUN	1	6.3023235691996093e-06
0.01	3	KIAA1804	1	1.609392762092435e-06
0.01	3	KIF18B	1	1.4804706648560303e-06
0.01	3	KIF2C	1	7.9320715834746065e-07
0.01	3	KLF1	1	0.0036877807494629087
0.01	3	KMT2A	1	1.5577929895752929e-06
0.01	3	LHX1	1	0.0017248322814466207
0.01	3	LYL1	1	0.0041009873985665612
0.01	3	MAML2	1	7.425180275327987e-07
0.01	3	MAP2K3	1	0.003993878483029489
0.01	3	MAP2K3+MAP2K6	2	0.0044235258195705705
0.01	3	MAP2K3+SLC38A2	2	0.0013853994856326607
0.01	3	MAP2K6	1	0.0030805952815418846
0.01	3	MAP2K6+SPI1	2	0.010766598441335496
0.01	3	MAP4K3	1	9.112548199420266e-07
0.01	3	MAP4K5	1	1.0117834293873936e-06
0.01	3	MAP7D1	1	0.0049907035284149472
0.01	3	MAPK1	1	0.011381890649834811
0.01	3	MAPK1+PRTG	2	0.0023837274736797681
0.01	3	MEIS1	1	0.0021008569551097278
0.01	3	MIDN	1	8.416405075818656e-06
0.01	3	NCL	1	1.2335497221218174e-06
0.01	3	NIT1	1	1.2917975971150392e-05
0.01	3	OSR2	1	0.0028876948501060369
0.01	3	PLK4	1	2.6174011531795667e-06
0.01	3	POU3F2	1	3.0884206202702846e-06
0.01	3	PRDM1	1	1.1315428605454367e-05
0.01	3	PRTG	1	0.0055491216711794425
0.01	3	PTPN1	1	9.7815761738417461e-06
0.01	3	PTPN12	1	0.0034247894922407977
0.01	3	PTPN12+PTPN9	2	0.0017395884764024349
0.01	3	PTPN12+UBASH3B	2	0.0023767967119761196
0.01	3	PTPN13	1	2.8881606461806631e-06
0.01	3	PTPN9	1	0.003259981706613783
0.01	3	PTPN9+UBASH3B	2	0.0022127813807563943
0.01	3	RHOXF2B	1	0.0046347941030336253
0.01	3	RHOXF2B+SET	2	0.004512276778555856
0.01	3	RREB1	1	3.6690996769793105e-06
0.01	3	RUNX1T1	1	4.4993652210077723e-07
0.01	3	S1PR2	1	3.8356367299403632e-06
0.01	3	SAMD1	1	0.0021187784492303612
0.01	3	SET	1	0.010317032390099574
0.01	3	SGK1	1	5.2256817789472297e-06
0.01	3	SLC38A2	1	0.0013881217434494983
0.01	3	SLC4A1	1	4.6267322023498278e-06
0.01	3	SLC6A9	1	2.2139646696254008e-06
0.01	3	SNAI1	1	0.0023817003597331162
0.01	3	SNAI1+UBASH3B	2	0.0023119664886546419
0.01	3	SPI1	1	0.011349061391767567
0.01	3	STIL	1	2.2629710335295837e-06
0.01	3	TBX2	1	4.9094712913177309e-06
0.01	3	TBX3	1	2.3976945785550933e-06
0.01	3	TGFBR2	1	0.0026281946395040842
0.01	3	TMSB4X	1	1.0235141909614657e-06
0.01	3	TP73	1	2.5880281436914297e-05
0.01	3	TSC22D1	1	1.2151067519746701e-06
0.01	3	UBASH3A	1	8.1453141343884334e-07
0.01	3	UBASH3B	1	0.0023218763935197108
0.01	3	ZBTB1	1	4.3449747114517745e-06
0.01	3	ZBTB10	1	1.2598207699359931e-05
0.01	3	ZBTB25	1	2.2708462616426688e-06
0.01	3	ZC3HAV1	1	0.0030678637781790872
0.01	3	ZNF318	1	7.9845833831976057e-07
0.01	3	ctrl	0	0
0.01	4	AHR	1	0.0050390696051138013
0.01	4	AHR+FEV	2	0.0074269577418915869
0.01	4	AHR+KLF1	2	0.0095154742239009927
0.01	4	ARID1A	1	1.3962193264756244e-05
0.01	4	ARRDC3	1	1.5212666204216837e-06
0.01	4	ATL1	1	9.9340364944897423e-06
0.01	4	BAK1	1	0.001315840831177983
0.01	4	BAK1+BCL2L11	2	0.0013295125095465154
0.01	4	BCL2L11	1	0.0015647104677741835
0.01	4	BCL2L11+TGFBR2	2	0.0014871802779332977
0.01	4	BCORL1	1	1.0318856794231275e-06
0.01	4	BPGM	1	3.1692592069285318e-06
0.01	4	C19orf26	1	0.0033503298270576537
0.01	4	C19orf26+TGFBR2	2	0.0034509081493225196
0.01	4	C3orf72	1	6.9786987038254428e-06
0.01	4	CBFA2T3	1	2.5751517872777451e-06
0.01	4	CBL	1	0.0020063904042848346
0.01	4	CBL+TGFBR2	2	0.002017282542443231
0.01	4	CDKN1A	1	7.2277980837999892e-06
0.01	4	CDKN1B	1	4.4203329982637206e-06
0.01	4	CDKN1C	1	7.3396289505250691e-06
0.01	4	CEBPA	1	0.0070034104779520753
0.01	4	CEBPA+KLF1	2	0.0066582885962499809
0.01	4	CEBPB	1	0.0027843057710071656
0.01	4	CEBPB+OSR2	2	0.0026511909103855594
0.01	4	CEBPE	1	0.028455089270479052
0.01	4	CEBPE+FOSB	2	0.0097750079353387635
0.01	4	CEBPE+KLF1	2	0.013539419706501025
0.01	4	CEBPE+RUNX1T1	2	0.0013969366943066249
0.01	4	CEBPE+SET	2	0.012872145230505892
0.01	4	CELF2	1	1.8377911112671172e-06
0.01	4	CITED1	1	7.6022740626349632e-06
0.01	4	CKS1B	1	7.411773882842203e-06
0.01	4	CLDN6	1	7.8874505086335187e-06
0.01	4	CNN1	1	0.0040173698700611896
0.01	4	CNN1+UBASH3B	2	0.0041897125862555154
0.01	4	CNNM4	1	2.0872065516827474e-06
0.01	4	COL1A1	1	1.1139061524668477e-05
0.01	4	COL2A1	1	7.3717895348011566e-06
0.01	4	CSRNP1	1	1.2629339219901217e-06
0.01	4	DLX2	1	3.5625919439289767e-06
0.01	4	DUSP9	1	0.0050548201172329072
0.01	4	DUSP9+ETS2	2	0.0074443024770627876
0.01	4	DUSP9+IGDCC3	2	0.0055833718094841934
0.01	4	DUSP9+KLF1	2	0.012752220967950709
0.01	4	DUSP9+MAPK1	2	0.011353369999317416
0.01	4	EGR1	1	2.8833973971226292e-06
0.01	4	ELMSAN1	1	0.0018046413483877059
0.01	4	ELMSAN1+LHX1	2	0.0019479757653137
0.01	4	ELMSAN1+MAP2K3	2	0.0024240107327394293
0.01	4	ETS2	1	0.0030122859748638515
0.01	4	ETS2+MAP7D1	2	0.0043533102604751137
0.01	4	ETS2+MAPK1	2	0.015101718899960061
0.01	4	ETS2+PRTG	2	0.0035467464064006401
0.01	4	FEV	1	0.010101147939907245
0.01	4	FEV+ISL2	2	0.003886567925156056
0.01	4	FEV+MAP7D1	2	0.003157034828615444
0.01	4	FOSB	1	0.0095368406703526965
0.01	4	FOXA1	1	0.0040964349985143844
0.01	4	FOXA1+KLF1	2	0.0041934476512890326
0.01	4	FOXA3	1	4.493054301571391e-06
0.01	4	FOXF1	1	0.0050090702005838143
0.01	4	FOXF1+FOXL2	2	0.0045826591941226348
0.01	4	FOXF1+HOXB9	2	0.0022798485704860604
0.01	4	FOXL2	1	0.0042536167153760475
0.01	4	FOXL2+MEIS1	2	0.0020162736552289864
0.01	4	FOXO4	1	8.5783107954120976e-06
0.01	4	GLB1L2	1	2.2763298819201014e-06
0.01	4	HES7	1	1.7316464851286863e-05
0.01	4	HK2	1	1.6249303769795175e-06
0.01	4	HNF4A	1	1.148385889972263e-05
0.01	4	HOXA13	1	1.7594756860887187e-05
0.01	4	HOXB9	1	0.0022600295598027981
0.01	4	HOXC13	1	1.0118176306496434e-05
0.01	4	IER5L	1	0.002295641068618176
0.01	4	IER5L+LYL1	2	0.0023194144346994376
0.01	4	IGDCC3	1	0.0039094835224391857
0.01	4	IGDCC3+MAPK1	2	0.0055889875809468584
0.01	4	IKZF3	1	0.0062376753510002556
0.01	4	IKZF3+MAP2K3	2	0.0039900925336090768
0.01	4	IKZF3+MAP2K6	2	0.0025430422602592154
0.01	4	IKZF3+MAPK1	2	0.0073130559259371635
0.01	4	IRF1	1	0.0046294817149092051
0.01	4	IRF1+SET	2	0.0046187613567048201
0.01	4	ISL2	1	0.0037954405794247926
0.01	4	JUN	1	6.3023235691996093e-06
0.01	4	KIAA1804	1	1.609392762092435e-06
0.01	4	KIF18B	1	1.4804706648560303e-06
0.01	4	KIF2C	1	7.9320715834746065e-07
0.01	4	KLF1	1	0.0023376939589228253
0.01	4	KLF1+MAP2K6	2	0.0065690919602949954
0.01	4	KLF1+SET	2	0.0057422277581632352
0.01	4	KMT2A	1	1.5577929895752929e-06
0.01	4	LHX1	1	0.0019023543540934679
0.01	4	LYL1	1	0.0023104783553018278
0.01	4	MAML2	1	7.425180275327987e-07
0.01	4	MAP2K3	1	0.0036963833123346934
0.01	4	MAP2K3+MAP2K6	2	0.0040307321964591974
0.01	4	MAP2K6	1	0.0033643829048862523
0.01	4	MAP2K6+SPI1	2	0.012668678427351235
0.01	4	MAP4K3	1	9.112548199420266e-07
0.01	4	MAP4K5	1	1.0117834293873936e-06
0.01	4	MAP7D1	1	0.0047004008952268653
0.01	4	MAPK1	1	0.011341048006892803
0.01	4	MEIS1	1	0.001994256018542142
0.01	4	MIDN	1	8.416405075818656e-06
0.01	4	NCL	1	1.2335497221218174e-06
0.01	4	NIT1	1	1.2917975971150392e-05
0.01	4	OSR2	1	0.0027090379429404649
0.01	4	PLK4	1	2.6174011531795667e-06
0.01	4	POU3F2	1	3.0884206202702846e-06
0.01	4	PRDM1	1	1.1315428605454367e-05
0.01	4	PRTG	1	0.0036000845531942442
0.01	4	PTPN1	1	9.7815761738417461e-06
0.01	4	PTPN12	1	0.0038726898437723228
0.01	4	PTPN12+PTPN9	2	0.0020238794852988143
0.01	4	PTPN12+UBASH3B	2	0.0021463544858860528
0.01	4	PTPN12+ZBTB25	2	0.0020030765076142266
0.01	4	PTPN13	1	2.8881606461806631e-06
0.01	4	PTPN9	1	0.0029342009765732156
0.01	4	PTPN9+UBASH3B	2	0.0020298058113254833
0.01	4	RHOXF2B	1	9.1764810965472301e-06
0.01	4	RREB1	1	3.6690996769793105e-06
0.01	4	RUNX1T1	1	0.0013998426177119167
0.01	4	S1PR2	1	0.002434745730082863
0.01	4	S1PR2+SGK1	2	0.0024498137007510985
0.01	4	SAMD1	1	5.6352719863474181e-06
0.01	4	SET	1	0.0093071821241128422
0.01	4	SGK1	1	0.0025106324614655568
0.01	4	SLC38A2	1	9.6203728785940906e-07
0.01	4	SLC4A1	1	4.6267322023498278e-06
0.01	4	SLC6A9	1	2.2139646696254008e-06
0.01	4	SNAI1	1	0.0028565223445177279
0.01	4	SNAI1+UBASH3B	2	0.0027786173856480961
0.01	4	SPI1	1	0.013293562804386719
0.01	4	STIL	1	2.2629710335295837e-06
0.01	4	TBX2	1	4.9094712913177309e-06
0.01	4	TBX3	1	2.3976945785550933e-06
0.01	4	TGFBR2	1	0.0025908287639393917
0.01	4	TMSB4X	1	1.0235141909614657e-06
0.01	4	TP73	1	2.5880281436914297e-05
0.01	4	TSC22D1	1	1.2151067519746701e-06
0.01	4	UBASH3A	1	8.1453141343884334e-07
0.01	4	UBASH3B	1	0.0033510130915300352
0.01	4	ZBTB1	1	4.3449747114517745e-06
0.01	4	ZBTB10	1	1.2598207699359931e-05
0.01	4	ZBTB25	1	0.0019522374709626336
0.01	4	ZC3HAV1	1	1.3014818370286683e-06
0.01	4	ZNF318	1	7.9845833831976057e-07
0.01	4	ctrl	0	0
0.10000000000000001	0	AHR	1	0.0034380105719986746
0.10000000000000001	0	AHR+FEV	2	0.0044220485434927053
0.10000000000000001	0	ARID1A	1	0.0011770936652378368
0.10000000000000001	0	ARRDC3	1	0.00012825157681753369
0.10000000000000001	0	ATL1	1	0.00083749674611809739
0.10000000000000001	0	BAK1	1	0.0012621003334604755
0.10000000000000001	0	BAK1+BCL2L11	2	0.0013872430306372599
0.10000000000000001	0	BCL2L11	1	0.0015839590745754068
0.10000000000000001	0	BCL2L11+TGFBR2	2	0.0015485666153690382
0.10000000000000001	0	BCORL1	1	8.6993932361944891e-05
0.10000000000000001	0	BPGM	1	0.0021396688423877389
0.10000000000000001	0	BPGM+SAMD1	2	0.0016823229389327796
0.10000000000000001	0	C19orf26	1	0.0028897871039011438
0.10000000000000001	0	C19orf26+TGFBR2	2	0.0038089427455346935
0.10000000000000001	0	C3orf72	1	0.00058834467336961363
0.10000000000000001	0	CBFA2T3	1	0.00021710019323983661
0.10000000000000001	0	CBL	1	0.0020616853945004338
0.10000000000000001	0	CBL+TGFBR2	2	0.0021243510094675786
0.10000000000000001	0	CDKN1A	1	0.00060934519217226114
0.10000000000000001	0	CDKN1B	1	0.00037265964392800159
0.10000000000000001	0	CDKN1C	1	0.00061877318119261265
0.10000000000000001	0	CEBPA	1	0.020287638536915686
0.10000000000000001	0	CEBPA+CEBPE	2	0.011273875856540079
0.10000000000000001	0	CEBPB	1	0.0086332516366470179
0.10000000000000001	0	CEBPB+LYL1	2	0.0068165335026762726
0.10000000000000001	0	CEBPB+OSR2	2	0.0028789794964743428
0.10000000000000001	0	CEBPE	1	0.041346492594368643
0.10000000000000001	0	CEBPE+FOSB	2	0.014072838329872762
0.10000000000000001	0	CEBPE+KLF1	2	0.011736340499927436
0.10000000000000001	0	CEBPE+RUNX1T1	2	0.00091141225116854561
0.10000000000000001	0	CEBPE+SET	2	0.0076911432257031204
0.10000000000000001	0	CEBPE+ZC3HAV1	2	0.0032100851322567391
0.10000000000000001	0	CELF2	1	0.00015493642252922224
0.10000000000000001	0	CITED1	1	0.00064091568357800956
0.10000000000000001	0	CKS1B	1	0.00062485541635432396
0.10000000000000001	0	CLDN6	1	0.00066495770775678014
0.10000000000000001	0	CNN1	1	0.0034892086786436215
0.10000000000000001	0	CNN1+MAPK1	2	0.0040877943037997974
0.10000000000000001	0	CNN1+UBASH3B	2	0.0066549733488909584
0.10000000000000001	0	CNNM4	1	0.0001759635870555019
0.10000000000000001	0	COL1A1	1	0.00093908732738134655
0.10000000000000001	0	COL2A1	1	0.00062148450450005388
0.10000000000000001	0	CSRNP1	1	0.00010647263585306788
0.10000000000000001	0	DLX2	1	0.00030034711090925158
0.10000000000000001	0	DUSP9	1	0.0051954905223578415
0.10000000000000001	0	DUSP9+KLF1	2	0.0078277179926371163
0.10000000000000001	0	DUSP9+MAPK1	2	0.01236137372404136
0.10000000000000001	0	EGR1	1	0.00024308708138882568
0.10000000000000001	0	ELMSAN1	1	0.0020427331062153496
0.10000000000000001	0	ELMSAN1+MAP2K3	2	0.0021332153600182604
0.10000000000000001	0	ELMSAN1+MAP2K6	2	0.0012863587372834411
0.10000000000000001	0	ETS2	1	0.0036694309929760677
0.10000000000000001	0	ETS2+MAP7D1	2	0.0037798684016226536
0.10000000000000001	0	ETS2+MAPK1	2	0.010494074956637759
0.10000000000000001	0	ETS2+PRTG	2	0.0038660064938004931
0.10000000000000001	0	FEV	1	0.0070591692741756749
0.10000000000000001	0	FEV+ISL2	2	0.0048297645814125599
0.10000000000000001	0	FOSB	1	0.010877506428561346
0.10000000000000001	0	FOXA1	1	0.0035934232212187175
0.10000000000000001	0	FOXA1+FOXF1	2	0.0026872783196818456
0.10000000000000001	0	FOXA1+KLF1	2	0.0048480896712123243
0.10000000000000001	0	FOXA3	1	0.0033400558786075294
0.10000000000000001	0	FOXA3+FOXF1	2	0.0028008421125406339
0.10000000000000001	0	FOXF1	1	0.0053222156853119078
0.10000000000000001	0	FOXF1+FOXL2	2	0.0057910188155216374
0.10000000000000001	0	FOXF1+HOXB9	2	0.0027559869787801778
0.10000000000000001	0	FOXL2	1	0.0040638524782837093
0.10000000000000001	0	FOXL2+MEIS1	2	0.0022181855108325877
0.10000000000000001	0	FOXO4	1	0.00072320122664461793
0.10000000000000001	0	GLB1L2	1	0.00019190777789642079
0.10000000000000001	0	HES7	1	0.001459878164859315
0.10000000000000001	0	HK2	1	0.00013699103120304163
0.10000000000000001	0	HNF4A	1	0.0009681557407939706
0.10000000000000001	0	HOXA13	1	0.0014833397912223968
0.10000000000000001	0	HOXB9	1	0.0025699787035480329
0.10000000000000001	0	HOXC13	1	0.0008530207975419007
0.10000000000000001	0	IER5L	1	0.0032562917356224554
0.10000000000000001	0	IER5L+LYL1	2	0.0041536135870947552
0.10000000000000001	0	IGDCC3	1	0.00038491332550860213
0.10000000000000001	0	IKZF3	1	0.0069236586586342453
0.10000000000000001	0	IKZF3+MAP2K3	2	0.0040905396627674111
0.10000000000000001	0	IKZF3+MAPK1	2	0.005951346054456799
0.10000000000000001	0	IRF1	1	0.0045886223274013878
0.10000000000000001	0	IRF1+SET	2	0.0044586747036839932
0.10000000000000001	0	ISL2	1	0.0037992268182464573
0.10000000000000001	0	JUN	1	0.0005313223366066542
0.10000000000000001	0	KIAA1804	1	0.00013568112038103234
0.10000000000000001	0	KIF18B	1	0.00012481224175368873
0.10000000000000001	0	KIF2C	1	6.6871952250433553e-05
0.10000000000000001	0	KLF1	1	0.0018339212522020655
0.10000000000000001	0	KLF1+MAP2K6	2	0.0030510026411130924
0.10000000000000001	0	KLF1+SET	2	0.0057845610553250342
0.10000000000000001	0	KMT2A	1	0.00013133096104675658
0.10000000000000001	0	LHX1	1	0.00027150432682084984
0.10000000000000001	0	LYL1	1	0.0037365126008439562
0.10000000000000001	0	MAML2	1	6.2598565279851803e-05
0.10000000000000001	0	MAP2K3	1	0.0042080918698623208
0.10000000000000001	0	MAP2K3+MAP2K6	2	0.0023088831305667803
0.10000000000000001	0	MAP2K3+SLC38A2	2	0.0014748338316176181
0.10000000000000001	0	MAP2K6	1	0.0033783798682786997
0.10000000000000001	0	MAP4K3	1	7.6824053043211609e-05
0.10000000000000001	0	MAP4K5	1	8.5299196389923893e-05
0.10000000000000001	0	MAP7D1	1	0.0028758992866315058
0.10000000000000001	0	MAPK1	1	0.01034359489575774
0.10000000000000001	0	MAPK1+PRTG	2	0.0024366083961238549
0.10000000000000001	0	MEIS1	1	0.0019647137150631774
0.10000000000000001	0	MIDN	1	0.00070955163783823188
0.10000000000000001	0	NCL	1	0.00010399537781293095
0.10000000000000001	0	NIT1	1	0.0010890601064603722
0.10000000000000001	0	OSR2	1	0.0030998814248256582
0.10000000000000001	0	PLK4	1	0.00022066205920317957
0.10000000000000001	0	POU3F2	1	0.00026037172518493491
0.10000000000000001	0	PRDM1	1	0.00095395609259702363
0.10000000000000001	0	PRTG	1	0.006883693729478722
0.10000000000000001	0	PTPN1	1	0.000824643459085616
0.10000000000000001	0	PTPN12	1	0.0017661782840140035
0.10000000000000001	0	PTPN12+ZBTB25	2	0.0022781125019394784
0.10000000000000001	0	PTPN13	1	0.00024348865084040412
0.10000000000000001	0	PTPN9	1	0.0017019324177103507
0.10000000000000001	0	PTPN9+UBASH3B	2	0.0020319821184367187
0.10000000000000001	0	RHOXF2B	1	0.0060512636581336087
0.10000000000000001	0	RHOXF2B+SET	2	0.0048442950564342334
0.10000000000000001	0	RREB1	1	0.00030932632896583424
0.10000000000000001	0	RUNX1T1	1	0.00092697882069625278
0.10000000000000001	0	S1PR2	1	0.0022892539828823404
0.10000000000000001	0	S1PR2+SGK1	2	0.0024496175769531288
0.10000000000000001	0	SAMD1	1	0.0026806307673792659
0.10000000000000001	0	SET	1	0.010501369297691979
0.10000000000000001	0	SGK1	1	0.0030032279320523045
0.10000000000000001	0	SLC38A2	1	0.0015303504546172943
0.10000000000000001	0	SLC4A1	1	0.00039006029087744281
0.10000000000000001	0	SLC6A9	1	0.00018665002970949323
0.10000000000000001	0	SNAI1	1	0.0032620800326482492
0.10000000000000001	0	SNAI1+UBASH3B	2	0.0025075774731770626
0.10000000000000001	0	SPI1	1	0.0015190385522093166
0.10000000000000001	0	STIL	1	0.00019078154969450625
0.10000000000000001	0	TBX2	1	0.00041389683175811461
0.10000000000000001	0	TBX3	1	0.00020213952393256589
0.10000000000000001	0	TGFBR2	1	0.0027129172486289369
0.10000000000000001	0	TMSB4X	1	8.6288167454527998e-05
0.10000000000000001	0	TP73	1	0.0021818574457682853
0.10000000000000001	0	TSC22D1	1	0.00010244052873465789
0.10000000000000001	0	UBASH3A	1	6.8669710318096161e-05
0.10000000000000001	0	UBASH3B	1	0.0037387264149932957
0.10000000000000001	0	ZBTB1	1	0.00036630650439272295
0.10000000000000001	0	ZBTB10	1	0.0010621017912493427
0.10000000000000001	0	ZBTB25	1	0.0017196829859234414
0.10000000000000001	0	ZC3HAV1	1	0.002803032755352678
0.10000000000000001	0	ZNF318	1	6.7314657100825317e-05
0.10000000000000001	0	ctrl	0	0
0.10000000000000001	1	AHR	1	0.0053160482044687374
0.10000000000000001	1	AHR+FEV	2	0.0098082406431462422
0.10000000000000001	1	AHR+KLF1	2	0.01281446661051356
0.10000000000000001	1	ARID1A	1	0.0011770936652378368
0.10000000000000001	1	ARRDC3	1	0.00012825157681753369
0.10000000000000001	1	ATL1	1	0.00083749674611809739
0.10000000000000001	1	BAK1	1	0.0012274927144482928
0.10000000000000001	1	BAK1+BCL2L11	2	0.001367873137477626
0.10000000000000001	1	BCL2L11	1	0.0014235714445320032
0.10000000000000001	1	BCL2L11+TGFBR2	2	0.0012095137303816156
0.10000000000000001	1	BCORL1	1	8.6993932361944891e-05
0.10000000000000001	1	BPGM	1	0.0021396688423877389
0.10000000000000001	1	BPGM+SAMD1	2	0.0016823229389327796
0.10000000000000001	1	C19orf26	1	0.00010149544633268261
0.10000000000000001	1	C3orf72	1	0.00058834467336961363
0.10000000000000001	1	CBFA2T3	1	0.00021710019323983661
0.10000000000000001	1	CBL	1	0.001842898980347836
0.10000000000000001	1	CBL+TGFBR2	2	0.0021247665984136565
0.10000000000000001	1	CDKN1A	1	0.00060934519217226114
0.10000000000000001	1	CDKN1B	1	0.00037265964392800159
0.10000000000000001	1	CDKN1C	1	0.00061877318119261265
0.10000000000000001	1	CEBPA	1	0.018588623455641485
0.10000000000000001	1	CEBPA+CEBPE	2	0.015724263090377579
0.10000000000000001	1	CEBPA+KLF1	2	0.010070328768347856
0.10000000000000001	1	CEBPB	1	0.0086332516366470179
0.10000000000000001	1	CEBPB+LYL1	2	0.0068165335026762726
0.10000000000000001	1	CEBPB+OSR2	2	0.0028789794964743428
0.10000000000000001	1	CEBPE	1	0.042178947043273192
0.10000000000000001	1	CEBPE+RUNX1T1	2	0.00087491594423935021
0.10000000000000001	1	CEBPE+SET	2	0.0072742422814623961
0.10000000000000001	1	CEBPE+ZC3HAV1	2	0.0029952017752874999
0.10000000000000001	1	CELF2	1	0.00015493642252922224
0.10000000000000001	1	CITED1	1	0.00064091568357800956
0.10000000000000001	1	CKS1B	1	0.00062485541635432396
0.10000000000000001	1	CLDN6	1	0.00066495770775678014
0.10000000000000001	1	CNN1	1	0.0045488778732061677
0.10000000000000001	1	CNN1+MAPK1	2	0.0045097463275102587
0.10000000000000001	1	CNN1+UBASH3B	2	0.0056419218688501839
0.10000000000000001	1	CNNM4	1	0.0001759635870555019
0.10000000000000001	1	COL1A1	1	0.00093908732738134655
0.10000000000000001	1	COL2A1	1	0.00062148450450005388
0.10000000000000001	1	CSRNP1	1	0.00010647263585306788
0.10000000000000001	1	DLX2	1	0.00030034711090925158
0.10000000000000001	1	DUSP9	1	0.0047504293313395327
0.10000000000000001	1	DUSP9+ETS2	2	0.0049831117654412531
0.10000000000000001	1	DUSP9+IGDCC3	2	0.004770206964129985
0.10000000000000001	1	DUSP9+KLF1	2	0.0080636346402710793
0.10000000000000001	1	DUSP9+MAPK1	2	0.0071698201615246378
0.10000000000000001	1	EGR1	1	0.00024308708138882568
0.10000000000000001	1	ELMSAN1	1	0.0024806542952418606
0.10000000000000001	1	ELMSAN1+LHX1	2	0.00216783175885685
0.10000000000000001	1	ELMSAN1+MAP2K3	2	0.0022901799228819244
0.10000000000000001	1	ELMSAN1+MAP2K6	2	0.0020491926648073459
0.10000000000000001	1	ETS2	1	0.0029659792761197578
0.10000000000000001	1	ETS2+MAP7D1	2	0.0044342241709294985
0.10000000000000001	1	FEV	1	0.0079174023956936363
0.10000000000000001	1	FEV+MAP7D1	2	0.0029713931882734928
0.10000000000000001	1	FOSB	1	0.00021167371527432561
0.10000000000000001	1	FOXA1	1	0.0038468451312923956
0.10000000000000001	1	FOXA1+FOXF1	2	0.0027320619541059141
0.10000000000000001	1	FOXA1+KLF1	2	0.0045513080773328272
0.10000000000000001	1	FOXA3	1	0.0029965626209283117
0.10000000000000001	1	FOXA3+FOXF1	2	0.0026390931989500621
0.10000000000000001	1	FOXF1	1	0.0036800019463656703
0.10000000000000001	1	FOXF1+HOXB9	2	0.0029051505515572387
0.10000000000000001	1	FOXL2	1	0.00038618208287768296
0.10000000000000001	1	FOXO4	1	0.00072320122664461793
0.10000000000000001	1	GLB1L2	1	0.00019190777789642079
0.10000000000000001	1	HES7	1	0.001459878164859315
0.10000000000000001	1	HK2	1	0.00013699103120304163
0.10000000000000001	1	HNF4A	1	0.0009681557407939706
0.10000000000000001	1	HOXA13	1	0.0014833397912223968
0.10000000000000001	1	HOXB9	1	0.0024798831606669689
0.10000000000000001	1	HOXC13	1	0.0008530207975419007
0.10000000000000001	1	IER5L	1	0.0032562917356224554
0.10000000000000001	1	IER5L+LYL1	2	0.0041536135870947552
0.10000000000000001	1	IGDCC3	1	0.003778312768634082
0.10000000000000001	1	IGDCC3+MAPK1	2	0.0035954154499308845
0.10000000000000001	1	IKZF3	1	0.0054414335136994084
