dataset	regime	family	mode	depth	seed_summary	root_index	root_tasks	rms
gse162632	original8	scGen	input_centered_effect	6	17	5	5	0.5586474577285958
gse162632	original8	scGen	input_centered_effect	6	17	6	5	0.5833204181103376
gse162632	original8	scGen	input_centered_effect	6	17	7	5	0.5589438863973908
gse162632	original8	scGen	input_centered_effect	6	29	0	5	0.5644753713871001
gse162632	original8	scGen	input_centered_effect	6	29	1	5	0.5453969638098193
gse162632	original8	scGen	input_centered_effect	6	29	2	5	0.5337717521558896
gse162632	original8	scGen	input_centered_effect	6	29	3	5	0.5332785926383421
gse162632	original8	scGen	input_centered_effect	6	29	4	5	0.5413821114989659
gse162632	original8	scGen	input_centered_effect	6	29	5	5	0.5590330904865374
gse162632	original8	scGen	input_centered_effect	6	29	6	5	0.5823724828793151
gse162632	original8	scGen	input_centered_effect	6	29	7	5	0.5576873463822289
gse162632	original8	scGen	input_centered_effect	6	43	0	5	0.5646970050134676
gse162632	original8	scGen	input_centered_effect	6	43	1	5	0.5458822919272394
gse162632	original8	scGen	input_centered_effect	6	43	2	5	0.5346321090423608
gse162632	original8	scGen	input_centered_effect	6	43	3	5	0.5346834867981111
gse162632	original8	scGen	input_centered_effect	6	43	4	5	0.5414471363036483
gse162632	original8	scGen	input_centered_effect	6	43	5	5	0.5591615658998073
gse162632	original8	scGen	input_centered_effect	6	43	6	5	0.5829130411008172
gse162632	original8	scGen	input_centered_effect	6	43	7	5	0.5589816103052312
gse162632	original8	scGen	input_centered_effect	8	mean_of_squared_seed_displacements	0	5	0.48930856976848286
gse162632	original8	scGen	input_centered_effect	8	mean_of_squared_seed_displacements	1	5	0.4726104633124005
gse162632	original8	scGen	input_centered_effect	8	mean_of_squared_seed_displacements	2	5	0.46284172608556384
gse162632	original8	scGen	input_centered_effect	8	mean_of_squared_seed_displacements	3	5	0.462714093670369
gse162632	original8	scGen	input_centered_effect	8	mean_of_squared_seed_displacements	4	5	0.4690660032966451
gse162632	original8	scGen	input_centered_effect	8	mean_of_squared_seed_displacements	5	5	0.4841030251118207
gse162632	original8	scGen	input_centered_effect	8	mean_of_squared_seed_displacements	6	5	0.5047874609232071
gse162632	original8	scGen	input_centered_effect	8	mean_of_squared_seed_displacements	7	5	0.48377082313110464
gse162632	original8	scGen	input_centered_effect	8	17	0	5	0.4897742307945558
gse162632	original8	scGen	input_centered_effect	8	17	1	5	0.4728980751123723
gse162632	original8	scGen	input_centered_effect	8	17	2	5	0.46352265132181025
gse162632	original8	scGen	input_centered_effect	8	17	3	5	0.4633310426061045
gse162632	original8	scGen	input_centered_effect	8	17	4	5	0.46908833364071384
gse162632	original8	scGen	input_centered_effect	8	17	5	5	0.4838441830694682
gse162632	original8	scGen	input_centered_effect	8	17	6	5	0.5051835161569549
gse162632	original8	scGen	input_centered_effect	8	17	7	5	0.48414133206194854
