dataset	regime	panel	seed	depth	unit	allocations	biological_roots	contrast	family	utility_before	utility_after	utility_gain	structural_input_unused	deterministic_seed_alias
gse162632	cap48	primary	17	8	root_07	1000	1	S_to_M	CM	-0.24143128839642253	-0.2414312883964225	8.187894806610529e-18	True	True
gse162632	cap48	primary	17	8	root_07	1000	1	S_to_M	TW	-0.2414056533599338	-0.2414056533599338	7.993605777301126e-18	True	True
gse162632	cap48	primary	17	8	root_07	1000	1	S_to_M	PCA	-0.24132974966351137	-0.24132974966351137	8.187894806610529e-18	True	True
gse162632	cap48	primary	17	8	root_07	1000	1	S_to_M	RBF	-0.24126482686603237	-0.24126482686603237	7.494005416219807e-18	True	True
gse162632	cap48	primary	17	8	root_07	1000	1	S_to_M	scGen	-0.12787113863417365	-0.1278711386338435	3.302614848266217e-13	False	False
gse162632	cap48	primary	17	8	root_07	1000	1	S_to_M	CPA	-0.4199677013658455	-0.4199677013724499	-6.6045912627821225e-12	False	False
gse162632	cap48	primary	17	8	root_07	1000	1	S_to_M	CellOT	-0.13470535288107913	-0.13470535288082866	2.5045909790577525e-13	False	False
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_O	NC	-0.4177725953783189	-0.4177725953783189	-3.5596525727044075e-18	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_O	CM	-0.3536851084830806	-0.3536851084830806	-1.4988010832439615e-18	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_O	TW	-0.35352970136606615	-0.35352970136606615	-1.4779844015322396e-18	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_O	PCA	-0.35333548439557116	-0.35333548439557116	-1.4779844015322396e-18	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_O	RBF	-0.3533622620262308	-0.3533622620262308	-1.3461454173580023e-18	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_O	scGen	-0.6002895966253476	-0.5791977650674747	0.02109183155787232	False	False
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_O	CPA	-0.8648109722943704	-0.851028321693037	0.013782650601333862	False	False
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_O	CellOT	-0.6086220534586896	-0.584022871120972	0.0245991823377177	False	False
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_P	NC	-0.4177725953783189	-0.4177725953783189	0.0	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_P	CM	-0.3536851084830806	-0.3536851084830806	0.0	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_P	TW	-0.35352970136606615	-0.35352970136606615	0.0	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_P	PCA	-0.35333548439557116	-0.35333548439557116	0.0	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_P	RBF	-0.3533622620262308	-0.3533622620262308	0.0	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_P	scGen	-0.6002895966253476	-0.6213814281829904	-0.021091831557642986	False	False
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_P	CPA	-0.8648109722943704	-0.8785936228947308	-0.013782650600360517	False	False
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	D_to_P	CellOT	-0.6086220534586896	-0.6332212357979371	-0.024599182339247076	False	False
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	S_to_M	NC	-0.41777259537831896	-0.4177725953783189	1.602190602412179e-17	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	S_to_M	CM	-0.3536851084830806	-0.3536851084830806	1.949829186997931e-18	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	S_to_M	TW	-0.35352970136606615	-0.35352970136606615	1.4918621893400539e-18	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	S_to_M	PCA	-0.35333548439557116	-0.35333548439557116	1.0894063429134349e-18	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	S_to_M	RBF	-0.35336226202623083	-0.3533622620262308	1.894318035766673e-18	True	True
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	S_to_M	scGen	-0.13262542473999453	-0.1326254247383828	1.6116950014161134e-12	False	False
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	S_to_M	CPA	-0.39714680041600786	-0.3971468004188031	-2.7951397099657e-12	False	False
gse162632	cap48	primary	29	4	equal_eight_root_mean	1000	8	S_to_M	CellOT	-0.1409578815749223	-0.14095788157251035	2.4119470500710834e-12	False	False
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_O	NC	-0.42249093542884086	-0.42249093542884086	-4.107825191113079e-18	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_O	CM	-0.3696412967176157	-0.3696412967176157	-2.331468351712829e-18	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_O	TW	-0.36932643836318974	-0.36932643836318974	-1.5543122344752192e-18	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_O	PCA	-0.3688539684799838	-0.3688539684799838	-9.992007221626408e-19	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_O	RBF	-0.3690226636433117	-0.3690226636433117	-1.609823385706477e-18	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_O	scGen	-0.6295695194386929	-0.6070996189269934	0.02246990051169754	False	False
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_O	CPA	-0.9413653318101173	-0.9271260594477	0.014239272362418058	False	False
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_O	CellOT	-0.6378398630804487	-0.6111934076450543	0.02664645543539445	False	False
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_P	NC	-0.42249093542884086	-0.42249093542884086	0.0	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_P	CM	-0.3696412967176157	-0.3696412967176157	0.0	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_P	TW	-0.36932643836318974	-0.36932643836318974	0.0	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_P	PCA	-0.3688539684799838	-0.3688539684799838	0.0	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_P	RBF	-0.3690226636433117	-0.3690226636433117	0.0	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_P	scGen	-0.6295695194386929	-0.6520394199581865	-0.022469900519493925	False	False
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_P	CPA	-0.9413653318101173	-0.9556046041632609	-0.01423927235314279	False	False
gse162632	cap48	primary	29	4	root_00	1000	1	D_to_P	CellOT	-0.6378398630804487	-0.6644863185354773	-0.026646455455029062	False	False
gse162632	cap48	primary	29	4	root_00	1000	1	S_to_M	NC	-0.4224909354288409	-0.42249093542884086	1.681987882307112e-17	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	S_to_M	CM	-0.3696412967176157	-0.3696412967176157	4.385380947269368e-18	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	S_to_M	TW	-0.36932643836318974	-0.36932643836318974	2.9976021664879226e-18	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	S_to_M	PCA	-0.3688539684799838	-0.3688539684799838	3.1641356201816963e-18	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	S_to_M	RBF	-0.3690226636433117	-0.3690226636433117	3.1641356201816963e-18	True	True
gse162632	cap48	primary	29	4	root_00	1000	1	S_to_M	scGen	-0.1404681755687603	-0.1404681755656797	3.0804460371403053e-12	False	False
gse162632	cap48	primary	29	4	root_00	1000	1	S_to_M	CPA	-0.45226398785194866	-0.45226398787210487	-2.0156764479750678e-11	False	False
gse162632	cap48	primary	29	4	root_00	1000	1	S_to_M	CellOT	-0.14873851921022802	-0.14873851919795172	1.2276455879645098e-11	False	False
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_O	NC	-0.438382130415819	-0.438382130415819	-2.331468351712829e-18	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_O	CM	-0.33990125073925354	-0.3399012507392536	-3.885780586188048e-19	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_O	TW	-0.33999562916086645	-0.33999562916086645	-1.609823385706477e-18	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_O	PCA	-0.3399259899914732	-0.3399259899914732	-1.1657341758564144e-18	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_O	RBF	-0.3402098874931722	-0.3402098874931722	1.1102230246251566e-19	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_O	scGen	-0.5831662688266264	-0.5617727514230725	0.021393517403553847	False	False
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_O	CPA	-0.8026442578611707	-0.7877945940851249	0.014849663776045317	False	False
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_O	CellOT	-0.5928359648125778	-0.5671548416324741	0.025681123180103998	False	False
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_P	NC	-0.438382130415819	-0.438382130415819	0.0	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_P	CM	-0.33990125073925354	-0.33990125073925354	0.0	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_P	TW	-0.33999562916086645	-0.33999562916086645	0.0	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_P	PCA	-0.3399259899914732	-0.3399259899914732	0.0	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_P	RBF	-0.3402098874931722	-0.3402098874931722	0.0	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_P	scGen	-0.5831662688266264	-0.6045597862357027	-0.021393517409076843	False	False
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_P	CPA	-0.8026442578611707	-0.8174939216473887	-0.014849663786218345	False	False
gse162632	cap48	primary	29	4	root_01	1000	1	D_to_P	CellOT	-0.5928359648125778	-0.61851708799219	-0.02568112317961209	False	False
gse162632	cap48	primary	29	4	root_01	1000	1	S_to_M	NC	-0.4383821304158191	-0.438382130415819	1.5265566588595904e-17	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	S_to_M	CM	-0.3399012507392536	-0.33990125073925354	-1.7763568394002505e-18	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	S_to_M	TW	-0.3399956291608665	-0.33999562916086645	-1.3322676295501879e-18	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	S_to_M	PCA	-0.3399259899914732	-0.3399259899914732	-1.4432899320127034e-18	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	S_to_M	RBF	-0.34020988749317216	-0.3402098874931722	-9.992007221626408e-19	True	True
gse162632	cap48	primary	29	4	root_01	1000	1	S_to_M	scGen	-0.1275436156889433	-0.12754361568346945	5.473855854698506e-12	False	False
gse162632	cap48	primary	29	4	root_01	1000	1	S_to_M	CPA	-0.3470216047382544	-0.3470216047322888	5.965560156973027e-12	False	False
gse162632	cap48	primary	29	4	root_01	1000	1	S_to_M	CellOT	-0.1372133116614386	-0.13721331166890188	-7.463468620905189e-12	False	False
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_O	NC	-0.41551700859099705	-0.41551700859099705	-2.831068712794149e-18	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_O	CM	-0.3264618447234512	-0.3264618447234512	-1.8873791418627663e-18	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_O	TW	-0.32648873301909165	-0.32648873301909165	-6.106226635438361e-19	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_O	PCA	-0.32622770100280335	-0.32622770100280335	3.885780586188048e-19	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_O	RBF	-0.32659852886856766	-0.32659852886856766	-9.436895709313831e-19	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_O	scGen	-0.5591134969039676	-0.5373140081509343	0.02179948875303422	False	False
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_O	CPA	-0.7650445094106754	-0.7513448882941528	0.013699621116523168	False	False
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_O	CellOT	-0.5656782060258204	-0.541247475481085	0.02443073054473493	False	False
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_P	NC	-0.41551700859099705	-0.41551700859099705	0.0	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_P	CM	-0.3264618447234512	-0.3264618447234512	0.0	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_P	TW	-0.32648873301909165	-0.32648873301909165	0.0	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_P	PCA	-0.32622770100280335	-0.32622770100280335	0.0	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_P	RBF	-0.32659852886856766	-0.32659852886856766	0.0	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_P	scGen	-0.5591134969039676	-0.5809129856629216	-0.02179948875895356	False	False
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_P	CPA	-0.7650445094106754	-0.7787441305345576	-0.013699621123881478	False	False
gse162632	cap48	primary	29	4	root_02	1000	1	D_to_P	CellOT	-0.5656782060258204	-0.5901089365826345	-0.024430730556814138	False	False
gse162632	cap48	primary	29	4	root_02	1000	1	S_to_M	NC	-0.41551700859099705	-0.41551700859099705	1.6653345369377347e-17	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	S_to_M	CM	-0.3264618447234512	-0.3264618447234512	-7.216449660063517e-19	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	S_to_M	TW	-0.32648873301909165	-0.32648873301909165	-8.326672684688674e-19	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	S_to_M	PCA	-0.32622770100280335	-0.32622770100280335	-3.7747582837255325e-18	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	S_to_M	RBF	-0.32659852886856766	-0.32659852886856766	-6.106226635438361e-19	True	True
gse162632	cap48	primary	29	4	root_02	1000	1	S_to_M	scGen	-0.12057191995291396	-0.12057191995038388	2.5301769845942344e-12	False	False
gse162632	cap48	primary	29	4	root_02	1000	1	S_to_M	CPA	-0.32650293253571855	-0.32650293252520357	1.0514335513356343e-11	False	False
gse162632	cap48	primary	29	4	root_02	1000	1	S_to_M	CellOT	-0.12713662908018367	-0.1271366290751336	5.0500714027235105e-12	False	False
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_O	NC	-0.3955474671934167	-0.3955474671934167	-3.1641356201816963e-18	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_O	CM	-0.3313393216722226	-0.3313393216722226	-2.7755575615628914e-19	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_O	TW	-0.33119486395764763	-0.33119486395764763	-6.106226635438361e-19	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_O	PCA	-0.3313209913062157	-0.3313209913062157	-1.5543122344752192e-18	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_O	RBF	-0.331030267186805	-0.33103026718680495	-9.436895709313831e-19	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_O	scGen	-0.5616055443021776	-0.5401270122921471	0.02147853201002976	False	False
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_O	CPA	-0.795547226699	-0.781054406660078	0.014492820038922296	False	False
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_O	CellOT	-0.5725261060641207	-0.5474631146808339	0.025062991383287995	False	False
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_P	NC	-0.3955474671934167	-0.3955474671934167	0.0	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_P	CM	-0.3313393216722226	-0.3313393216722226	0.0	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_P	TW	-0.33119486395764763	-0.33119486395764763	0.0	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_P	PCA	-0.3313209913062157	-0.3313209913062157	0.0	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_P	RBF	-0.331030267186805	-0.331030267186805	0.0	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_P	scGen	-0.5616055443021776	-0.5830840763036772	-0.021478532001500353	False	False
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_P	CPA	-0.795547226699	-0.8100400467500127	-0.014492820051013561	False	False
gse162632	cap48	primary	29	4	root_03	1000	1	D_to_P	CellOT	-0.5725261060641207	-0.5975890974530725	-0.025062991388951367	False	False
gse162632	cap48	primary	29	4	root_03	1000	1	S_to_M	NC	-0.3955474671934167	-0.3955474671934167	1.482147737874584e-17	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	S_to_M	CM	-0.3313393216722226	-0.3313393216722226	-8.326672684688674e-19	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	S_to_M	TW	-0.33119486395764763	-0.33119486395764763	-1.4432899320127034e-18	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	S_to_M	PCA	-0.3313209913062157	-0.3313209913062157	-7.771561172376096e-19	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	S_to_M	RBF	-0.3310302671868049	-0.331030267186805	2.7755575615628914e-19	True	True
gse162632	cap48	primary	29	4	root_03	1000	1	S_to_M	scGen	-0.12380551064381676	-0.12380551064032023	3.496305009398348e-12	False	False
gse162632	cap48	primary	29	4	root_03	1000	1	S_to_M	CPA	-0.357747193125379	-0.35774719311048464	1.489533502097018e-11	False	False
gse162632	cap48	primary	29	4	root_03	1000	1	S_to_M	CellOT	-0.1347260724160673	-0.13472607241239792	3.6693762195394444e-12	False	False
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_O	NC	-0.41770653454901846	-0.41770653454901846	-5.273559366969494e-18	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_O	CM	-0.3373996788656769	-0.3373996788656769	-1.4988010832439613e-18	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_O	TW	-0.337430568743985	-0.337430568743985	-2.0539125955565395e-18	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_O	PCA	-0.3371037820725949	-0.3371037820725949	-2.0539125955565395e-18	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_O	RBF	-0.3374533567054901	-0.3374533567054901	-1.27675647831893e-18	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_O	scGen	-0.5731527010559287	-0.5538925346152265	0.019260166440700242	False	False
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_O	CPA	-0.8094877285331942	-0.7962546611743068	0.013233067358888736	False	False
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_O	CellOT	-0.5836799842118952	-0.5609074135666395	0.022772570645255705	False	False
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_P	NC	-0.41770653454901846	-0.41770653454901846	0.0	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_P	CM	-0.3373996788656769	-0.3373996788656769	0.0	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_P	TW	-0.337430568743985	-0.337430568743985	0.0	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_P	PCA	-0.3371037820725949	-0.3371037820725949	0.0	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_P	RBF	-0.3374533567054901	-0.3374533567054901	0.0	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_P	scGen	-0.5731527010559287	-0.5924128674833524	-0.019260166427424306	False	False
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_P	CPA	-0.8094877285331942	-0.8227207958861825	-0.013233067352987427	False	False
gse162632	cap48	primary	29	4	root_04	1000	1	D_to_P	CellOT	-0.5836799842118952	-0.6064525548535311	-0.02277257064163512	False	False
gse162632	cap48	primary	29	4	root_04	1000	1	S_to_M	NC	-0.41770653454901846	-0.41770653454901846	1.687538997430238e-17	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	S_to_M	CM	-0.3373996788656769	-0.3373996788656769	3.885780586188048e-19	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	S_to_M	TW	-0.337430568743985	-0.337430568743985	-1.7208456881689926e-18	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	S_to_M	PCA	-0.3371037820725949	-0.3371037820725949	3.3306690738754697e-19	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	S_to_M	RBF	-0.3374533567054901	-0.3374533567054901	-7.771561172376096e-19	True	True
gse162632	cap48	primary	29	4	root_04	1000	1	S_to_M	scGen	-0.12514906158294525	-0.12514906158275788	1.8742772611712866e-13	False	False
gse162632	cap48	primary	29	4	root_04	1000	1	S_to_M	CPA	-0.3614840890458408	-0.3614840890492733	-3.432275297310383e-12	False	False
gse162632	cap48	primary	29	4	root_04	1000	1	S_to_M	CellOT	-0.13567634474206716	-0.13567634473960186	2.4652974106587066e-12	False	False
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_O	NC	-0.4223345344623108	-0.4223345344623108	-4.052314039881821e-18	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_O	CM	-0.35616922864311845	-0.35616922864311845	-1.2212453270876721e-18	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_O	TW	-0.35594651980772035	-0.35594651980772035	-9.992007221626408e-19	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_O	PCA	-0.3558247648710167	-0.3558247648710167	-1.7763568394002505e-18	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_O	RBF	-0.35578984186639345	-0.35578984186639345	-1.2212453270876721e-18	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_O	scGen	-0.6111813059466912	-0.5904802360527496	0.02070106989394058	False	False
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_O	CPA	-0.8708886060296185	-0.8571460365986119	0.01374256943100798	False	False
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_O	CellOT	-0.6162903001212197	-0.5921418297934491	0.024148470327770098	False	False
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_P	NC	-0.4223345344623108	-0.4223345344623108	0.0	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_P	CM	-0.35616922864311845	-0.35616922864311845	0.0	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_P	TW	-0.35594651980772035	-0.35594651980772035	0.0	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_P	PCA	-0.3558247648710167	-0.3558247648710167	0.0	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_P	RBF	-0.35578984186639345	-0.35578984186639345	0.0	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_P	scGen	-0.6111813059466912	-0.6318823758380553	-0.02070106989136457	False	False
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_P	CPA	-0.8708886060296185	-0.884631175464814	-0.013742569435195815	False	False
gse162632	cap48	primary	29	4	root_05	1000	1	D_to_P	CellOT	-0.6162903001212197	-0.6404387704528937	-0.02414847033167226	False	False
gse162632	cap48	primary	29	4	root_05	1000	1	S_to_M	NC	-0.42233453446231084	-0.4223345344623108	1.5154544286133388e-17	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	S_to_M	CM	-0.35616922864311845	-0.35616922864311845	-1.7763568394002505e-18	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	S_to_M	TW	-0.35594651980772035	-0.35594651980772035	-1.5543122344752192e-18	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	S_to_M	PCA	-0.3558247648710167	-0.3558247648710167	-1.7763568394002505e-18	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	S_to_M	RBF	-0.35578984186639345	-0.35578984186639345	-9.992007221626408e-19	True	True
gse162632	cap48	primary	29	4	root_05	1000	1	S_to_M	scGen	-0.13260286966524418	-0.13260286966471152	5.327106256114433e-13	False	False
gse162632	cap48	primary	29	4	root_05	1000	1	S_to_M	CPA	-0.39231016976553357	-0.3923101697664281	-8.939508022720589e-13	False	False
gse162632	cap48	primary	29	4	root_05	1000	1	S_to_M	CellOT	-0.13771186384622783	-0.13771186384168257	4.544925241711795e-12	False	False
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_O	NC	-0.40490719162876515	-0.4049071916287651	-3.1086244689504384e-18	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_O	CM	-0.4080312246171032	-0.4080312246171032	-3.608224830031759e-18	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_O	TW	-0.40734566899049285	-0.40734566899049274	-3.663735981263017e-18	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_O	PCA	-0.4069942744585637	-0.4069942744585637	-3.608224830031759e-18	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_O	RBF	-0.4064260448904691	-0.4064260448904691	-3.7747582837255325e-18	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_O	scGen	-0.6756903270447886	-0.6543317001114807	0.02135862693330712	False	False
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_O	CPA	-1.0315526071518726	-1.018826980461071	0.012725626690799288	False	False
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_O	CellOT	-0.6809087099740904	-0.6568625256708015	0.024046184303289506	False	False
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_P	NC	-0.40490719162876515	-0.40490719162876515	0.0	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_P	CM	-0.4080312246171032	-0.4080312246171032	0.0	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_P	TW	-0.40734566899049285	-0.40734566899049285	0.0	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_P	PCA	-0.4069942744585637	-0.4069942744585637	0.0	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_P	RBF	-0.4064260448904691	-0.4064260448904691	0.0	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_P	scGen	-0.6756903270447886	-0.6970489539798553	-0.021358626935066655	False	False
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_P	CPA	-1.0315526071518726	-1.0442782338267482	-0.012725626674877803	False	False
gse162632	cap48	primary	29	4	root_06	1000	1	D_to_P	CellOT	-0.6809087099740904	-0.7049548942698477	-0.024046184295756837	False	False
gse162632	cap48	primary	29	4	root_06	1000	1	S_to_M	NC	-0.40490719162876515	-0.40490719162876515	1.6486811915683574e-17	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	S_to_M	CM	-0.4080312246171032	-0.4080312246171032	1.6542323066914832e-17	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	S_to_M	TW	-0.40734566899049285	-0.40734566899049285	1.6486811915683574e-17	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	S_to_M	PCA	-0.40699427445856373	-0.4069942744585637	1.4765966227514583e-17	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	S_to_M	RBF	-0.40642604489046913	-0.4064260448904691	1.6209256159527284e-17	True	True
gse162632	cap48	primary	29	4	root_06	1000	1	S_to_M	scGen	-0.15837819473499162	-0.15837819473089537	4.096251449148269e-12	False	False
gse162632	cap48	primary	29	4	root_06	1000	1	S_to_M	CPA	-0.514240474808547	-0.514240474827414	-1.8866024020791628e-11	False	False
gse162632	cap48	primary	29	4	root_06	1000	1	S_to_M	CellOT	-0.1635965776664771	-0.16359657766235686	4.1206778267355305e-12	False	False
gse162632	cap48	primary	29	4	root_07	1000	1	D_to_O	NC	-0.4252949607573834	-0.4252949607573833	-3.608224830031759e-18	True	True
gse162632	cap48	primary	29	4	root_07	1000	1	D_to_O	CM	-0.3605370218862029	-0.3605370218862029	-7.771561172376096e-19	True	True
