depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	allocation_min_margin	allocation_max_margin	crossing_allocation_count	n_allocations	strict_crossing_after_task_and_allocation_means
16	additive	compositional_ridge	primary_state_pair	S	-0.00079123606492530001	-0.00079123606492530001	0	-0.00079123606492530001	-0.00079123606492530001	0	30	False
16	additive	compositional_ridge	primary_state_pair	M	-0.00079123606492530001	-0.00079123606492530001	0	-0.00079123606492530001	-0.00079123606492530001	0	30	False
16	additive	compositional_ridge	primary_state_pair	P	-0.00079123606492530001	-0.00079123606492530001	7.1701903673708034e-18	-0.00079123606492530001	-0.00079123606492520005	0	30	False
16	additive	compositional_ridge	primary_state_pair	O	-0.00079123606492530001	-0.00079123606492530001	7.1701903673708034e-18	-0.00079123606492530001	-0.00079123606492520005	0	30	False
16	additive	compositional_ridge	primary_state_pair	D	-0.00079123606492530001	-0.00079123606492530001	7.1701903673708034e-18	-0.00079123606492530001	-0.00079123606492520005	0	30	False
16	additive	CPA_0.8.8	primary_state_pair	S	0.048933682982672699	0.048933682982672699	0	0.045299973659838497	0.055366855072492102	0	30	False
16	additive	CPA_0.8.8	primary_state_pair	M	0.048933682982672699	0.048933682982672699	-1.3877787807814459e-18	0.045299973659838497	0.055366855072492102	0	30	False
16	additive	CPA_0.8.8	primary_state_pair	P	0.048933682982672699	0.050543378162594799	0.0016096951799221	0.046689521888754602	0.056743912014334798	0	30	False
16	additive	CPA_0.8.8	primary_state_pair	O	0.048933682982672699	0.0473239878027506	-0.001609695179922	0.043042389623198903	0.053989798130649497	0	30	False
16	additive	CPA_0.8.8	primary_state_pair	D	0.048933682982672699	0.048933682982672699	1.1564823173178713e-18	0.045299973659838497	0.055366855072492102	0	30	False
16	additive	zero_effect	zero_effect_diagnostic	S	0.084570201897073205	0.084570201897073205	0	0.080059847633886294	0.092178635397181505	0	30	False
16	additive	zero_effect	zero_effect_diagnostic	M	0.084570201897073205	0.084570201897073205	-9.251858538542973e-19	0.080059847633886294	0.092178635397181505	0	30	False
16	additive	zero_effect	zero_effect_diagnostic	P	0.084570201897073205	0.069229379200955496	-0.0153408226961176	0.063954095255437798	0.077391511127802001	0	30	False
16	additive	zero_effect	zero_effect_diagnostic	O	0.084570201897073205	0.069229379200955496	-0.0153408226961176	0.063954095255437798	0.077391511127802001	0	30	False
16	additive	zero_effect	zero_effect_diagnostic	D	0.084570201897073205	0.069229379200955496	-0.0153408226961176	0.063954095255437798	0.077391511127802001	0	30	False
16	compositional_ridge	CPA_0.8.8	primary_state_pair	S	0.049724919047598001	0.049724919047598001	0	0.046091209724763799	0.056158091137417397	0	30	False
