allocation	depth_per_gemgroup	cells_per_reference	model	pattern	scaled_squared_error
18	64	512	zero_effect	S	0.10497911653211604
18	64	512	zero_effect	M	0.10497911653211604
18	64	512	zero_effect	P	0.10497911653211604
18	64	512	zero_effect	O	0.10497911653211604
18	64	512	zero_effect	D	0.10497911653211604
18	128	1024	additive	S	0.026195167136201958
18	128	1024	additive	M	0.026195167136201958
18	128	1024	additive	P	0.028055662546235323
18	128	1024	additive	O	0.028055662546235323
18	128	1024	additive	D	0.028055662546235323
18	128	1024	compositional_ridge	S	0.025403931071276635
18	128	1024	compositional_ridge	M	0.025403931071276635
18	128	1024	compositional_ridge	P	0.027264426481310011
18	128	1024	compositional_ridge	O	0.027264426481310011
18	128	1024	compositional_ridge	D	0.027264426481310011
18	128	1024	CPA_0.8.8	S	0.074058531744986195
18	128	1024	CPA_0.8.8	M	0.074058531744986195
18	128	1024	CPA_0.8.8	P	0.076115993926291189
18	128	1024	CPA_0.8.8	O	0.075722060383747986
18	128	1024	CPA_0.8.8	D	0.075919027155019553
18	128	1024	zero_effect	S	0.10348475392713967
18	128	1024	zero_effect	M	0.10348475392713968
18	128	1024	zero_effect	P	0.10348475392713968
18	128	1024	zero_effect	O	0.10348475392713968
18	128	1024	zero_effect	D	0.10348475392713968
18	135	1080	additive	S	0.026195167136201958
18	135	1080	additive	M	0.026195167136201958
18	135	1080	additive	P	0.027980125829680076
18	135	1080	additive	O	0.027980125829680076
18	135	1080	additive	D	0.027980125829680076
18	135	1080	compositional_ridge	S	0.025403931071276635
18	135	1080	compositional_ridge	M	0.025403931071276635
18	135	1080	compositional_ridge	P	0.027188889764754764
18	135	1080	compositional_ridge	O	0.027188889764754764
18	135	1080	compositional_ridge	D	0.027188889764754764
18	135	1080	CPA_0.8.8	S	0.074285348220718042
18	135	1080	CPA_0.8.8	M	0.074285348220718056
18	135	1080	CPA_0.8.8	P	0.076287354249796976
18	135	1080	CPA_0.8.8	O	0.075853259578595386
18	135	1080	CPA_0.8.8	D	0.076070306914196181
18	135	1080	zero_effect	S	0.10374060497669131
18	135	1080	zero_effect	M	0.10374060497669133
18	135	1080	zero_effect	P	0.10374060497669133
18	135	1080	zero_effect	O	0.10374060497669133
18	135	1080	zero_effect	D	0.10374060497669133
19	8	64	additive	S	0.026195167136201958
19	8	64	additive	M	0.026195167136201958
19	8	64	additive	P	0.056119353738698086
19	8	64	additive	O	0.056119353738698086
19	8	64	additive	D	0.056119353738698086
19	8	64	compositional_ridge	S	0.025403931071276635
19	8	64	compositional_ridge	M	0.025403931071276635
19	8	64	compositional_ridge	P	0.055328117673772804
19	8	64	compositional_ridge	O	0.055328117673772804
19	8	64	compositional_ridge	D	0.055328117673772804
19	8	64	CPA_0.8.8	S	0.082081910301448568
19	8	64	CPA_0.8.8	M	0.082081910301448568
19	8	64	CPA_0.8.8	P	0.11551271719450526
19	8	64	CPA_0.8.8	O	0.1084994766133841
19	8	64	CPA_0.8.8	D	0.1120060969039447
19	8	64	zero_effect	S	0.12530555375136246
19	8	64	zero_effect	M	0.12530555375136246
19	8	64	zero_effect	P	0.12530555375136246
19	8	64	zero_effect	O	0.12530555375136246
19	8	64	zero_effect	D	0.12530555375136246
19	16	128	additive	S	0.026195167136201958
19	16	128	additive	M	0.026195167136201958
19	16	128	additive	P	0.040982291405581434
19	16	128	additive	O	0.040982291405581434
19	16	128	additive	D	0.040982291405581434
19	16	128	compositional_ridge	S	0.025403931071276635
19	16	128	compositional_ridge	M	0.025403931071276635
19	16	128	compositional_ridge	P	0.040191055340656132
19	16	128	compositional_ridge	O	0.040191055340656132
19	16	128	compositional_ridge	D	0.040191055340656132
19	16	128	CPA_0.8.8	S	0.081562022208694074
19	16	128	CPA_0.8.8	M	0.081562022208694074
19	16	128	CPA_0.8.8	P	0.097726203419916308
19	16	128	CPA_0.8.8	O	0.094972089536230944
19	16	128	CPA_0.8.8	D	0.096349146478073577
19	16	128	zero_effect	S	0.11837380253338349
19	16	128	zero_effect	M	0.11837380253338349
19	16	128	zero_effect	P	0.11837380253338349
19	16	128	zero_effect	O	0.11837380253338349
19	16	128	zero_effect	D	0.11837380253338349
19	32	256	additive	S	0.026195167136201958
19	32	256	additive	M	0.026195167136201958
19	32	256	additive	P	0.033762318457137896
19	32	256	additive	O	0.033762318457137896
19	32	256	additive	D	0.033762318457137896
19	32	256	compositional_ridge	S	0.025403931071276635
19	32	256	compositional_ridge	M	0.025403931071276635
19	32	256	compositional_ridge	P	0.032971082392212581
19	32	256	compositional_ridge	O	0.032971082392212581
19	32	256	compositional_ridge	D	0.032971082392212581
19	32	256	CPA_0.8.8	S	0.076684945661519455
19	32	256	CPA_0.8.8	M	0.076684945661519455
19	32	256	CPA_0.8.8	P	0.084928959669267848
19	32	256	CPA_0.8.8	O	0.083575234295642953
19	32	256	CPA_0.8.8	D	0.084252096982455366
19	32	256	zero_effect	S	0.10987451761254784
19	32	256	zero_effect	M	0.10987451761254784
19	32	256	zero_effect	P	0.10987451761254784
19	32	256	zero_effect	O	0.10987451761254784
19	32	256	zero_effect	D	0.10987451761254784
19	64	512	additive	S	0.026195167136201958
19	64	512	additive	M	0.026195167136201958
19	64	512	additive	P	0.030118050704988245
19	64	512	additive	O	0.030118050704988245
19	64	512	additive	D	0.030118050704988245
19	64	512	compositional_ridge	S	0.025403931071276635
19	64	512	compositional_ridge	M	0.025403931071276635
19	64	512	compositional_ridge	P	0.029326814640062936
19	64	512	compositional_ridge	O	0.029326814640062936
19	64	512	compositional_ridge	D	0.029326814640062936
19	64	512	CPA_0.8.8	S	0.076164914112742052
19	64	512	CPA_0.8.8	M	0.076164914112742052
19	64	512	CPA_0.8.8	P	0.080618924548324311
19	64	512	CPA_0.8.8	O	0.079556670814732403
19	64	512	CPA_0.8.8	D	0.08008779768152835
19	64	512	zero_effect	S	0.10751161542033001
19	64	512	zero_effect	M	0.10751161542033001
19	64	512	zero_effect	P	0.10751161542033001
19	64	512	zero_effect	O	0.10751161542033001
19	64	512	zero_effect	D	0.10751161542033001
19	128	1024	additive	S	0.026195167136201958
19	128	1024	additive	M	0.026195167136201958
19	128	1024	additive	P	0.028107722657148317
19	128	1024	additive	O	0.028107722657148317
19	128	1024	additive	D	0.028107722657148317
19	128	1024	compositional_ridge	S	0.025403931071276635
19	128	1024	compositional_ridge	M	0.025403931071276635
19	128	1024	compositional_ridge	P	0.027316486592223008
19	128	1024	compositional_ridge	O	0.027316486592223008
19	128	1024	compositional_ridge	D	0.027316486592223008
19	128	1024	CPA_0.8.8	S	0.074416398592480545
19	128	1024	CPA_0.8.8	M	0.074416398592480545
19	128	1024	CPA_0.8.8	P	0.076546633898550112
19	128	1024	CPA_0.8.8	O	0.076111274328303724
19	128	1024	CPA_0.8.8	D	0.076328954113426925
19	128	1024	zero_effect	S	0.10403618894621011
19	128	1024	zero_effect	M	0.10403618894621011
19	128	1024	zero_effect	P	0.10403618894621011
19	128	1024	zero_effect	O	0.10403618894621011
19	128	1024	zero_effect	D	0.10403618894621011
19	135	1080	additive	S	0.026195167136201958
19	135	1080	additive	M	0.026195167136201958
19	135	1080	additive	P	0.027991719332767156
19	135	1080	additive	O	0.027991719332767156
19	135	1080	additive	D	0.027991719332767156
19	135	1080	compositional_ridge	S	0.025403931071276635
19	135	1080	compositional_ridge	M	0.025403931071276635
19	135	1080	compositional_ridge	P	0.027200483267841837
19	135	1080	compositional_ridge	O	0.027200483267841837
19	135	1080	compositional_ridge	D	0.027200483267841837
19	135	1080	CPA_0.8.8	S	0.073973974094117781
19	135	1080	CPA_0.8.8	M	0.073973974094117781
19	135	1080	CPA_0.8.8	P	0.07594189032642705
19	135	1080	CPA_0.8.8	O	0.075599162254938818
19	135	1080	CPA_0.8.8	D	0.075770526290682913
19	135	1080	zero_effect	S	0.10343789162471144
19	135	1080	zero_effect	M	0.10343789162471144
19	135	1080	zero_effect	P	0.10343789162471144
19	135	1080	zero_effect	O	0.10343789162471144
19	135	1080	zero_effect	D	0.10343789162471144
20	8	64	additive	S	0.026195167136201958
20	8	64	additive	M	0.026195167136201958
20	8	64	additive	P	0.056634269661082259
20	8	64	additive	O	0.056634269661082259
20	8	64	additive	D	0.056634269661082259
20	8	64	compositional_ridge	S	0.025403931071276635
20	8	64	compositional_ridge	M	0.025403931071276635
20	8	64	compositional_ridge	P	0.055843033596156902
20	8	64	compositional_ridge	O	0.055843033596156902
20	8	64	compositional_ridge	D	0.055843033596156902
20	8	64	CPA_0.8.8	S	0.077557443048185848
20	8	64	CPA_0.8.8	M	0.077557443048185848
20	8	64	CPA_0.8.8	P	0.11123831910976001
20	8	64	CPA_0.8.8	O	0.10475477203637218
20	8	64	CPA_0.8.8	D	0.10799654557306614
20	8	64	zero_effect	S	0.12082091850099434
20	8	64	zero_effect	M	0.12082091850099434
20	8	64	zero_effect	P	0.12082091850099434
20	8	64	zero_effect	O	0.12082091850099434
20	8	64	zero_effect	D	0.12082091850099434
20	16	128	additive	S	0.026195167136201958
20	16	128	additive	M	0.026195167136201958
20	16	128	additive	P	0.042204078814717626
20	16	128	additive	O	0.042204078814717626
20	16	128	additive	D	0.042204078814717626
20	16	128	compositional_ridge	S	0.025403931071276635
20	16	128	compositional_ridge	M	0.025403931071276635
20	16	128	compositional_ridge	P	0.041412842749792331
20	16	128	compositional_ridge	O	0.041412842749792331
20	16	128	compositional_ridge	D	0.041412842749792331
20	16	128	CPA_0.8.8	S	0.076141149821996074
20	16	128	CPA_0.8.8	M	0.076141149821996074
20	16	128	CPA_0.8.8	P	0.094479043799108708
20	16	128	CPA_0.8.8	O	0.089821079201914844
20	16	128	CPA_0.8.8	D	0.092150061500511735
20	16	128	zero_effect	S	0.11230288595899807
20	16	128	zero_effect	M	0.11230288595899807
20	16	128	zero_effect	P	0.11230288595899807
20	16	128	zero_effect	O	0.11230288595899807
20	16	128	zero_effect	D	0.11230288595899807
20	32	256	additive	S	0.026195167136201958
20	32	256	additive	M	0.026195167136201958
20	32	256	additive	P	0.034089923622522805
20	32	256	additive	O	0.034089923622522805
20	32	256	additive	D	0.034089923622522805
20	32	256	compositional_ridge	S	0.025403931071276635
20	32	256	compositional_ridge	M	0.025403931071276635
20	32	256	compositional_ridge	P	0.033298687557597496
20	32	256	compositional_ridge	O	0.033298687557597496
20	32	256	compositional_ridge	D	0.033298687557597496
20	32	256	CPA_0.8.8	S	0.074292221485888862
20	32	256	CPA_0.8.8	M	0.074292221485888862
20	32	256	CPA_0.8.8	P	0.082862851374431376
20	32	256	CPA_0.8.8	O	0.081511104569988085
20	32	256	CPA_0.8.8	D	0.082186977972209682
20	32	256	zero_effect	S	0.1067083081130312
20	32	256	zero_effect	M	0.10670830811303121
20	32	256	zero_effect	P	0.10670830811303121
20	32	256	zero_effect	O	0.10670830811303121
20	32	256	zero_effect	D	0.10670830811303121
20	64	512	additive	S	0.026195167136201958
20	64	512	additive	M	0.026195167136201958
20	64	512	additive	P	0.030083395921788068
20	64	512	additive	O	0.030083395921788068
20	64	512	additive	D	0.030083395921788068
20	64	512	compositional_ridge	S	0.025403931071276635
20	64	512	compositional_ridge	M	0.025403931071276635
20	64	512	compositional_ridge	P	0.029292159856862749
20	64	512	compositional_ridge	O	0.029292159856862749
20	64	512	compositional_ridge	D	0.029292159856862749
20	64	512	CPA_0.8.8	S	0.073274793372347227
20	64	512	CPA_0.8.8	M	0.073274793372347227
20	64	512	CPA_0.8.8	P	0.077530201928795603
20	64	512	CPA_0.8.8	O	0.076795842387071059
20	64	512	CPA_0.8.8	D	0.077163022157933372
20	64	512	zero_effect	S	0.10336769800648171
20	64	512	zero_effect	M	0.10336769800648171
20	64	512	zero_effect	P	0.10336769800648171
20	64	512	zero_effect	O	0.10336769800648171
20	64	512	zero_effect	D	0.10336769800648171
20	128	1024	additive	S	0.026195167136201958
20	128	1024	additive	M	0.026195167136201958
20	128	1024	additive	P	0.028119012190153635
20	128	1024	additive	O	0.028119012190153635
20	128	1024	additive	D	0.028119012190153635
20	128	1024	compositional_ridge	S	0.025403931071276635
20	128	1024	compositional_ridge	M	0.025403931071276635
20	128	1024	compositional_ridge	P	0.027327776125228319
20	128	1024	compositional_ridge	O	0.027327776125228319
20	128	1024	compositional_ridge	D	0.027327776125228319
20	128	1024	CPA_0.8.8	S	0.074001516687274171
20	128	1024	CPA_0.8.8	M	0.074001516687274158
20	128	1024	CPA_0.8.8	P	0.0760623398022688
20	128	1024	CPA_0.8.8	O	0.075788383680182897
20	128	1024	CPA_0.8.8	D	0.075925361741225869
20	128	1024	zero_effect	S	0.10340148471278197
20	128	1024	zero_effect	M	0.10340148471278197
20	128	1024	zero_effect	P	0.10340148471278197
20	128	1024	zero_effect	O	0.10340148471278197
20	128	1024	zero_effect	D	0.10340148471278197
20	135	1080	additive	S	0.026195167136201958
20	135	1080	additive	M	0.026195167136201958
20	135	1080	additive	P	0.028032264173612233
20	135	1080	additive	O	0.028032264173612233
20	135	1080	additive	D	0.028032264173612233
20	135	1080	compositional_ridge	S	0.025403931071276635
20	135	1080	compositional_ridge	M	0.025403931071276635
20	135	1080	compositional_ridge	P	0.027241028108686921
20	135	1080	compositional_ridge	O	0.027241028108686921
20	135	1080	compositional_ridge	D	0.027241028108686921
20	135	1080	CPA_0.8.8	S	0.073885687433066505
20	135	1080	CPA_0.8.8	M	0.073885687433066505
20	135	1080	CPA_0.8.8	P	0.075871136135321607
20	135	1080	CPA_0.8.8	O	0.075574432805631975
20	135	1080	CPA_0.8.8	D	0.07572278447047677
20	135	1080	zero_effect	S	0.10321408747683827
20	135	1080	zero_effect	M	0.10321408747683827
20	135	1080	zero_effect	P	0.10321408747683827
20	135	1080	zero_effect	O	0.10321408747683827
20	135	1080	zero_effect	D	0.10321408747683827
21	8	64	additive	S	0.026195167136201958
21	8	64	additive	M	0.026195167136201958
21	8	64	additive	P	0.05608139815383989
21	8	64	additive	O	0.05608139815383989
21	8	64	additive	D	0.05608139815383989
21	8	64	compositional_ridge	S	0.025403931071276635
21	8	64	compositional_ridge	M	0.025403931071276635
21	8	64	compositional_ridge	P	0.055290162088914616
21	8	64	compositional_ridge	O	0.055290162088914616
21	8	64	compositional_ridge	D	0.055290162088914616
21	8	64	CPA_0.8.8	S	0.078985967311741637
21	8	64	CPA_0.8.8	M	0.078985967311741637
21	8	64	CPA_0.8.8	P	0.11156296943538427
21	8	64	CPA_0.8.8	O	0.10618142722337488
21	8	64	CPA_0.8.8	D	0.10887219832937951
21	8	64	zero_effect	S	0.12161021680530697
21	8	64	zero_effect	M	0.12161021680530697
21	8	64	zero_effect	P	0.12161021680530697
21	8	64	zero_effect	O	0.12161021680530697
21	8	64	zero_effect	D	0.12161021680530697
21	16	128	additive	S	0.026195167136201958
21	16	128	additive	M	0.026195167136201958
21	16	128	additive	P	0.040493478759762891
21	16	128	additive	O	0.040493478759762891
21	16	128	additive	D	0.040493478759762891
21	16	128	compositional_ridge	S	0.025403931071276635
21	16	128	compositional_ridge	M	0.025403931071276635
21	16	128	compositional_ridge	P	0.039702242694837568
21	16	128	compositional_ridge	O	0.039702242694837568
21	16	128	compositional_ridge	D	0.039702242694837568
21	16	128	CPA_0.8.8	S	0.073348613566801626
21	16	128	CPA_0.8.8	M	0.073348613566801626
21	16	128	CPA_0.8.8	P	0.088693396796523535
21	16	128	CPA_0.8.8	O	0.086600453584201612
21	16	128	CPA_0.8.8	D	0.087646925190362601
21	16	128	zero_effect	S	0.10938912442555174
21	16	128	zero_effect	M	0.10938912442555174
21	16	128	zero_effect	P	0.10938912442555174
21	16	128	zero_effect	O	0.10938912442555174
21	16	128	zero_effect	D	0.10938912442555174
21	32	256	additive	S	0.026195167136201958
21	32	256	additive	M	0.026195167136201958
21	32	256	additive	P	0.033460592155002217
21	32	256	additive	O	0.033460592155002217
21	32	256	additive	D	0.033460592155002217
21	32	256	compositional_ridge	S	0.025403931071276635
21	32	256	compositional_ridge	M	0.025403931071276635
21	32	256	compositional_ridge	P	0.032669356090076887
21	32	256	compositional_ridge	O	0.032669356090076887
21	32	256	compositional_ridge	D	0.032669356090076887
21	32	256	CPA_0.8.8	S	0.072572984650244809
21	32	256	CPA_0.8.8	M	0.072572984650244809
21	32	256	CPA_0.8.8	P	0.08048816617040605
21	32	256	CPA_0.8.8	O	0.079188653167684142
21	32	256	CPA_0.8.8	D	0.079838409669045124
21	32	256	zero_effect	S	0.10422131423050919
21	32	256	zero_effect	M	0.10422131423050919
21	32	256	zero_effect	P	0.10422131423050919
21	32	256	zero_effect	O	0.10422131423050919
21	32	256	zero_effect	D	0.10422131423050919
21	64	512	additive	S	0.026195167136201958
21	64	512	additive	M	0.026195167136201958
21	64	512	additive	P	0.029763166968892311
21	64	512	additive	O	0.029763166968892311
21	64	512	additive	D	0.029763166968892311
21	64	512	compositional_ridge	S	0.025403931071276635
21	64	512	compositional_ridge	M	0.025403931071276635
21	64	512	compositional_ridge	P	0.028971930903966995
21	64	512	compositional_ridge	O	0.028971930903966995
21	64	512	compositional_ridge	D	0.028971930903966995
21	64	512	CPA_0.8.8	S	0.072731532648417946
21	64	512	CPA_0.8.8	M	0.072731532648417946
21	64	512	CPA_0.8.8	P	0.076556097788583896
21	64	512	CPA_0.8.8	O	0.076042967173632708
21	64	512	CPA_0.8.8	D	0.076299532481108323
21	64	512	zero_effect	S	0.10277711272349371
21	64	512	zero_effect	M	0.10277711272349371
21	64	512	zero_effect	P	0.10277711272349371
21	64	512	zero_effect	O	0.10277711272349371
21	64	512	zero_effect	D	0.10277711272349371
21	128	1024	additive	S	0.026195167136201958
21	128	1024	additive	M	0.026195167136201958
21	128	1024	additive	P	0.028115027895419455
21	128	1024	additive	O	0.028115027895419455
21	128	1024	additive	D	0.028115027895419455
21	128	1024	compositional_ridge	S	0.025403931071276635
21	128	1024	compositional_ridge	M	0.025403931071276635
21	128	1024	compositional_ridge	P	0.027323791830494132
21	128	1024	compositional_ridge	O	0.027323791830494132
21	128	1024	compositional_ridge	D	0.027323791830494132
21	128	1024	CPA_0.8.8	S	0.074017038725495046
21	128	1024	CPA_0.8.8	M	0.074017038725495046
21	128	1024	CPA_0.8.8	P	0.076090117474994834
21	128	1024	CPA_0.8.8	O	0.07578368149443028
21	128	1024	CPA_0.8.8	D	0.075936899484712536
21	128	1024	zero_effect	S	0.10354207887650886
21	128	1024	zero_effect	M	0.10354207887650886
21	128	1024	zero_effect	P	0.10354207887650886
21	128	1024	zero_effect	O	0.10354207887650886
21	128	1024	zero_effect	D	0.10354207887650886
21	135	1080	additive	S	0.026195167136201958
21	135	1080	additive	M	0.026195167136201958
21	135	1080	additive	P	0.028005415741164236
21	135	1080	additive	O	0.028005415741164236
21	135	1080	additive	D	0.028005415741164236
21	135	1080	compositional_ridge	S	0.025403931071276635
21	135	1080	compositional_ridge	M	0.025403931071276635
21	135	1080	compositional_ridge	P	0.027214179676238914
21	135	1080	compositional_ridge	O	0.027214179676238914
21	135	1080	compositional_ridge	D	0.027214179676238914
21	135	1080	CPA_0.8.8	S	0.073919735533507475
21	135	1080	CPA_0.8.8	M	0.073919735533507475
21	135	1080	CPA_0.8.8	P	0.075868843370257538
21	135	1080	CPA_0.8.8	O	0.07559112490668192
21	135	1080	CPA_0.8.8	D	0.07572998413846975
21	135	1080	zero_effect	S	0.10337625368280495
21	135	1080	zero_effect	M	0.10337625368280495
21	135	1080	zero_effect	P	0.10337625368280495
21	135	1080	zero_effect	O	0.10337625368280495
21	135	1080	zero_effect	D	0.10337625368280495
22	8	64	additive	S	0.026195167136201958
22	8	64	additive	M	0.026195167136201958
22	8	64	additive	P	0.056327918945678561
22	8	64	additive	O	0.056327918945678561
22	8	64	additive	D	0.056327918945678561
22	8	64	compositional_ridge	S	0.025403931071276635
22	8	64	compositional_ridge	M	0.025403931071276635
22	8	64	compositional_ridge	P	0.055536682880753266
22	8	64	compositional_ridge	O	0.055536682880753266
22	8	64	compositional_ridge	D	0.055536682880753266
22	8	64	CPA_0.8.8	S	0.07856088533760322
22	8	64	CPA_0.8.8	M	0.07856088533760322
22	8	64	CPA_0.8.8	P	0.11217649993993999
22	8	64	CPA_0.8.8	O	0.10521077435421966
22	8	64	CPA_0.8.8	D	0.10869363714707983
22	8	64	zero_effect	S	0.11959386303303887
22	8	64	zero_effect	M	0.11959386303303886
22	8	64	zero_effect	P	0.11959386303303886
22	8	64	zero_effect	O	0.11959386303303886
22	8	64	zero_effect	D	0.11959386303303886
22	16	128	additive	S	0.026195167136201958
22	16	128	additive	M	0.026195167136201958
22	16	128	additive	P	0.04093087546317805
22	16	128	additive	O	0.04093087546317805
22	16	128	additive	D	0.04093087546317805
22	16	128	compositional_ridge	S	0.025403931071276635
22	16	128	compositional_ridge	M	0.025403931071276635
22	16	128	compositional_ridge	P	0.040139639398252741
22	16	128	compositional_ridge	O	0.040139639398252741
22	16	128	compositional_ridge	D	0.040139639398252741
22	16	128	CPA_0.8.8	S	0.075692683499153271
22	16	128	CPA_0.8.8	M	0.075692683499153271
22	16	128	CPA_0.8.8	P	0.091928670930196049
22	16	128	CPA_0.8.8	O	0.088928112722062608
22	16	128	CPA_0.8.8	D	0.090428391826129356
22	16	128	zero_effect	S	0.11061427136978083
22	16	128	zero_effect	M	0.11061427136978082
22	16	128	zero_effect	P	0.11061427136978082
22	16	128	zero_effect	O	0.11061427136978082
22	16	128	zero_effect	D	0.11061427136978082
22	32	256	additive	S	0.026195167136201958
22	32	256	additive	M	0.026195167136201958
22	32	256	additive	P	0.033831266958426941
22	32	256	additive	O	0.033831266958426941
22	32	256	additive	D	0.033831266958426941
22	32	256	compositional_ridge	S	0.025403931071276635
22	32	256	compositional_ridge	M	0.025403931071276635
22	32	256	compositional_ridge	P	0.033040030893501632
22	32	256	compositional_ridge	O	0.033040030893501632
22	32	256	compositional_ridge	D	0.033040030893501632
22	32	256	CPA_0.8.8	S	0.0734955495968386
22	32	256	CPA_0.8.8	M	0.0734955495968386
22	32	256	CPA_0.8.8	P	0.081930583848228836
22	32	256	CPA_0.8.8	O	0.080332714989898357
22	32	256	CPA_0.8.8	D	0.081131649419063576
22	32	256	zero_effect	S	0.1046804937454708
22	32	256	zero_effect	M	0.1046804937454708
22	32	256	zero_effect	P	0.1046804937454708
22	32	256	zero_effect	O	0.1046804937454708
22	32	256	zero_effect	D	0.1046804937454708
22	64	512	additive	S	0.026195167136201958
22	64	512	additive	M	0.026195167136201958
22	64	512	additive	P	0.030090808377675016
22	64	512	additive	O	0.030090808377675016
22	64	512	additive	D	0.030090808377675016
22	64	512	compositional_ridge	S	0.025403931071276635
22	64	512	compositional_ridge	M	0.025403931071276635
22	64	512	compositional_ridge	P	0.029299572312749694
22	64	512	compositional_ridge	O	0.029299572312749694
22	64	512	compositional_ridge	D	0.029299572312749694
22	64	512	CPA_0.8.8	S	0.073418402451278258
22	64	512	CPA_0.8.8	M	0.073418402451278258
22	64	512	CPA_0.8.8	P	0.07775713741326569
22	64	512	CPA_0.8.8	O	0.076870949972236993
22	64	512	CPA_0.8.8	D	0.077314043692751314
22	64	512	zero_effect	S	0.10368315091168361
22	64	512	zero_effect	M	0.10368315091168361
22	64	512	zero_effect	P	0.10368315091168361
22	64	512	zero_effect	O	0.10368315091168361
22	64	512	zero_effect	D	0.10368315091168361
22	128	1024	additive	S	0.026195167136201958
22	128	1024	additive	M	0.026195167136201958
22	128	1024	additive	P	0.028037662814772372
22	128	1024	additive	O	0.028037662814772372
22	128	1024	additive	D	0.028037662814772372
22	128	1024	compositional_ridge	S	0.025403931071276635
22	128	1024	compositional_ridge	M	0.025403931071276635
22	128	1024	compositional_ridge	P	0.027246426749847064
22	128	1024	compositional_ridge	O	0.027246426749847064
22	128	1024	compositional_ridge	D	0.027246426749847064
22	128	1024	CPA_0.8.8	S	0.073328720296622421
22	128	1024	CPA_0.8.8	M	0.073328720296622421
22	128	1024	CPA_0.8.8	P	0.075330039841631724
22	128	1024	CPA_0.8.8	O	0.075012392108753961
22	128	1024	CPA_0.8.8	D	0.075171215975192857
22	128	1024	zero_effect	S	0.10264804641568979
22	128	1024	zero_effect	M	0.10264804641568979
22	128	1024	zero_effect	P	0.10264804641568979
22	128	1024	zero_effect	O	0.10264804641568979
22	128	1024	zero_effect	D	0.10264804641568979
22	135	1080	additive	S	0.026195167136201958
22	135	1080	additive	M	0.026195167136201958
22	135	1080	additive	P	0.027933905031943134
22	135	1080	additive	O	0.027933905031943134
22	135	1080	additive	D	0.027933905031943134
22	135	1080	compositional_ridge	S	0.025403931071276635
22	135	1080	compositional_ridge	M	0.025403931071276635
22	135	1080	compositional_ridge	P	0.027142668967017804
22	135	1080	compositional_ridge	O	0.027142668967017804
22	135	1080	compositional_ridge	D	0.027142668967017804
22	135	1080	CPA_0.8.8	S	0.073695657225951894
22	135	1080	CPA_0.8.8	M	0.073695657225951894
22	135	1080	CPA_0.8.8	P	0.07558293323265175
22	135	1080	CPA_0.8.8	O	0.075285857010734328
22	135	1080	CPA_0.8.8	D	0.07543439512169306
22	135	1080	zero_effect	S	0.1030190629348194
22	135	1080	zero_effect	M	0.1030190629348194
22	135	1080	zero_effect	P	0.1030190629348194
22	135	1080	zero_effect	O	0.1030190629348194
22	135	1080	zero_effect	D	0.1030190629348194
23	8	64	additive	S	0.026195167136201958
23	8	64	additive	M	0.026195167136201958
23	8	64	additive	P	0.056776967746930695
23	8	64	additive	O	0.056776967746930695
23	8	64	additive	D	0.056776967746930695
23	8	64	compositional_ridge	S	0.025403931071276635
23	8	64	compositional_ridge	M	0.025403931071276635
23	8	64	compositional_ridge	P	0.0559857316820054
23	8	64	compositional_ridge	O	0.0559857316820054
23	8	64	compositional_ridge	D	0.0559857316820054
23	8	64	CPA_0.8.8	S	0.074627421610987579
23	8	64	CPA_0.8.8	M	0.074627421610987579
23	8	64	CPA_0.8.8	P	0.1077263815708152
23	8	64	CPA_0.8.8	O	0.10269206287261747
23	8	64	CPA_0.8.8	D	0.10520922222171632
23	8	64	zero_effect	S	0.11817652307834975
23	8	64	zero_effect	M	0.11817652307834975
23	8	64	zero_effect	P	0.11817652307834975
23	8	64	zero_effect	O	0.11817652307834975
23	8	64	zero_effect	D	0.11817652307834975
23	16	128	additive	S	0.026195167136201958
23	16	128	additive	M	0.026195167136201958
23	16	128	additive	P	0.041369335228871131
23	16	128	additive	O	0.041369335228871131
23	16	128	additive	D	0.041369335228871131
23	16	128	compositional_ridge	S	0.025403931071276635
23	16	128	compositional_ridge	M	0.025403931071276635
23	16	128	compositional_ridge	P	0.040578099163945801
23	16	128	compositional_ridge	O	0.040578099163945801
23	16	128	compositional_ridge	D	0.040578099163945801
23	16	128	CPA_0.8.8	S	0.07491108395713969
23	16	128	CPA_0.8.8	M	0.074911083957139676
23	16	128	CPA_0.8.8	P	0.091306887126506947
23	16	128	CPA_0.8.8	O	0.088863616973110821
23	16	128	CPA_0.8.8	D	0.090085252049808856
23	16	128	zero_effect	S	0.11185981131670492
23	16	128	zero_effect	M	0.11185981131670494
23	16	128	zero_effect	P	0.11185981131670494
23	16	128	zero_effect	O	0.11185981131670494
23	16	128	zero_effect	D	0.11185981131670494
23	32	256	additive	S	0.026195167136201958
23	32	256	additive	M	0.026195167136201958
23	32	256	additive	P	0.03420309258560051
23	32	256	additive	O	0.03420309258560051
23	32	256	additive	D	0.03420309258560051
23	32	256	compositional_ridge	S	0.025403931071276635
23	32	256	compositional_ridge	M	0.025403931071276635
23	32	256	compositional_ridge	P	0.033411856520675187
23	32	256	compositional_ridge	O	0.033411856520675187
23	32	256	compositional_ridge	D	0.033411856520675187
23	32	256	CPA_0.8.8	S	0.074733064459811302
23	32	256	CPA_0.8.8	M	0.074733064459811302
23	32	256	CPA_0.8.8	P	0.083633753885809195
23	32	256	CPA_0.8.8	O	0.081848225932610541
