depth_per_gemgroup	model_a	model_b	pair_role	pattern	S_margin	margin	displacement	allocation_min_margin	allocation_max_margin	crossing_allocation_count	n_allocations	strict_crossing_after_task_and_allocation_means
135	compositional_ridge	CPA_0.8.8	primary_state_pair	P	0.04842174142299024	0.04860924498737972	0.0001875035643894893	0.04798698460029312	0.04910265573673059	0	30	False
135	compositional_ridge	CPA_0.8.8	primary_state_pair	O	0.04842174142299024	0.04823423785860074	-0.00018750356438949762	0.047668884032656095	0.04868746334476061	0	30	False
135	compositional_ridge	CPA_0.8.8	primary_state_pair	D	0.04842174142299024	0.04842174142299023	-9.25185853854297e-18	0.047868563298107306	0.048881417149441414	0	30	False
135	compositional_ridge	zero_effect	zero_effect_diagnostic	S	0.0778077594442978	0.0778077594442978	0.0	0.07716399134038238	0.07837335295203932	0	30	False
135	compositional_ridge	zero_effect	zero_effect_diagnostic	M	0.0778077594442978	0.0778077594442978	-2.7755575615628915e-18	0.07716399134038238	0.07837335295203932	0	30	False
135	compositional_ridge	zero_effect	zero_effect_diagnostic	P	0.0778077594442978	0.07598626472205824	-0.0018214947222395528	0.07530838047120389	0.07655171521193656	0	30	False
135	compositional_ridge	zero_effect	zero_effect_diagnostic	O	0.0778077594442978	0.07598626472205824	-0.0018214947222395528	0.07530838047120389	0.07655171521193656	0	30	False
135	compositional_ridge	zero_effect	zero_effect_diagnostic	D	0.0778077594442978	0.07598626472205824	-0.0018214947222395528	0.07530838047120389	0.07655171521193656	0	30	False
135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	S	0.029386018021307563	0.029386018021307563	0.0	0.02926085590244304	0.029616906647947167	0	30	False
135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	M	0.029386018021307563	0.029386018021307563	-4.625929269271486e-19	0.02926085590244304	0.029616906647947167	0	30	False
135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	P	0.029386018021307563	0.027377019734678525	-0.00200899828662904	0.02698098920446304	0.027626305646861096	0	30	False
135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	O	0.029386018021307563	0.02775202686345751	-0.0016339911578500533	0.027619162829849636	0.02793179420350632	0	30	False
135	CPA_0.8.8	zero_effect	zero_effect_diagnostic	D	0.029386018021307563	0.02756452329906802	-0.0018214947222395417	0.02730256707367308	0.02777904992518368	0	30	False
